GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 3	0.892	149.805	0.9999	0.146	0.895	149.563	0.9999	0.194	1.049	143.799	0.9970	0.705	1.048	143.801	0.9973	0.667
 1	 4	0.877	149.535	0.9999	0.190	0.880	149.252	0.9999	0.171	1.027	143.466	0.9972	0.696	1.026	143.453	0.9975	0.649
 1	 5	0.868	148.385	0.9995	0.431	0.868	148.385	0.9995	0.431	1.004	143.362	0.9972	0.914	1.004	143.349	0.9974	0.923
 1	 6	0.866	147.105	0.9999	0.148	0.866	147.105	0.9999	0.148	0.985	142.894	0.9974	0.479	0.986	142.880	0.9976	0.510
 1	 7	0.849	147.165	0.9999	0.168	0.849	147.165	0.9999	0.168	0.975	142.402	0.9977	0.713	0.976	142.392	0.9980	0.726
 2	 0	1.144	155.305	0.9999	0.227	1.142	155.474	0.9999	0.268	1.372	148.182	1.0000	1.492	1.372	148.137	1.0000	1.469
 2	 1	1.040	153.555	0.9999	0.249	1.040	153.543	0.9999	0.277	1.203	148.477	0.9969	0.742	1.201	148.493	0.9971	0.682
 2	 2	0.996	152.935	0.9999	0.222	0.996	152.911	0.9999	0.260	1.152	147.467	0.9970	0.584	1.152	147.462	0.9972	0.562
 2	 3	0.973	151.950	1.0000	0.021	0.975	151.858	1.0000	0.020	1.113	147.222	0.9972	0.463	1.113	147.217	0.9975	0.494
 2	 4	0.941	152.595	1.0000	0.120	0.941	152.595	1.0000	0.120	1.094	146.646	0.9973	0.342	1.097	146.546	0.9973	0.459
 2	 5	0.936	150.300	1.0000	0.026	0.936	150.300	1.0000	0.026	1.055	146.505	0.9975	1.022	1.055	146.485	0.9976	1.034
 2	 6	0.929	149.315	0.9999	0.241	0.929	149.315	0.9999	0.241	1.036	145.868	0.9975	0.555	1.036	145.836	0.9976	0.532
 2	 7	0.910	148.870	0.9998	0.312	0.910	148.870	0.9998	0.312	1.006	145.794	0.9978	0.681	1.007	145.767	0.9979	0.703
 3	 0	1.197	163.950	0.9986	1.016	1.196	164.053	0.9985	1.035	1.431	156.721	1.0000	1.568	1.425	156.971	1.0000	1.533
 3	 1	1.104	160.540	0.9997	0.450	1.106	160.375	0.9995	0.571	1.242	157.184	0.9969	1.512	1.242	157.120	0.9970	1.510
 3	 2	1.041	160.775	0.9999	0.284	1.037	161.037	0.9999	0.271	1.192	155.837	0.9971	0.938	1.193	155.824	0.9972	1.059
 3	 3	1.015	159.715	0.9999	0.226	1.015	159.715	0.9999	0.226	1.138	156.080	0.9972	0.925	1.137	156.096	0.9974	0.901
 3	 4	1.005	158.220	0.9999	0.199	1.006	158.124	0.9999	0.225	1.115	155.284	0.9972	0.879	1.115	155.259	0.9972	0.864
 3	 5	0.968	158.355	0.9999	0.257	0.968	158.355	0.9999	0.257	1.076	154.998	0.9975	0.622	1.075	155.023	0.9977	0.612
 3	 6	0.959	157.050	0.9996	0.404	0.960	156.959	0.9996	0.423	1.048	154.731	0.9977	0.843	1.047	154.737	0.9979	0.857
 3	 7	0.922	157.920	0.9999	0.187	0.924	157.803	0.9999	0.161	1.020	154.521	0.9979	0.654	1.019	154.560	0.9980	0.659
 4	 0	1.225	172.670	0.9977	1.323	1.223	172.772	0.9973	1.413	1.490	163.502	1.0000	1.454	1.488	163.596	1.0000	1.410
 4	 1	1.115	168.950	0.9992	0.708	1.113	169.033	0.9993	0.664	1.268	164.163	0.9969	1.211	1.268	164.138	0.9969	1.077
 4	 2	1.065	167.330	0.9985	0.911	1.063	167.450	0.9986	0.887	1.211	162.256	0.9975	1.110	1.209	162.330	0.9975	1.133
 4	 3	1.046	165.505	1.0000	0.113	1.040	166.054	0.9999	0.233	1.157	162.270	0.9974	1.145	1.155	162.351	0.9976	1.145
 4	 4	1.033	164.040	0.9994	0.579	1.038	163.702	0.9991	0.703	1.133	161.474	0.9975	1.146	1.133	161.461	0.9975	1.301
 4	 5	0.984	164.370	1.0000	0.115	0.983	164.482	1.0000	0.121	1.081	161.335	0.9978	1.263	1.081	161.352	0.9979	1.221
 4	 6	0.991	161.325	0.9995	0.492	0.991	161.325	0.9995	0.492	1.055	160.357	0.9976	1.314	1.056	160.272	0.9977	1.280
 4	 7	0.935	163.230	0.9999	0.245	0.935	163.230	0.9999	0.245	1.030	159.909	0.9979	1.049	1.033	159.847	0.9980	1.143
 5	 0	1.017	155.505	1.0000	0.153	1.017	155.432	1.0000	0.103	1.271	146.481	1.0000	1.277	1.273	146.404	1.0000	1.257
 5	 1	0.937	153.160	0.9999	0.213	0.938	153.089	0.9997	0.353	1.109	146.924	0.9967	0.697	1.106	147.006	0.9967	0.830
 5	 2	0.904	152.375	0.9998	0.254	0.905	152.282	0.9999	0.229	1.086	145.369	0.9966	0.510	1.084	145.408	0.9966	0.483
 5	 3	0.902	150.620	1.0000	0.107	0.902	150.620	1.0000	0.107	1.065	144.990	0.9968	0.444	1.064	144.992	0.9969	0.443
 5	 4	0.875	151.255	1.0000	0.138	0.875	151.255	1.0000	0.138	1.029	145.462	0.9970	0.505	1.030	145.406	0.9969	0.468
 5	 5	0.867	150.105	1.0000	0.062	0.867	150.105	1.0000	0.062	1.007	145.081	0.9972	0.820	1.006	145.081	0.9972	0.837
 5	 6	0.860	149.320	0.9998	0.249	0.860	149.320	0.9998	0.249	0.993	144.473	0.9971	0.946	0.992	144.485	0.9971	0.938
 5	 7	0.834	150.010	1.0000	0.063	0.834	150.010	1.0000	0.063	0.976	144.330	0.9976	0.427	0.975	144.328	0.9976	0.404
 6	 0	1.184	121.135	0.9999	0.219	1.185	120.968	1.0000	0.140	1.461	111.314	1.0000	1.453	1.460	111.330	1.0000	1.422
 6	 1	1.072	118.350	0.9999	0.230	1.076	118.161	0.9999	0.186	1.247	112.147	0.9968	1.083	1.252	111.999	0.9971	1.230
 6	 2	1.036	116.425	0.9995	0.515	1.040	116.153	0.9996	0.440	1.195	110.732	0.9971	1.011	1.196	110.718	0.9971	0.982
 6	 3	1.023	114.370	0.9987	0.821	1.022	114.499	0.9989	0.756	1.145	110.734	0.9971	1.574	1.147	110.636	0.9973	1.553
 6	 4	1.017	112.855	0.9997	0.405	1.017	112.843	0.9996	0.451	1.120	110.321	0.9973	1.455	1.120	110.317	0.9976	1.426
 6	 5	0.987	112.365	1.0000	0.135	0.987	112.320	1.0000	0.098	1.093	109.453	0.9972	1.462	1.093	109.451	0.9972	1.478
 6	 6	0.981	110.480	0.9999	0.160	0.980	110.567	0.9999	0.182	1.054	109.307	0.9974	1.252	1.053	109.381	0.9975	1.226
 6	 7	0.946	111.390	0.9998	0.297	0.946	111.390	0.9998	0.297	1.036	108.815	0.9976	1.125	1.036	108.821	0.9976	1.112
 7	 0	1.246	161.115	0.9992	0.782	1.243	161.278	0.9992	0.779	1.527	151.716	1.0000	1.524	1.527	151.752	1.0000	1.609
 7	 1	1.140	157.395	0.9999	0.229	1.143	157.177	1.0000	0.167	1.299	153.078	0.9968	1.713	1.296	153.198	0.9973	1.752
 7	 2	1.088	156.035	0.9996	0.493	1.085	156.229	0.9994	0.613	1.239	151.624	0.9970	0.926	1.238	151.597	0.9971	0.878
 7	 3	1.036	156.745	0.9997	0.374	1.036	156.778	0.9998	0.328	1.183	151.731	0.9973	0.804	1.181	151.818	0.9974	0.822
 7	 4	1.045	153.625	0.9998	0.355	1.050	153.242	0.9998	0.341	1.158	150.870	0.9974	1.213	1.159	150.798	0.9974	1.305
 7	 5	0.986	154.950	1.0000	0.069	0.987	154.900	1.0000	0.041	1.108	150.623	0.9976	0.638	1.106	150.678	0.9976	0.570
 7	 6	0.977	153.120	0.9999	0.204	0.978	153.073	0.9999	0.243	1.073	150.082	0.9976	0.490	1.074	150.030	0.9978	0.499
 7	 7	0.947	151.865	1.0000	0.031	0.946	151.960	1.0000	0.042	1.041	148.639	0.9979	0.602	1.041	148.627	0.9979	0.586
 8	 0	1.203	141.805	0.9999	0.275	1.203	141.799	0.9998	0.337	1.450	134.053	1.0000	1.690	1.447	134.268	1.0000	1.747
 8	 1	1.071	140.765	1.0000	0.161	1.067	141.077	1.0000	0.052	1.249	134.577	0.9969	0.932	1.245	134.703	0.9969	0.973
 8	 2	1.029	139.820	0.9998	0.363	1.027	139.992	0.9998	0.288	1.201	133.442	0.9972	0.760	1.199	133.497	0.9972	0.754
 8	 3	0.989	139.820	0.9996	0.469	0.990	139.763	0.9996	0.436	1.150	133.268	0.9972	0.740	1.152	133.156	0.9971	0.823
 8	 4	0.980	138.875	0.9995	0.485	0.981	138.770	0.9995	0.507	1.133	132.856	0.9974	1.006	1.138	132.528	0.9973	1.033
 8	 5	0.957	137.840	0.9999	0.160	0.954	138.030	0.9999	0.167	1.083	132.854	0.9976	0.578	1.082	132.872	0.9976	0.590
 8	 6	0.940	137.510	0.9999	0.208	0.942	137.291	0.9997	0.393	1.068	132.151	0.9977	0.868	1.067	132.126	0.9978	0.972
 8	 7	0.913	137.695	0.9998	0.280	0.913	137.687	0.9998	0.279	1.051	131.589	0.9977	0.905	1.051	131.556	0.9978	0.945
 9	 0	1.216	154.815	0.9997	0.490	1.217	154.722	0.9996	0.569	1.448	147.906	1.0000	1.846	1.450	147.816	1.0000	1.901
 9	 1	1.090	153.420	0.9998	0.374	1.087	153.592	0.9998	0.384	1.252	148.235	0.9969	0.811	1.254	148.187	0.9971	0.715
 9	 2	1.040	152.495	0.9997	0.414	1.038	152.725	0.9995	0.494	1.196	147.105	0.9972	0.924	1.196	147.173	0.9972	1.045
 9	 3	1.019	151.275	0.9999	0.243	1.021	151.201	0.9998	0.328	1.151	146.947	0.9972	0.545	1.152	146.938	0.9973	0.591
 9	 4	1.004	150.615	0.9998	0.299	1.003	150.652	0.9998	0.297	1.135	146.345	0.9973	0.635	1.132	146.458	0.9974	0.697
 9	 5	0.959	151.305	0.9998	0.279	0.953	151.682	0.9999	0.207	1.087	146.244	0.9975	0.508	1.084	146.400	0.9977	0.537
 9	 6	0.944	150.800	0.9995	0.479	0.946	150.698	0.9995	0.477	1.069	145.782	0.9976	0.852	1.066	145.916	0.9977	0.886
 9	 7	0.933	149.580	0.9998	0.309	0.941	149.009	0.9999	0.237	1.051	145.166	0.9979	0.835	1.056	144.982	0.9979	0.822
10	 0	1.125	169.530	0.9989	0.845	1.129	169.171	0.9987	0.921	1.352	161.833	1.0000	1.256	1.352	161.788	1.0000	1.035
10	 1	1.052	165.625	0.9999	0.226	1.049	165.899	0.9999	0.183	1.196	161.516	0.9968	1.012	1.193	161.674	0.9970	0.960
10	 2	1.020	164.010	1.0000	0.144	1.020	164.096	1.0000	0.068	1.145	160.711	0.9972	1.159	1.144	160.730	0.9972	1.158
10	 3	0.977	164.920	0.9999	0.229	0.975	165.060	0.9999	0.238	1.110	160.526	0.9970	0.842	1.109	160.552	0.9970	0.833
10	 4	0.976	163.400	1.0000	0.143	0.975	163.495	1.0000	0.124	1.101	159.765	0.9971	0.950	1.103	159.647	0.9970	1.004
10	 5	0.948	163.245	1.0000	0.127	0.952	162.904	1.0000	0.138	1.053	160.238	0.9974	0.726	1.056	160.086	0.9976	0.769
10	 6	0.938	162.235	0.9997	0.388	0.937	162.309	0.9998	0.325	1.033	159.620	0.9976	1.089	1.036	159.438	0.9978	1.140
10	 7	0.915	162.230	0.9998	0.255	0.915	162.141	0.9999	0.251	1.016	159.111	0.9977	0.639	1.014	159.125	0.9977	0.638
11	 0	1.108	129.875	0.9996	0.488	1.101	130.361	0.9994	0.596	1.375	119.541	1.0000	1.212	1.375	119.504	1.0000	1.137
11	 1	1.024	126.810	0.9994	0.562	1.029	126.418	0.9993	0.590	1.213	119.307	0.9968	0.895	1.213	119.268	0.9969	0.797
11	 2	1.012	123.855	0.9986	0.847	1.011	123.899	0.9985	0.883	1.175	118.180	0.9969	1.152	1.176	118.133	0.9969	1.183
11	 3	0.977	123.815	0.9992	0.626	0.977	123.907	0.9991	0.672	1.131	118.037	0.9971	0.992	1.131	118.005	0.9971	1.097
11	 4	0.971	122.535	0.9993	0.579	0.979	121.986	0.9992	0.608	1.106	117.787	0.9972	1.018	1.108	117.708	0.9972	1.053
11	 5	0.950	122.075	0.9997	0.387	0.953	121.843	0.9996	0.414	1.070	117.822	0.9974	0.936	1.072	117.768	0.9975	0.932
11	 6	0.947	120.665	0.9997	0.365	0.948	120.564	0.9998	0.329	1.050	117.566	0.9974	1.143	1.048	117.637	0.9975	1.128
11	 7	0.926	120.460	0.9989	0.687	0.922	120.716	0.9985	0.803	1.037	116.736	0.9975	1.354	1.036	116.737	0.9975	1.394
12	 0	1.090	133.560	0.9999	0.259	1.092	133.504	1.0000	0.163	1.354	123.392	1.0000	1.264	1.359	123.186	1.0000	1.378
12	 1	1.024	129.860	0.9998	0.333	1.023	129.955	0.9997	0.373	1.193	123.872	0.9968	0.657	1.192	123.927	0.9968	0.726
12	 2	0.972	130.565	0.9989	0.723	0.972	130.565	0.9989	0.723	1.151	123.130	0.9970	1.123	1.149	123.202	0.9970	1.084
12	 3	0.964	128.775	0.9994	0.511	0.964	128.775	0.9994	0.511	1.112	123.168	0.9970	0.874	1.112	123.178	0.9973	0.878
12	 4	0.963	127.355	0.9995	0.469	0.962	127.379	0.9995	0.483	1.107	122.390	0.9972	0.741	1.107	122.391	0.9972	0.851
12	 5	0.938	127.130	0.9997	0.392	0.936	127.378	0.9993	0.564	1.068	122.410	0.9973	0.700	1.068	122.435	0.9974	0.880
12	 6	0.924	126.945	0.9999	0.244	0.926	126.820	0.9998	0.260	1.058	121.830	0.9973	1.083	1.058	121.855	0.9974	1.092
12	 7	0.917	125.535	0.9994	0.514	0.920	125.297	0.9993	0.558	1.041	121.267	0.9975	0.629	1.041	121.191	0.9974	0.632
13	 0	1.143	176.195	0.9990	0.808	1.142	176.351	0.9991	0.758	1.399	166.473	1.0000	1.331	1.404	166.300	1.0000	1.299
13	 1	1.088	170.280	0.9984	0.958	1.086	170.364	0.9984	0.985	1.232	166.079	0.9967	1.266	1.235	165.918	0.9966	1.193
13	 2	1.043	169.455	0.9999	0.212	1.041	169.615	1.0000	0.159	1.176	165.460	0.9973	0.750	1.176	165.432	0.9973	0.693
13	 3	1.012	168.570	0.9996	0.443	1.014	168.426	0.9996	0.443	1.122	165.409	0.9973	1.068	1.121	165.425	0.9974	1.060
13	 4	1.022	166.060	0.9996	0.443	1.023	165.982	0.9996	0.472	1.105	164.752	0.9973	1.468	1.106	164.751	0.9973	1.480
13	 5	0.977	166.850	0.9998	0.296	0.970	167.355	0.9997	0.387	1.072	164.174	0.9975	0.851	1.073	164.160	0.9978	0.928
13	 6	0.949	167.040	0.9999	0.163	0.949	167.040	0.9999	0.163	1.035	164.449	0.9977	0.740	1.031	164.557	0.9979	0.744
13	 7	0.925	166.810	0.9998	0.289	0.930	166.464	0.9999	0.254	1.015	163.953	0.9980	0.893	1.019	163.766	0.9979	1.017
14	 0	1.231	150.835	0.9999	0.217	1.224	151.303	0.9998	0.337	1.475	142.749	1.0000	1.323	1.474	142.795	1.0000	1.407
14	 1	1.121	148.690	0.9999	0.182	1.124	148.473	1.0000	0.165	1.279	143.640	0.9972	1.059	1.280	143.562	0.9971	1.135
14	 2	1.077	147.080	0.9998	0.310	1.079	146.875	0.9998	0.360	1.214	142.693	0.9972	0.819	1.212	142.785	0.9973	0.821
14	 3	1.031	147.720	0.9997	0.406	1.030	147.780	0.9997	0.406	1.174	142.307	0.9972	0.517	1.171	142.369	0.9972	0.504
14	 4	1.017	146.630	0.9996	0.469	1.015	146.791	0.9996	0.469	1.147	142.011	0.9975	0.943	1.145	142.052	0.9976	0.910
14	 5	1.006	144.695	1.0000	0.086	1.006	144.614	1.0000	0.013	1.101	141.888	0.9977	0.619	1.098	142.037	0.9978	0.694
14	 6	0.983	144.600	0.9998	0.277	0.987	144.235	0.9996	0.444	1.083	141.258	0.9977	0.773	1.079	141.383	0.9979	0.961
14	 7	0.946	145.175	1.0000	0.125	0.945	145.288	1.0000	0.096	1.060	140.548	0.9978	0.556	1.062	140.456	0.9979	0.695
15	 0	1.036	136.555	0.9999	0.194	1.036	136.464	0.9998	0.333	1.284	127.002	1.0000	1.194	1.283	126.986	1.0000	0.981
15	 1	0.969	133.475	0.9999	0.195	0.967	133.609	0.9999	0.199	1.141	127.067	0.9967	0.689	1.141	127.043	0.9970	0.710
15	 2	0.950	131.785	0.9995	0.463	0.950	131.785	0.9995	0.463	1.105	126.281	0.9970	0.713	1.104	126.291	0.9970	0.666
15	 3	0.920	132.005	0.9997	0.326	0.920	132.005	0.9997	0.326	1.071	126.203	0.9969	0.710	1.071	126.223	0.9969	0.687
15	 4	0.897	132.360	0.9999	0.155	0.895	132.538	0.9998	0.285	1.061	125.752	0.9971	0.884	1.062	125.722	0.9970	0.948
15	 5	0.911	129.235	0.9996	0.411	0.907	129.590	0.9992	0.569	1.020	125.886	0.9973	0.745	1.021	125.837	0.9975	0.853
15	 6	0.903	128.950	0.9995	0.434	0.906	128.719	0.9996	0.387	1.021	124.897	0.9973	1.306	1.024	124.748	0.9978	1.313
15	 7	0.883	128.910	0.9993	0.516	0.879	129.270	0.9995	0.440	1.012	124.322	0.9973	1.068	1.010	124.443	0.9974	1.189
16	 0	1.082	167.850	0.9998	0.380	1.082	167.850	0.9998	0.379	1.301	160.771	1.0000	1.250	1.302	160.706	1.0000	1.205
16	 1	1.003	164.835	1.0000	0.105	1.003	164.860	1.0000	0.123	1.140	161.065	0.9968	1.276	1.140	161.062	0.9968	1.330
16	 2	0.951	165.345	0.9994	0.499	0.951	165.345	0.9994	0.499	1.107	159.912	0.9971	1.071	1.105	159.971	0.9972	1.075
16	 3	0.944	163.530	1.0000	0.147	0.941	163.707	1.0000	0.133	1.077	159.522	0.9970	0.855	1.075	159.598	0.9971	0.848
16	 4	0.943	161.940	0.9996	0.402	0.942	161.991	0.9996	0.421	1.057	159.084	0.9973	1.359	1.056	159.082	0.9973	1.340
16	 5	0.905	162.565	0.9997	0.361	0.906	162.442	0.9998	0.270	1.020	158.882	0.9973	0.714	1.020	158.898	0.9975	0.657
16	 6	0.897	161.670	0.9999	0.190	0.894	161.838	0.9998	0.246	0.998	158.655	0.9975	0.483	0.998	158.615	0.9975	0.404
16	 7	0.894	160.375	0.9995	0.435	0.896	160.234	0.9995	0.467	0.983	158.059	0.9977	0.882	0.981	158.169	0.9979	0.923
17	 0	1.141	188.260	0.9999	0.261	1.141	188.309	0.9999	0.268	1.391	179.240	1.0000	0.779	1.391	179.160	1.0000	0.893
17	 1	1.058	185.245	0.9998	0.305	1.052	185.731	0.9996	0.447	1.232	178.935	0.9968	0.894	1.234	178.771	0.9973	0.915
17	 2	1.023	183.640	0.9982	0.967	1.023	183.589	0.9984	0.928	1.160	178.751	0.9974	1.226	1.160	178.719	0.9974	1.163
17	 3	0.984	183.935	0.9998	0.271	0.990	183.573	0.9999	0.259	1.134	177.915	0.9973	1.299	1.134	177.933	0.9973	1.311
17	 4	1.005	180.315	0.9996	0.425	1.004	180.340	0.9997	0.385	1.112	177.432	0.9974	1.051	1.112	177.439	0.9974	0.950
17	 5	0.959	181.320	0.9990	0.687	0.958	181.393	0.9989	0.706	1.071	177.265	0.9975	0.988	1.073	177.186	0.9977	0.967
17	 6	0.973	178.085	0.9994	0.549	0.969	178.431	0.9993	0.572	1.049	176.621	0.9974	1.150	1.046	176.757	0.9974	1.080
17	 7	0.961	177.235	0.9998	0.265	0.963	177.093	0.9998	0.271	1.027	176.328	0.9976	1.770	1.029	176.224	0.9978	1.812
18	 0	1.158	163.985	0.9995	0.566	1.153	164.310	0.9992	0.745	1.389	156.080	1.0000	1.513	1.388	156.093	1.0000	1.406
18	 1	1.082	160.395	0.9999	0.219	1.082	160.342	0.9999	0.182	1.228	156.416	0.9970	0.944	1.227	156.436	0.9972	0.980
18	 2	1.014	161.115	0.9998	0.347	1.012	161.213	0.9997	0.374	1.174	155.171	0.9972	1.042	1.172	155.236	0.9976	1.097
18	 3	1.014	158.150	1.0000	0.128	1.017	157.896	1.0000	0.111	1.145	154.240	0.9971	1.140	1.143	154.223	0.9971	1.149
18	 4	0.998	157.355	0.9990	0.705	0.998	157.388	0.9990	0.698	1.114	154.080	0.9974	1.343	1.112	154.151	0.9975	1.296
18	 5	0.954	158.030	1.0000	0.114	0.952	158.191	1.0000	0.132	1.067	154.079	0.9976	0.639	1.065	154.153	0.9976	0.605
18	 6	0.954	156.090	1.0000	0.123	0.956	155.989	1.0000	0.123	1.051	153.200	0.9976	0.563	1.051	153.165	0.9976	0.630
18	 7	0.933	156.035	0.9999	0.152	0.932	156.085	0.9999	0.185	1.025	153.089	0.9978	0.471	1.025	153.063	0.9978	0.502
19	 0	1.194	111.375	0.9991	0.804	1.193	111.432	0.9990	0.847	1.417	104.856	0.9999	1.671	1.416	104.821	0.9999	1.622
19	 1	1.091	111.120	0.9995	0.525	1.087	111.519	0.9995	0.540	1.244	106.857	0.9964	1.586	1.241	106.987	0.9967	1.645
19	 2	1.056	109.215	0.9991	0.718	1.059	108.956	0.9989	0.779	1.203	104.976	0.9968	1.420	1.198	105.150	0.9969	1.533
19	 3	1.027	109.705	0.9997	0.404	1.029	109.542	0.9997	0.372	1.172	105.479	0.9968	1.539	1.172	105.476	0.9969	1.775
19	 4	1.014	109.175	0.9999	0.185	1.013	109.252	1.0000	0.120	1.137	105.999	0.9968	1.686	1.136	106.045	0.9970	1.765
19	 5	0.989	109.055	0.9999	0.271	0.989	109.044	0.9998	0.278	1.092	106.670	0.9972	1.698	1.092	106.671	0.9972	1.698
19	 6	0.988	107.310	1.0000	0.090	0.988	107.310	1.0000	0.090	1.069	106.161	0.9972	1.762	1.068	106.196	0.9972	1.745
19	 7	0.976	106.620	1.0000	0.105	0.975	106.686	0.9999	0.244	1.062	105.146	0.9972	1.713	1.062	105.126	0.9972	1.768
20	 0	0.973	145.605	0.9997	0.375	0.979	145.208	0.9997	0.401	1.187	137.959	1.0000	1.323	1.192	137.694	1.0000	1.240
20	 1	0.891	144.805	0.9999	0.235	0.890	144.915	0.9997	0.363	1.066	137.842	0.9967	0.649	1.066	137.850	0.9967	0.729
20	 2	0.873	143.235	0.9997	0.327	0.871	143.372	0.9998	0.298	1.039	136.843	0.9969	0.482	1.037	136.899	0.9969	0.487
20	 3	0.852	143.435	0.9999	0.184	0.854	143.333	0.9999	0.163	1.032	135.946	0.9968	1.124	1.033	135.930	0.9968	1.173
20	 4	0.831	143.390	0.9999	0.203	0.830	143.455	0.9999	0.150	0.997	136.422	0.9970	0.927	0.997	136.429	0.9970	0.919
20	 5	0.849	140.295	0.9995	0.422	0.852	140.077	0.9995	0.433	0.974	136.065	0.9970	0.693	0.975	136.016	0.9972	0.713
20	 6	0.841	139.935	0.9994	0.445	0.847	139.489	0.9996	0.394	0.964	135.662	0.9971	0.827	0.964	135.656	0.9972	0.869
20	 7	0.830	139.305	0.9994	0.468	0.830	139.305	0.9994	0.468	0.948	135.296	0.9974	0.762	0.948	135.262	0.9975	0.724
21	 0	1.063	169.720	0.9997	0.405	1.067	169.424	0.9997	0.392	1.290	161.745	1.0000	1.536	1.292	161.652	1.0000	1.518
21	 1	0.987	166.625	0.9997	0.355	0.987	166.626	0.9997	0.353	1.138	161.742	0.9968	1.293	1.136	161.794	0.9972	1.513
21	 2	0.957	165.605	0.9991	0.637	0.958	165.495	0.9990	0.661	1.110	160.426	0.9971	1.142	1.109	160.413	0.9973	1.166
