INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 8	 0	4.211	3.957	3.540	3.331
 8	 1	5.046	4.993	4.399	4.329
 8	 2	4.195	4.126	3.847	3.773
 8	 3	5.188	5.116	4.653	4.618
 8	 4	4.558	4.446	4.164	4.080
 8	 5	4.176	4.145	3.983	3.986
 8	 6	4.237	4.105	4.111	3.990
 8	 7	4.716	4.697	4.536	4.503
 9	 0	5.408	5.232	4.306	4.184
 9	 1	5.980	5.841	5.035	4.927
 9	 2	5.437	5.314	4.770	4.666
 9	 3	4.747	4.640	4.246	4.159
 9	 4	4.607	4.498	4.259	4.175
 9	 5	5.029	4.961	4.663	4.590
 9	 6	5.151	5.002	4.897	4.790
 9	 7	5.152	5.155	4.809	4.807
10	 0	5.389	4.869	4.580	4.157
10	 1	5.409	5.292	4.809	4.718
10	 2	5.101	4.923	4.691	4.536
10	 3	5.260	5.142	4.831	4.719
10	 4	4.842	4.800	4.587	4.576
10	 5	4.792	4.704	4.663	4.547
10	 6	4.882	4.707	4.861	4.700
10	 7	4.775	4.780	4.837	4.823
11	 0	4.695	4.419	3.923	3.716
11	 1	4.407	4.356	3.969	3.932
11	 2	4.395	4.354	4.033	3.995
11	 3	4.751	4.625	4.442	4.340
11	 4	4.017	3.943	3.862	3.814
11	 5	4.464	4.448	4.320	4.293
11	 6	4.286	4.182	4.190	4.067
11	 7	4.778	4.747	4.681	4.647
12	 0	5.207	4.838	4.264	3.954
12	 1	5.159	5.089	4.580	4.529
12	 2	4.852	4.676	4.479	4.307
12	 3	4.933	4.900	4.581	4.552
12	 4	4.560	4.517	4.312	4.286
12	 5	4.552	4.443	4.358	4.253
12	 6	4.703	4.568	4.529	4.412
12	 7	4.732	4.584	4.540	4.372
13	 0	6.009	5.559	5.018	4.657
13	 1	5.443	5.337	4.789	4.714
13	 2	5.611	5.515	5.188	5.087
13	 3	5.780	5.679	5.379	5.295
13	 4	5.074	5.002	4.864	4.802
13	 5	4.960	4.886	4.844	4.784
13	 6	5.378	5.137	5.386	5.171
13	 7	5.965	5.915	5.952	5.881
14	 0	6.763	6.106	5.527	4.988
14	 1	5.912	5.821	5.184	5.097
14	 2	5.689	5.461	5.101	4.900
14	 3	5.625	5.605	5.030	5.009
14	 4	5.680	5.589	5.256	5.157
14	 5	5.323	5.275	4.938	4.899
14	 6	6.143	5.955	5.771	5.614
14	 7	6.355	6.155	5.877	5.692
15	 0	6.691	6.035	5.518	4.983
15	 1	6.468	6.376	5.627	5.546
15	 2	5.766	5.468	5.181	4.908
15	 3	5.257	5.099	4.839	4.706
15	 4	5.846	5.764	5.517	5.434
15	 5	5.771	5.734	5.555	5.515
15	 6	5.820	5.675	5.688	5.579
15	 7	5.365	5.192	5.207	5.031
16	 0	7.174	6.393	5.929	5.276
16	 1	6.656	6.489	5.923	5.796
16	 2	5.618	5.510	5.182	5.086
16	 3	5.470	5.393	5.219	5.129
16	 4	5.949	5.882	5.756	5.676
16	 5	6.090	6.050	5.986	5.967
16	 6	5.975	5.803	5.968	5.834
16	 7	6.080	6.030	6.116	6.059
17	 0	8.292	7.451	6.887	6.211
17	 1	7.196	7.081	6.212	6.073
17	 2	7.840	7.674	7.034	6.889
17	 3	7.197	7.054	6.602	6.477
17	 4	6.518	6.470	6.027	5.975
17	 5	6.686	6.570	6.468	6.379
17	 6	6.564	6.413	6.460	6.318
17	 7	7.954	7.780	7.890	7.696
18	 0	6.476	5.833	5.404	4.890
18	 1	5.387	5.269	4.743	4.620
18	 2	4.967	4.807	4.592	4.454
18	 3	4.956	4.881	4.575	4.505
18	 4	4.819	4.752	4.493	4.429
18	 5	5.923	5.893	5.616	5.606
18	 6	5.145	5.045	4.870	4.784
18	 7	5.012	4.855	4.753	4.608
19	 0	5.494	5.035	4.455	4.099
19	 1	5.523	5.477	4.693	4.663
19	 2	4.830	4.716	4.394	4.304
19	 3	4.729	4.677	4.273	4.227
19	 4	4.261	4.225	4.015	3.980
19	 5	5.246	5.178	5.067	5.003
19	 6	4.953	4.828	4.813	4.718
19	 7	5.688	5.493	5.681	5.513
20	 0	5.184	4.818	4.268	3.953
20	 1	4.944	4.895	4.262	4.216
20	 2	5.491	5.384	4.794	4.695
20	 3	4.989	4.881	4.510	4.443
20	 4	4.300	4.186	3.995	3.884
20	 5	4.632	4.638	4.378	4.380
20	 6	5.207	5.161	5.058	5.010
20	 7	5.091	4.977	5.000	4.892
21	 0	5.684	5.300	4.697	4.368
21	 1	5.212	5.131	4.472	4.388
21	 2	4.762	4.630	4.269	4.132
21	 3	4.966	4.922	4.560	4.514
21	 4	4.715	4.628	4.475	4.414
21	 5	5.094	5.040	4.965	4.923
21	 6	5.185	4.991	5.098	4.924
21	 7	5.799	5.748	5.779	5.724
22	 0	4.737	4.614	3.930	3.846
22	 1	4.839	4.771	4.284	4.197
22	 2	4.880	4.797	4.509	4.437
22	 3	4.841	4.790	4.480	4.427
22	 4	4.719	4.532	4.462	4.282
22	 5	4.983	4.897	4.685	4.601
22	 6	4.785	4.683	4.638	4.575
22	 7	6.038	5.923	5.895	5.791
23	 0	4.454	4.308	3.664	3.576
23	 1	4.526	4.425	3.994	3.912
23	 2	4.473	4.442	4.062	4.015
23	 3	4.384	4.387	3.966	3.969
23	 4	4.409	4.239	4.087	3.930
23	 5	4.614	4.544	4.358	4.308
23	 6	4.292	4.077	4.058	3.865
23	 7	5.059	5.021	4.808	4.774
24	 0	4.473	4.366	3.640	3.553
24	 1	4.786	4.773	4.115	4.085
24	 2	4.048	3.965	3.698	3.623
24	 3	4.633	4.577	4.245	4.203
24	 4	4.755	4.637	4.378	4.266
24	 5	4.550	4.504	4.277	4.243
24	 6	4.571	4.494	4.360	4.297
24	 7	5.160	4.988	4.975	4.803
25	 0	4.998	4.834	4.006	3.867
25	 1	6.274	6.209	5.339	5.283
25	 2	5.658	5.560	4.949	4.858
25	 3	5.085	5.062	4.552	4.529
25	 4	5.176	5.087	4.767	4.672
25	 5	5.839	5.758	5.456	5.375
25	 6	5.506	5.332	5.283	5.146
25	 7	6.258	6.222	6.087	6.059
26	 0	5.637	5.293	4.565	4.286
26	 1	4.841	4.775	4.258	4.202
26	 2	4.788	4.656	4.395	4.298
26	 3	5.180	5.124	4.827	4.771
26	 4	5.031	4.975	4.778	4.736
26	 5	5.135	5.128	4.976	4.987
26	 6	4.701	4.586	4.643	4.553
26	 7	5.684	5.585	5.631	5.555
27	 0	5.001	4.636	4.136	3.805
27	 1	5.551	5.444	4.962	4.873
27	 2	4.952	4.883	4.565	4.505
27	 3	5.349	5.318	4.986	4.964
27	 4	4.192	4.141	3.995	3.948
27	 5	4.926	4.905	4.694	4.679
27	 6	5.322	5.115	5.244	5.036
27	 7	4.949	4.861	4.825	4.730
28	 0	6.271	5.687	5.131	4.666
28	 1	5.394	5.224	4.761	4.634
28	 2	6.083	5.971	5.588	5.497
28	 3	5.183	5.104	4.741	4.675
28	 4	5.299	5.126	4.935	4.775
28	 5	4.724	4.706	4.448	4.432
28	 6	5.124	4.970	4.774	4.636
28	 7	5.879	5.777	5.518	5.419
29	 0	7.750	6.947	6.431	5.731
29	 1	6.965	6.784	6.046	5.889
29	 2	6.351	6.223	5.629	5.518
29	 3	6.274	6.199	5.544	5.482
29	 4	5.558	5.440	5.018	4.909
29	 5	4.971	4.907	4.642	4.593
29	 6	7.343	7.132	7.012	6.820
29	 7	5.775	5.709	5.555	5.454
30	 0	8.625	7.771	7.069	6.375
30	 1	7.392	7.153	6.476	6.272
30	 2	7.990	7.744	7.078	6.856
30	 3	7.018	6.928	6.405	6.310
30	 4	6.347	6.188	5.845	5.670
30	 5	6.876	6.782	6.625	6.548
30	 6	6.967	6.766	6.709	6.503
30	 7	7.572	7.494	7.369	7.291
31	 0	10.190	9.063	8.524	7.599
31	 1	7.271	7.037	6.407	6.195
31	 2	8.207	7.968	7.222	6.991
31	 3	6.395	6.312	5.703	5.625
31	 4	5.804	5.636	5.315	5.166
31	 5	6.475	6.413	5.985	5.953
31	 6	6.944	6.694	6.568	6.373
31	 7	7.658	7.669	7.230	7.106
