INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
30	 1	2.767	2.677	2.383	2.307
30	 2	2.700	2.648	2.369	2.320
30	 3	2.642	2.642	2.347	2.352
30	 4	2.717	2.674	2.471	2.437
30	 5	2.820	2.812	2.596	2.589
30	 6	2.996	2.927	2.740	2.675
30	 7	2.978	2.969	2.800	2.804
31	 0	2.855	2.700	2.400	2.270
31	 1	2.796	2.705	2.493	2.407
31	 2	2.656	2.581	2.412	2.338
31	 3	2.703	2.660	2.509	2.473
31	 4	2.613	2.557	2.453	2.411
31	 5	2.742	2.686	2.580	2.529
31	 6	2.782	2.742	2.576	2.542
31	 7	2.829	2.788	2.688	2.646
