GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 1	 7	0.898	200.300	0.9996	0.398	0.898	200.300	0.9996	0.398	1.014	195.673	0.9979	0.668	1.014	195.678	0.9979	0.671
 2	 0	1.171	155.105	0.9996	0.500	1.171	155.063	0.9996	0.524	1.421	146.905	1.0000	1.386	1.421	146.844	1.0000	1.295
 2	 1	1.070	152.680	0.9997	0.383	1.069	152.798	0.9998	0.358	1.240	147.557	0.9967	1.169	1.242	147.483	0.9968	1.105
 2	 2	1.026	151.850	0.9999	0.194	1.026	151.850	0.9999	0.194	1.202	145.690	0.9969	0.968	1.201	145.716	0.9969	0.951
 2	 3	1.006	150.950	0.9998	0.320	1.003	151.199	0.9998	0.352	1.157	145.910	0.9973	0.533	1.155	145.974	0.9976	0.515
 2	 4	0.974	151.275	0.9999	0.161	0.974	151.275	0.9999	0.161	1.130	145.514	0.9975	0.690	1.129	145.513	0.9975	0.692
 2	 5	0.973	148.900	0.9999	0.190	0.977	148.635	1.0000	0.128	1.091	145.277	0.9975	0.578	1.092	145.233	0.9975	0.598
 2	 6	0.935	150.315	0.9999	0.152	0.937	150.173	0.9999	0.181	1.084	144.392	0.9975	0.579	1.084	144.378	0.9975	0.524
 2	 7	0.940	148.210	0.9999	0.231	0.940	148.210	0.9999	0.231	1.068	143.710	0.9977	0.445	1.068	143.676	0.9978	0.420
 3	 0	1.121	193.025	0.9997	0.437	1.113	193.512	0.9994	0.609	1.408	181.790	1.0000	1.168	1.407	181.787	1.0000	1.217
 3	 1	1.031	189.305	0.9999	0.170	1.031	189.277	1.0000	0.069	1.230	181.627	0.9968	0.882	1.231	181.536	0.9968	0.774
 3	 2	1.006	186.985	0.9996	0.444	1.004	187.124	0.9995	0.489	1.180	180.279	0.9969	1.056	1.181	180.236	0.9969	1.051
 3	 3	0.996	185.360	0.9996	0.448	0.995	185.437	0.9997	0.408	1.156	179.517	0.9970	0.858	1.155	179.511	0.9972	0.844
 3	 4	0.970	185.045	0.9994	0.527	0.971	184.945	0.9993	0.576	1.107	180.060	0.9974	0.726	1.108	180.045	0.9976	0.727
 3	 5	0.953	184.260	0.9995	0.476	0.955	184.043	0.9996	0.432	1.087	179.266	0.9975	1.042	1.087	179.222	0.9976	0.979
 3	 6	0.937	183.370	0.9995	0.451	0.934	183.555	0.9994	0.498	1.059	178.952	0.9975	0.557	1.059	178.941	0.9977	0.553
 3	 7	0.926	182.530	0.9993	0.536	0.924	182.653	0.9994	0.520	1.037	178.699	0.9978	0.927	1.037	178.670	0.9978	0.899
 4	 0	1.083	148.490	0.9991	0.718	1.074	149.085	0.9988	0.822	1.337	139.749	1.0000	1.591	1.338	139.648	1.0000	1.499
 4	 1	0.998	145.720	0.9999	0.271	0.996	145.853	0.9998	0.306	1.189	139.107	0.9965	0.723	1.190	139.064	0.9966	0.761
 4	 2	0.969	143.950	0.9998	0.274	0.971	143.795	0.9999	0.244	1.133	138.233	0.9971	0.792	1.132	138.220	0.9972	0.812
 4	 3	0.943	143.665	0.9999	0.180	0.942	143.736	0.9999	0.157	1.106	137.619	0.9969	0.321	1.104	137.696	0.9971	0.314
 4	 4	0.913	144.065	0.9999	0.147	0.913	144.065	0.9999	0.147	1.083	137.336	0.9973	0.511	1.083	137.341	0.9974	0.499
 4	 5	0.912	142.160	0.9997	0.335	0.912	142.160	0.9997	0.335	1.059	136.702	0.9972	0.622	1.060	136.656	0.9972	0.611
 4	 6	0.892	141.985	0.9999	0.202	0.892	141.985	0.9999	0.202	1.035	136.433	0.9974	0.615	1.034	136.445	0.9974	0.599
 4	 7	0.881	141.345	0.9993	0.526	0.881	141.345	0.9993	0.526	1.015	136.160	0.9976	0.728	1.012	136.272	0.9977	0.807
 5	 0	1.084	103.940	1.0000	0.109	1.089	103.635	1.0000	0.148	1.324	96.222	0.9999	1.457	1.322	96.293	0.9999	1.482
 5	 1	1.012	101.445	0.9999	0.173	1.015	101.206	0.9998	0.285	1.175	97.071	0.9960	1.631	1.176	97.014	0.9960	1.715
 5	 2	0.975	101.385	0.9999	0.260	0.975	101.380	0.9998	0.292	1.132	96.868	0.9965	1.528	1.131	96.884	0.9965	1.533
 5	 3	0.965	100.270	1.0000	0.107	0.965	100.270	1.0000	0.107	1.102	96.891	0.9966	1.740	1.102	96.938	0.9971	1.611
 5	 4	0.948	99.900	1.0000	0.085	0.947	99.998	1.0000	0.099	1.076	96.854	0.9968	1.557	1.078	96.780	0.9970	1.553
 5	 5	0.918	100.360	0.9999	0.169	0.918	100.360	0.9999	0.169	1.051	96.571	0.9969	1.446	1.053	96.486	0.9971	1.418
 5	 6	0.913	99.100	0.9999	0.160	0.913	99.100	0.9999	0.160	1.017	96.716	0.9971	1.302	1.016	96.725	0.9971	1.296
 5	 7	0.902	98.730	1.0000	0.141	0.902	98.730	1.0000	0.141	1.009	96.003	0.9972	1.187	1.009	95.988	0.9973	1.175
 6	 0	1.174	190.720	0.9988	0.922	1.171	190.973	0.9987	0.938	1.487	178.676	1.0000	1.561	1.487	178.676	1.0000	1.583
 6	 1	1.075	186.350	0.9999	0.264	1.082	185.772	0.9997	0.415	1.287	178.249	0.9964	0.677	1.290	178.094	0.9967	0.433
 6	 2	1.048	183.445	0.9992	0.648	1.045	183.629	0.9991	0.688	1.209	177.558	0.9971	1.053	1.208	177.565	0.9971	0.937
 6	 3	1.037	181.785	0.9998	0.352	1.036	181.852	0.9999	0.283	1.189	176.481	0.9971	0.796	1.188	176.469	0.9971	0.737
 6	 4	1.021	180.335	0.9992	0.647	1.018	180.633	0.9995	0.506	1.144	176.460	0.9975	1.034	1.142	176.523	0.9975	1.077
 6	 5	0.987	180.420	0.9978	1.030	0.989	180.297	0.9977	1.056	1.120	175.667	0.9974	1.136	1.119	175.672	0.9974	1.144
 6	 6	0.974	179.290	0.9992	0.630	0.974	179.348	0.9990	0.678	1.083	175.639	0.9975	0.790	1.084	175.603	0.9978	0.790
 6	 7	0.961	178.610	0.9993	0.577	0.961	178.610	0.9993	0.577	1.072	174.673	0.9976	1.005	1.065	175.035	0.9978	1.179
 7	 0	1.164	129.970	0.9996	0.497	1.156	130.531	0.9995	0.556	1.487	118.103	1.0000	1.239	1.484	118.181	1.0000	1.180
 7	 1	1.065	126.900	0.9990	0.771	1.068	126.650	0.9989	0.807	1.282	119.116	0.9962	1.186	1.281	119.158	0.9962	1.177
 7	 2	1.021	126.005	0.9994	0.556	1.025	125.724	0.9996	0.478	1.209	119.076	0.9970	1.155	1.207	119.119	0.9971	1.101
 7	 3	1.011	124.290	0.9998	0.329	1.013	124.165	0.9997	0.362	1.193	117.862	0.9967	0.775	1.193	117.835	0.9967	0.699
 7	 4	0.984	124.385	0.9997	0.375	0.982	124.564	0.9997	0.381	1.152	118.222	0.9972	1.127	1.151	118.267	0.9974	1.091
 7	 5	0.967	123.395	0.9994	0.529	0.967	123.349	0.9995	0.497	1.119	117.889	0.9973	0.923	1.121	117.782	0.9975	0.848
 7	 6	0.962	121.645	0.9993	0.559	0.962	121.598	0.9994	0.528	1.096	117.253	0.9973	1.054	1.094	117.312	0.9973	1.148
 7	 7	0.964	119.960	0.9987	0.776	0.964	119.939	0.9987	0.778	1.078	116.698	0.9976	1.527	1.077	116.687	0.9976	1.535
 8	 0	1.136	163.225	0.9982	1.088	1.143	162.724	0.9986	0.967	1.381	155.588	1.0000	1.617	1.388	155.299	1.0000	1.564
 8	 1	1.053	160.005	0.9999	0.249	1.055	159.952	0.9997	0.380	1.213	155.474	0.9963	1.323	1.219	155.285	0.9966	1.321
 8	 2	1.014	159.075	0.9995	0.496	1.009	159.392	0.9994	0.530	1.170	154.433	0.9968	1.291	1.170	154.435	0.9968	1.188
 8	 3	0.984	159.080	0.9993	0.586	0.988	158.807	0.9995	0.515	1.152	153.630	0.9969	0.942	1.151	153.643	0.9971	0.918
 8	 4	0.974	158.170	1.0000	0.148	0.971	158.373	1.0000	0.109	1.117	153.830	0.9973	0.601	1.117	153.817	0.9973	0.596
 8	 5	0.948	158.180	1.0000	0.027	0.952	157.931	1.0000	0.087	1.087	153.740	0.9973	0.875	1.088	153.697	0.9976	0.840
 8	 6	0.953	156.670	0.9997	0.343	0.953	156.786	0.9996	0.417	1.081	152.987	0.9974	0.898	1.083	152.907	0.9974	0.926
 8	 7	0.929	156.930	0.9998	0.316	0.922	157.435	0.9997	0.366	1.068	152.275	0.9975	0.460	1.069	152.262	0.9975	0.665
 9	 0	1.149	180.165	0.9982	1.080	1.150	180.057	0.9987	0.927	1.417	170.255	1.0000	1.232	1.412	170.354	1.0000	1.190
 9	 1	1.062	176.725	0.9997	0.414	1.054	177.389	0.9996	0.461	1.246	170.049	0.9966	0.901	1.237	170.477	0.9970	1.075
 9	 2	1.040	174.315	0.9993	0.631	1.039	174.403	0.9991	0.702	1.193	169.173	0.9970	1.024	1.193	169.185	0.9971	0.938
 9	 3	1.011	174.300	0.9993	0.584	1.006	174.733	0.9992	0.632	1.170	168.596	0.9971	0.655	1.170	168.559	0.9971	0.745
 9	 4	1.003	172.825	0.9992	0.620	1.003	172.767	0.9992	0.616	1.127	168.960	0.9975	0.755	1.126	168.932	0.9975	0.843
 9	 5	0.986	172.305	0.9999	0.251	0.987	172.195	0.9999	0.235	1.111	168.385	0.9974	0.819	1.111	168.388	0.9975	0.903
 9	 6	0.979	170.945	1.0000	0.141	0.976	171.198	1.0000	0.131	1.087	167.776	0.9975	0.902	1.085	167.880	0.9976	0.922
 9	 7	0.967	170.315	0.9997	0.355	0.971	170.066	0.9998	0.307	1.069	167.385	0.9976	0.859	1.073	167.179	0.9975	0.848
10	 0	1.152	149.195	0.9995	0.604	1.151	149.226	0.9995	0.586	1.401	141.145	1.0000	1.028	1.405	140.922	1.0000	1.005
10	 1	1.064	146.435	1.0000	0.047	1.061	146.639	1.0000	0.060	1.243	140.819	0.9963	0.956	1.242	140.842	0.9968	0.804
10	 2	1.015	146.215	1.0000	0.133	1.009	146.623	1.0000	0.091	1.177	140.552	0.9970	0.933	1.176	140.571	0.9971	0.948
10	 3	0.995	145.435	0.9999	0.229	0.996	145.337	0.9999	0.204	1.156	139.820	0.9970	0.471	1.155	139.829	0.9971	0.506
10	 4	0.995	143.420	1.0000	0.120	0.994	143.549	1.0000	0.100	1.127	139.697	0.9974	0.838	1.127	139.706	0.9974	0.801
10	 5	0.962	144.070	0.9997	0.373	0.958	144.350	0.9997	0.360	1.095	139.548	0.9975	0.563	1.098	139.434	0.9977	0.693
10	 6	0.944	143.985	0.9999	0.238	0.942	144.178	0.9998	0.261	1.079	139.033	0.9975	0.866	1.079	139.030	0.9977	0.913
10	 7	0.943	142.720	1.0000	0.095	0.942	142.839	1.0000	0.043	1.065	138.564	0.9977	0.616	1.069	138.368	0.9977	0.594
11	 0	1.067	132.770	0.9998	0.360	1.065	132.894	0.9998	0.340	1.340	122.246	1.0000	1.077	1.342	122.122	1.0000	1.173
11	 1	1.003	129.740	0.9994	0.559	1.003	129.745	0.9996	0.470	1.201	122.472	0.9963	0.959	1.201	122.467	0.9963	0.844
11	 2	0.979	128.390	0.9991	0.656	0.979	128.390	0.9991	0.656	1.161	121.806	0.9965	1.210	1.162	121.741	0.9965	1.148
11	 3	0.962	127.755	0.9985	0.825	0.961	127.847	0.9983	0.875	1.137	121.425	0.9967	1.206	1.136	121.435	0.9973	1.227
11	 4	0.941	127.955	0.9980	0.940	0.955	126.960	0.9987	0.779	1.109	121.690	0.9970	1.168	1.113	121.600	0.9972	1.167
11	 5	0.939	126.375	0.9997	0.388	0.936	126.549	0.9995	0.472	1.088	121.274	0.9970	1.177	1.087	121.332	0.9973	1.256
11	 6	0.946	124.370	0.9991	0.636	0.947	124.410	0.9984	0.835	1.076	120.622	0.9971	1.381	1.078	120.555	0.9972	1.517
11	 7	0.926	124.915	0.9999	0.245	0.931	124.497	0.9998	0.275	1.060	120.587	0.9972	0.752	1.060	120.608	0.9973	0.813
12	 0	0.945	147.450	0.9992	0.599	0.942	147.651	0.9991	0.629	1.170	139.312	1.0000	1.197	1.166	139.437	1.0000	1.181
12	 1	0.889	145.410	0.9999	0.185	0.888	145.552	0.9999	0.233	1.064	139.091	0.9960	0.733	1.062	139.158	0.9967	0.725
12	 2	0.860	145.195	0.9997	0.329	0.860	145.195	0.9997	0.329	1.033	138.595	0.9967	0.956	1.032	138.633	0.9967	0.974
12	 3	0.839	145.405	0.9999	0.179	0.839	145.405	0.9999	0.179	1.016	138.341	0.9966	0.732	1.014	138.392	0.9967	0.744
12	 4	0.841	144.095	0.9998	0.253	0.842	144.043	0.9998	0.277	1.008	137.860	0.9970	0.536	1.013	137.566	0.9969	0.546
12	 5	0.827	144.160	0.9999	0.179	0.825	144.252	0.9999	0.201	0.994	137.590	0.9968	0.690	0.995	137.542	0.9968	0.689
12	 6	0.819	143.520	0.9997	0.311	0.819	143.520	0.9997	0.311	0.980	137.272	0.9969	1.053	0.981	137.198	0.9969	0.993
12	 7	0.815	143.265	0.9991	0.544	0.825	142.624	0.9995	0.396	0.963	137.561	0.9972	0.961	0.966	137.449	0.9971	0.996
13	 0	1.040	198.225	0.9995	0.524	1.040	198.270	0.9994	0.560	1.312	187.253	1.0000	1.294	1.310	187.367	1.0000	1.277
13	 1	0.990	193.945	0.9998	0.334	0.989	194.017	0.9997	0.412	1.175	186.846	0.9967	0.869	1.173	186.892	0.9968	0.761
13	 2	0.955	193.145	0.9996	0.438	0.954	193.260	0.9996	0.425	1.120	186.389	0.9970	1.188	1.120	186.405	0.9971	1.195
13	 3	0.951	191.410	0.9999	0.183	0.952	191.333	0.9999	0.173	1.101	185.875	0.9970	0.444	1.101	185.844	0.9974	0.504
13	 4	0.932	191.090	0.9990	0.664	0.932	191.161	0.9990	0.651	1.074	185.727	0.9973	0.671	1.077	185.638	0.9973	0.724
13	 5	0.902	192.035	0.9989	0.671	0.904	191.903	0.9989	0.667	1.063	185.122	0.9973	1.003	1.065	185.037	0.9975	0.965
13	 6	0.910	190.025	0.9998	0.277	0.906	190.286	0.9997	0.338	1.053	184.583	0.9973	0.878	1.053	184.543	0.9974	1.026
13	 7	0.906	189.020	0.9997	0.324	0.906	189.084	0.9996	0.392	1.036	184.260	0.9975	0.592	1.038	184.200	0.9976	0.614
14	 0	1.148	131.245	0.9999	0.280	1.149	131.162	0.9998	0.349	1.409	122.041	1.0000	1.037	1.414	121.844	1.0000	0.854
14	 1	1.059	129.670	0.9995	0.510	1.056	129.949	0.9996	0.458	1.252	122.679	0.9965	0.676	1.249	122.747	0.9968	0.687
14	 2	1.020	128.605	0.9996	0.442	1.020	128.639	0.9997	0.409	1.186	122.505	0.9969	0.867	1.185	122.502	0.9969	0.862
14	 3	1.008	127.330	0.9996	0.468	1.008	127.311	0.9996	0.471	1.163	121.791	0.9970	0.971	1.168	121.591	0.9970	0.981
14	 4	0.975	128.145	0.9990	0.688	0.975	128.094	0.9991	0.646	1.132	121.923	0.9974	1.278	1.131	121.983	0.9977	1.124
14	 5	0.969	126.605	0.9994	0.546	0.964	127.102	0.9994	0.535	1.112	121.397	0.9972	1.129	1.112	121.448	0.9974	1.109
14	 6	0.961	125.335	0.9994	0.518	0.959	125.414	0.9995	0.473	1.083	121.181	0.9974	1.233	1.084	121.025	0.9973	1.425
14	 7	0.961	124.145	0.9997	0.394	0.974	123.153	0.9988	0.747	1.075	120.735	0.9974	0.990	1.076	120.639	0.9974	1.233
15	 0	1.131	167.560	0.9985	0.977	1.131	167.496	0.9983	1.030	1.403	157.386	1.0000	1.692	1.399	157.523	1.0000	1.800
15	 1	1.079	161.860	0.9993	0.624	1.080	161.784	0.9994	0.585	1.230	157.689	0.9966	1.062	1.229	157.725	0.9968	1.014
15	 2	1.043	160.190	1.0000	0.115	1.041	160.311	1.0000	0.134	1.178	156.340	0.9973	0.892	1.179	156.275	0.9973	0.797
15	 3	1.015	160.100	0.9987	0.828	1.019	159.848	0.9985	0.891	1.158	155.606	0.9971	1.020	1.159	155.563	0.9974	1.196
15	 4	1.004	159.055	0.9997	0.376	1.011	158.417	0.9998	0.309	1.129	155.578	0.9974	0.883	1.127	155.626	0.9974	0.987
15	 5	0.964	159.760	0.9997	0.369	0.955	160.414	0.9996	0.437	1.100	155.136	0.9974	0.937	1.101	155.104	0.9977	0.975
15	 6	0.943	159.900	0.9998	0.316	0.940	160.114	0.9996	0.423	1.096	154.298	0.9973	1.101	1.092	154.382	0.9973	1.143
15	 7	0.947	158.070	0.9998	0.307	0.946	158.143	0.9998	0.326	1.064	154.391	0.9977	0.832	1.061	154.446	0.9978	0.784
16	 0	1.058	163.970	0.9996	0.456	1.058	163.924	0.9994	0.565	1.295	155.660	1.0000	1.107	1.296	155.567	1.0000	1.252
16	 1	0.998	160.280	0.9999	0.174	1.002	159.980	0.9999	0.217	1.171	154.723	0.9964	0.878	1.172	154.692	0.9967	0.807
16	 2	0.960	159.295	1.0000	0.131	0.952	159.872	1.0000	0.140	1.118	154.012	0.9970	0.681	1.114	154.134	0.9972	0.713
16	 3	0.952	158.000	0.9995	0.472	0.950	158.109	0.9995	0.482	1.100	153.346	0.9968	0.839	1.099	153.380	0.9970	0.770
16	 4	0.929	157.860	1.0000	0.109	0.929	157.860	1.0000	0.109	1.060	153.843	0.9974	0.809	1.058	153.887	0.9975	0.792
16	 5	0.901	157.880	0.9997	0.331	0.902	157.856	0.9998	0.295	1.027	153.578	0.9974	0.901	1.027	153.605	0.9974	0.943
16	 6	0.889	157.515	0.9997	0.338	0.883	157.876	0.9999	0.242	1.023	152.563	0.9973	0.747	1.022	152.569	0.9975	0.815
16	 7	0.875	157.260	0.9995	0.454	0.870	157.615	0.9994	0.493	0.999	152.588	0.9978	0.502	0.998	152.590	0.9979	0.605
17	 0	1.102	109.175	0.9988	0.841	1.104	109.058	0.9990	0.783	1.308	102.965	1.0000	1.367	1.307	102.991	1.0000	1.424
17	 1	1.037	106.420	0.9999	0.229	1.038	106.254	1.0000	0.113	1.176	103.025	0.9963	1.720	1.177	102.978	0.9962	1.716
17	 2	1.007	105.460	1.0000	0.130	1.007	105.460	1.0000	0.130	1.125	102.760	0.9969	1.654	1.124	102.742	0.9970	1.603
17	 3	0.995	104.155	0.9999	0.178	0.999	103.891	1.0000	0.132	1.106	102.078	0.9966	1.536	1.105	102.105	0.9968	1.610
17	 4	0.956	105.390	1.0000	0.107	0.956	105.394	0.9999	0.187	1.078	102.122	0.9972	1.420	1.076	102.156	0.9973	1.444
17	 5	0.936	104.780	1.0000	0.106	0.935	104.904	1.0000	0.102	1.050	101.696	0.9971	1.369	1.053	101.604	0.9971	1.263
17	 6	0.910	105.315	0.9998	0.298	0.911	105.189	0.9998	0.278	1.033	101.285	0.9972	1.444	1.033	101.315	0.9973	1.513
17	 7	0.902	104.350	0.9996	0.378	0.902	104.353	0.9997	0.375	1.001	101.440	0.9977	1.373	1.001	101.436	0.9977	1.420
18	 0	1.119	194.855	1.0000	0.176	1.118	194.886	1.0000	0.099	1.377	185.114	1.0000	1.343	1.374	185.178	1.0000	1.248
18	 1	1.030	192.325	0.9999	0.180	1.028	192.449	1.0000	0.158	1.218	184.987	0.9968	0.510	1.219	184.971	0.9968	0.507
18	 2	0.986	191.305	1.0000	0.041	0.987	191.186	1.0000	0.047	1.157	183.890	0.9973	1.265	1.156	183.903	0.9973	1.184
18	 3	0.987	188.565	0.9996	0.463	0.987	188.565	0.9996	0.463	1.134	183.045	0.9971	0.612	1.132	183.089	0.9973	0.625
18	 4	0.959	188.445	0.9997	0.353	0.959	188.445	0.9997	0.353	1.101	182.801	0.9975	0.873	1.102	182.761	0.9977	0.881
18	 5	0.960	186.395	1.0000	0.135	0.960	186.346	1.0000	0.118	1.082	182.016	0.9974	0.689	1.082	181.964	0.9974	0.638
18	 6	0.933	186.750	0.9999	0.251	0.929	187.014	0.9999	0.185	1.050	182.189	0.9977	0.601	1.050	182.185	0.9977	0.620
18	 7	0.921	185.665	0.9997	0.380	0.922	185.620	0.9995	0.437	1.027	181.651	0.9978	0.527	1.027	181.619	0.9978	0.625
19	 0	1.323	90.845	0.9998	0.412	1.328	90.521	0.9999	0.341	1.573	83.950	0.9999	1.764	1.573	83.983	0.9999	1.884
19	 1	1.194	91.500	0.9997	0.487	1.196	91.410	0.9997	0.450	1.382	86.065	0.9964	1.792	1.383	86.027	0.9965	1.825
19	 2	1.139	91.800	1.0000	0.166	1.136	92.041	1.0000	0.122	1.307	86.707	0.9968	1.655	1.303	86.817	0.9971	1.537
19	 3	1.134	89.140	0.9990	0.814	1.135	89.053	0.9990	0.807	1.268	86.161	0.9968	2.113	1.266	86.195	0.9969	2.093
19	 4	1.098	89.710	1.0000	0.091	1.094	90.078	0.9999	0.194	1.221	87.055	0.9973	1.581	1.223	86.986	0.9973	1.581
19	 5	1.056	90.150	0.9997	0.376	1.053	90.342	0.9998	0.325	1.185	86.523	0.9972	1.675	1.186	86.419	0.9973	1.725
19	 6	1.039	88.830	0.9996	0.435	1.036	89.068	0.9997	0.414	1.148	86.158	0.9974	1.314	1.145	86.244	0.9974	1.283
19	 7	1.011	88.980	0.9999	0.230	1.018	88.394	1.0000	0.158	1.105	86.531	0.9978	0.987	1.103	86.597	0.9978	1.111
20	 0	1.211	165.395	0.9983	1.130	1.219	164.746	0.9982	1.142	1.478	155.739	1.0000	1.378	1.479	155.699	1.0000	1.380
20	 1	1.116	161.055	0.9993	0.674	1.116	161.059	0.9993	0.670	1.291	155.223	0.9968	0.946	1.288	155.320	0.9969	0.868
20	 2	1.083	158.075	0.9999	0.269	1.085	157.954	0.9999	0.242	1.211	154.393	0.9974	0.979	1.212	154.323	0.9978	0.962
20	 3	1.054	157.020	0.9999	0.190	1.056	156.928	0.9999	0.228	1.181	153.126	0.9973	0.575	1.181	153.118	0.9974	0.593
20	 4	1.019	156.880	0.9999	0.258	1.017	157.006	0.9999	0.257	1.139	153.087	0.9977	0.885	1.140	153.029	0.9977	0.830
20	 5	0.999	155.585	0.9997	0.378	0.997	155.695	0.9997	0.367	1.108	152.218	0.9976	1.014	1.108	152.215	0.9976	1.042
20	 6	0.978	154.690	0.9997	0.375	0.981	154.495	0.9997	0.390	1.076	151.717	0.9977	0.707	1.075	151.741	0.9977	0.751
20	 7	0.962	153.935	1.0000	0.085	0.958	154.202	0.9999	0.220	1.046	151.619	0.9980	0.846	1.045	151.610	0.9981	0.905
21	 0	1.154	144.930	0.9997	0.421	1.156	144.738	0.9997	0.422	1.431	134.698	1.0000	1.540	1.427	134.747	1.0000	1.551
21	 1	1.081	140.780	0.9999	0.182	1.086	140.309	0.9999	0.227	1.271	134.509	0.9965	0.952	1.268	134.596	0.9970	0.969
21	 2	1.045	139.240	0.9999	0.171	1.047	139.148	1.0000	0.135	1.212	133.584	0.9970	1.203	1.212	133.548	0.9970	1.265
