GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 4	 6	1.084	152.905	0.9999	0.180	1.084	152.932	0.9999	0.209	1.157	150.709	0.9992	0.791	1.157	150.672	0.9992	0.815
 4	 7	1.057	152.370	0.9999	0.275	1.057	152.370	0.9999	0.275	1.130	149.893	0.9976	1.270	1.130	149.850	0.9976	1.323
 5	 0	1.405	138.670	1.0000	0.204	1.403	138.784	0.9999	0.255	1.730	128.224	1.0000	1.377	1.728	128.349	1.0000	1.650
 5	 1	1.237	136.510	0.9999	0.267	1.238	136.373	0.9999	0.297	1.435	129.866	0.9987	1.624	1.437	129.787	0.9988	1.656
 5	 2	1.186	134.365	0.9999	0.200	1.185	134.478	0.9999	0.212	1.360	128.189	0.9962	0.665	1.360	128.182	0.9962	0.742
 5	 3	1.144	133.505	0.9999	0.257	1.145	133.442	0.9999	0.209	1.301	127.509	0.9995	0.631	1.302	127.443	0.9995	0.678
 5	 4	1.125	131.970	0.9999	0.229	1.127	131.854	0.9999	0.243	1.263	126.865	0.9972	0.752	1.264	126.837	0.9975	0.821
 5	 5	1.079	132.255	0.9998	0.309	1.076	132.445	0.9998	0.306	1.213	126.630	0.9971	0.656	1.213	126.602	0.9971	0.770
 5	 6	1.056	131.295	0.9998	0.365	1.056	131.295	0.9998	0.365	1.179	125.901	0.9991	0.864	1.177	125.976	0.9991	0.977
 5	 7	1.048	129.280	1.0000	0.080	1.048	129.280	1.0000	0.080	1.140	125.678	0.9977	0.893	1.141	125.603	0.9976	0.988
 6	 0	1.388	197.820	1.0000	0.175	1.388	197.767	1.0000	0.147	1.734	185.126	1.0000	1.234	1.734	185.112	1.0000	1.236
 6	 1	1.220	194.585	0.9999	0.244	1.223	194.358	0.9999	0.274	1.441	186.129	0.9987	1.005	1.443	186.023	0.9987	0.952
 6	 2	1.185	191.035	0.9995	0.565	1.185	191.035	0.9995	0.565	1.369	183.870	0.9962	1.153	1.366	183.959	0.9965	1.161
 6	 3	1.128	190.930	0.9998	0.325	1.131	190.743	0.9997	0.421	1.308	183.205	0.9994	1.233	1.308	183.220	0.9995	1.317
 6	 4	1.114	189.230	0.9998	0.354	1.115	189.158	0.9999	0.289	1.276	182.309	0.9973	1.152	1.277	182.271	0.9973	1.154
 6	 5	1.101	186.595	0.9993	0.645	1.109	185.945	0.9990	0.768	1.212	182.419	0.9972	1.102	1.210	182.429	0.9974	1.148
 6	 6	1.089	184.520	0.9991	0.733	1.091	184.355	0.9990	0.781	1.178	181.360	0.9991	1.098	1.179	181.300	0.9991	1.095
 6	 7	1.058	184.175	0.9989	0.778	1.061	183.964	0.9990	0.753	1.137	181.130	0.9977	1.121	1.139	181.069	0.9976	1.089
 7	 0	1.479	196.410	0.9998	0.441	1.492	195.603	1.0000	0.185	1.825	183.846	1.0000	0.915	1.833	183.590	1.0000	0.978
 7	 1	1.297	192.540	0.9997	0.486	1.293	192.724	0.9998	0.438	1.494	185.565	0.9986	1.272	1.492	185.656	0.9987	1.016
 7	 2	1.221	191.020	0.9999	0.273	1.216	191.453	0.9999	0.302	1.374	184.857	0.9968	1.168	1.374	184.824	0.9970	1.238
 7	 3	1.167	190.185	0.9998	0.380	1.173	189.775	0.9997	0.456	1.310	183.723	0.9996	1.344	1.307	183.855	0.9996	1.413
 7	 4	1.142	188.045	0.9998	0.367	1.139	188.217	0.9998	0.313	1.256	182.947	0.9977	0.896	1.254	183.000	0.9978	0.918
 7	 5	1.135	184.395	0.9999	0.219	1.130	184.747	1.0000	0.040	1.193	182.650	0.9976	1.040	1.195	182.519	0.9976	1.017
 7	 6	1.095	183.540	0.9988	0.833	1.094	183.645	0.9986	0.923	1.140	181.936	0.9992	1.023	1.142	181.874	0.9993	1.111
 7	 7	1.058	183.085	0.9991	0.697	1.052	183.620	0.9986	0.890	1.097	181.407	0.9981	1.136	1.098	181.371	0.9980	1.296
 8	 0	1.511	129.870	0.9996	0.678	1.519	129.377	0.9998	0.523	1.798	121.421	0.9999	1.375	1.805	121.146	0.9999	1.417
 8	 1	1.287	130.945	0.9997	0.489	1.274	131.759	0.9997	0.469	1.476	124.373	0.9987	1.637	1.470	124.594	0.9987	1.745
 8	 2	1.256	126.480	0.9996	0.559	1.251	126.871	0.9998	0.440	1.370	123.493	0.9967	1.446	1.368	123.529	0.9968	1.272
 8	 3	1.159	129.055	0.9999	0.199	1.162	128.672	0.9997	0.482	1.292	123.324	0.9995	0.924	1.288	123.496	0.9994	1.110
 8	 4	1.133	127.390	1.0000	0.177	1.134	127.271	0.9999	0.185	1.240	122.736	0.9977	1.053	1.235	122.902	0.9979	1.064
 8	 5	1.118	124.735	0.9996	0.504	1.126	124.085	0.9997	0.414	1.172	122.831	0.9976	0.997	1.171	122.830	0.9977	0.915
 8	 6	1.095	123.365	0.9996	0.476	1.090	123.745	0.9997	0.430	1.129	122.341	0.9992	1.279	1.121	122.627	0.9992	1.190
 8	 7	1.042	124.310	0.9996	0.481	1.041	124.423	0.9997	0.430	1.083	122.053	0.9980	1.280	1.085	121.969	0.9980	1.367
 9	 0	1.322	181.970	0.9998	0.406	1.330	181.399	0.9996	0.586	1.661	168.907	1.0000	1.951	1.663	168.813	1.0000	1.568
 9	 1	1.189	178.390	0.9994	0.655	1.194	178.103	0.9991	0.809	1.412	169.563	0.9987	0.784	1.416	169.404	0.9986	0.839
 9	 2	1.185	173.350	0.9987	0.948	1.187	173.280	0.9987	0.948	1.351	167.738	0.9960	1.564	1.352	167.744	0.9961	1.721
 9	 3	1.158	171.640	0.9992	0.751	1.160	171.499	0.9991	0.794	1.295	167.228	0.9994	1.004	1.295	167.274	0.9994	1.062
 9	 4	1.156	169.300	0.9996	0.507	1.155	169.315	0.9995	0.564	1.251	167.213	0.9973	1.321	1.245	167.447	0.9973	1.384
 9	 5	1.124	168.650	0.9993	0.656	1.122	168.782	0.9993	0.672	1.212	166.615	0.9970	1.169	1.213	166.562	0.9970	1.205
 9	 6	1.109	167.490	0.9997	0.428	1.113	167.206	0.9993	0.663	1.167	166.656	0.9991	1.356	1.162	166.854	0.9992	1.503
 9	 7	1.075	167.810	0.9997	0.407	1.074	167.846	0.9997	0.393	1.151	165.644	0.9974	1.025	1.152	165.604	0.9974	1.013
10	 0	1.505	126.545	0.9999	0.302	1.510	126.134	0.9999	0.285	1.770	118.595	0.9999	1.838	1.768	118.652	0.9999	1.850
10	 1	1.310	126.325	0.9999	0.220	1.317	125.941	0.9999	0.360	1.474	121.342	0.9987	1.337	1.477	121.317	0.9987	1.539
10	 2	1.240	124.535	0.9999	0.336	1.238	124.602	0.9998	0.363	1.348	121.099	0.9968	1.409	1.344	121.248	0.9969	1.528
10	 3	1.163	125.215	1.0000	0.056	1.162	125.287	1.0000	0.042	1.266	120.904	0.9995	1.238	1.266	120.918	0.9995	1.228
10	 4	1.146	122.765	0.9999	0.286	1.149	122.575	0.9999	0.311	1.210	120.430	0.9979	1.277	1.205	120.610	0.9980	1.317
10	 5	1.116	120.870	0.9997	0.433	1.111	121.258	0.9996	0.469	1.147	119.934	0.9976	1.628	1.150	119.861	0.9980	1.738
10	 6	1.078	120.265	0.9998	0.375	1.078	120.315	0.9997	0.386	1.083	120.101	0.9992	1.636	1.079	120.199	0.9992	1.791
10	 7	1.052	119.020	0.9999	0.246	1.045	119.474	0.9998	0.304	1.038	119.541	0.9981	1.541	1.035	119.545	0.9981	1.675
11	 0	1.437	160.450	0.9997	0.517	1.444	159.951	0.9999	0.336	1.720	150.417	1.0000	1.220	1.717	150.505	1.0000	1.411
11	 1	1.304	155.845	0.9988	1.016	1.304	155.871	0.9989	0.977	1.448	151.959	0.9987	1.511	1.444	152.119	0.9988	1.535
11	 2	1.243	153.495	1.0000	0.130	1.243	153.530	0.9999	0.211	1.355	150.488	0.9967	1.044	1.354	150.491	0.9968	1.176
11	 3	1.194	152.310	0.9995	0.621	1.196	152.167	0.9994	0.659	1.277	150.242	0.9996	1.295	1.274	150.402	0.9996	1.414
11	 4	1.180	150.070	0.9999	0.323	1.185	149.740	0.9998	0.409	1.227	149.834	0.9979	1.107	1.225	149.894	0.9979	1.240
11	 5	1.131	149.975	0.9997	0.457	1.125	150.374	0.9995	0.552	1.169	149.456	0.9976	1.185	1.165	149.534	0.9977	1.191
11	 6	1.084	149.935	0.9999	0.229	1.085	149.915	0.9999	0.219	1.109	149.323	0.9993	0.961	1.115	149.017	0.9993	1.125
11	 7	1.045	149.915	0.9999	0.273	1.046	149.848	0.9999	0.265	1.067	148.886	0.9981	1.028	1.069	148.837	0.9981	1.015
12	 0	1.395	162.835	0.9993	0.802	1.391	163.132	0.9995	0.706	1.704	151.445	1.0000	1.489	1.703	151.480	1.0000	1.352
12	 1	1.281	157.080	0.9997	0.497	1.280	157.193	0.9996	0.601	1.444	152.246	0.9987	1.279	1.438	152.456	0.9987	1.228
12	 2	1.249	153.140	0.9999	0.270	1.246	153.419	0.9998	0.373	1.353	151.089	0.9964	1.506	1.352	151.098	0.9964	1.520
12	 3	1.194	152.715	0.9998	0.347	1.191	152.936	0.9998	0.360	1.286	150.625	0.9996	1.143	1.282	150.734	0.9996	1.215
12	 4	1.175	150.995	0.9997	0.455	1.175	150.935	0.9998	0.413	1.242	150.050	0.9975	1.242	1.239	150.200	0.9976	1.219
12	 5	1.133	150.495	0.9998	0.335	1.130	150.667	0.9999	0.286	1.183	149.904	0.9974	1.264	1.181	150.008	0.9975	1.257
12	 6	1.091	150.750	1.0000	0.139	1.093	150.653	1.0000	0.052	1.133	149.766	0.9993	0.702	1.131	149.816	0.9993	0.861
12	 7	1.052	150.850	1.0000	0.164	1.045	151.359	0.9999	0.201	1.096	149.287	0.9979	1.425	1.096	149.329	0.9979	1.529
13	 0	1.459	164.845	0.9998	0.435	1.459	164.845	0.9998	0.435	1.747	154.599	1.0000	1.304	1.742	154.766	1.0000	1.312
13	 1	1.297	162.270	0.9999	0.307	1.299	162.121	0.9999	0.315	1.474	156.058	0.9987	0.720	1.470	156.145	0.9987	0.709
13	 2	1.274	157.205	0.9991	0.870	1.271	157.435	0.9990	0.897	1.378	154.802	0.9966	1.719	1.378	154.749	0.9967	1.808
13	 3	1.203	157.165	0.9999	0.267	1.207	156.883	0.9998	0.423	1.293	154.491	0.9996	0.941	1.294	154.444	0.9996	1.031
13	 4	1.185	154.560	0.9996	0.513	1.184	154.673	0.9997	0.425	1.236	153.963	0.9978	1.426	1.233	154.074	0.9979	1.392
13	 5	1.150	153.215	0.9998	0.369	1.152	153.141	0.9998	0.364	1.178	153.454	0.9976	1.136	1.176	153.484	0.9977	1.091
13	 6	1.112	152.320	0.9997	0.441	1.116	152.084	0.9995	0.575	1.110	153.636	0.9994	1.211	1.109	153.727	0.9994	1.296
13	 7	1.071	152.105	0.9998	0.365	1.071	152.127	0.9998	0.366	1.073	152.667	0.9980	1.313	1.077	152.514	0.9980	1.309
14	 0	1.342	147.330	1.0000	0.150	1.340	147.450	1.0000	0.123	1.642	136.561	1.0000	0.953	1.641	136.566	1.0000	0.970
14	 1	1.221	143.430	1.0000	0.188	1.219	143.545	1.0000	0.164	1.392	137.800	0.9986	1.093	1.392	137.735	0.9986	0.893
14	 2	1.186	140.565	1.0000	0.090	1.189	140.347	1.0000	0.033	1.323	136.493	0.9964	1.273	1.325	136.377	0.9966	1.269
14	 3	1.127	140.745	0.9999	0.205	1.125	140.926	0.9999	0.229	1.261	135.843	0.9995	1.067	1.259	135.903	0.9995	1.124
14	 4	1.121	138.510	0.9999	0.265	1.114	139.020	1.0000	0.132	1.212	135.910	0.9975	0.901	1.207	136.064	0.9977	0.770
14	 5	1.087	138.140	1.0000	0.128	1.087	138.123	0.9999	0.183	1.172	135.396	0.9972	0.715	1.171	135.425	0.9973	0.850
14	 6	1.055	138.100	0.9997	0.434	1.056	138.046	0.9996	0.476	1.123	135.528	0.9992	0.830	1.120	135.544	0.9992	0.914
14	 7	1.014	138.735	0.9998	0.288	1.014	138.735	0.9998	0.288	1.096	134.893	0.9977	1.135	1.096	134.868	0.9977	1.287
15	 0	1.378	171.520	0.9999	0.255	1.378	171.517	0.9999	0.252	1.671	161.064	1.0000	1.509	1.669	161.175	1.0000	1.472
15	 1	1.239	168.200	0.9997	0.439	1.238	168.288	0.9997	0.454	1.424	161.644	0.9986	1.276	1.423	161.661	0.9986	1.211
15	 2	1.208	164.465	0.9998	0.350	1.208	164.408	0.9998	0.355	1.344	160.303	0.9964	1.270	1.346	160.195	0.9964	1.362
15	 3	1.174	162.665	0.9997	0.437	1.176	162.488	0.9997	0.455	1.275	159.868	0.9996	1.053	1.274	159.901	0.9996	1.144
15	 4	1.163	160.315	1.0000	0.083	1.164	160.282	1.0000	0.107	1.232	159.157	0.9975	1.492	1.235	159.068	0.9976	1.601
15	 5	1.142	158.950	0.9996	0.495	1.141	158.995	0.9995	0.542	1.186	159.019	0.9973	1.513	1.186	159.015	0.9973	1.516
15	 6	1.113	158.275	0.9998	0.312	1.116	158.012	0.9999	0.258	1.139	158.897	0.9992	1.229	1.136	158.940	0.9992	1.353
15	 7	1.075	158.635	1.0000	0.155	1.074	158.669	0.9999	0.211	1.108	158.448	0.9978	1.469	1.109	158.396	0.9978	1.531
16	 0	1.406	166.820	0.9996	0.627	1.405	166.846	0.9996	0.648	1.701	156.046	1.0000	1.397	1.703	155.819	1.0000	1.315
16	 1	1.270	162.730	0.9989	0.956	1.272	162.522	0.9991	0.857	1.426	157.823	0.9987	1.588	1.424	157.891	0.9988	1.473
16	 2	1.221	159.530	0.9993	0.729	1.223	159.462	0.9990	0.844	1.324	156.763	0.9967	1.615	1.325	156.704	0.9969	1.831
16	 3	1.188	156.635	0.9999	0.199	1.184	156.888	0.9999	0.290	1.245	156.179	0.9996	1.253	1.246	156.166	0.9996	1.296
16	 4	1.156	155.515	0.9997	0.409	1.151	155.905	0.9997	0.436	1.195	155.497	0.9978	1.217	1.193	155.521	0.9978	1.198
16	 5	1.120	154.045	0.9996	0.512	1.122	153.871	0.9996	0.492	1.139	154.728	0.9976	1.419	1.138	154.739	0.9976	1.430
16	 6	1.076	153.680	1.0000	0.089	1.084	153.003	1.0000	0.150	1.077	154.723	0.9993	1.192	1.078	154.592	0.9993	1.308
16	 7	1.050	152.695	0.9999	0.227	1.049	152.814	0.9999	0.225	1.044	153.999	0.9981	1.731	1.044	154.035	0.9981	1.736
17	 0	1.418	184.455	0.9999	0.282	1.419	184.410	0.9999	0.237	1.708	174.034	1.0000	1.189	1.702	174.191	1.0000	1.181
17	 1	1.249	183.435	0.9998	0.402	1.245	183.819	0.9998	0.377	1.447	175.194	0.9987	1.630	1.452	175.018	0.9987	1.617
17	 2	1.212	179.360	0.9994	0.657	1.212	179.360	0.9994	0.657	1.351	174.063	0.9968	1.037	1.350	174.077	0.9970	1.027
17	 3	1.174	177.255	0.9995	0.615	1.174	177.209	0.9994	0.646	1.280	173.375	0.9996	0.862	1.279	173.414	0.9996	0.833
17	 4	1.144	175.995	0.9991	0.789	1.143	176.124	0.9988	0.877	1.238	172.433	0.9976	1.376	1.237	172.378	0.9976	1.444
17	 5	1.138	172.580	0.9996	0.509	1.140	172.502	0.9997	0.439	1.176	172.145	0.9975	1.307	1.174	172.212	0.9975	1.355
17	 6	1.122	170.685	0.9995	0.540	1.123	170.636	0.9995	0.558	1.141	171.355	0.9992	1.699	1.140	171.327	0.9992	1.760
17	 7	1.090	170.380	0.9995	0.534	1.087	170.640	0.9993	0.637	1.099	171.233	0.9979	1.112	1.099	171.244	0.9979	1.123
18	 0	1.407	153.940	0.9999	0.362	1.413	153.472	0.9999	0.372	1.686	144.532	1.0000	1.132	1.685	144.520	1.0000	1.259
18	 1	1.275	149.795	0.9999	0.282	1.268	150.301	0.9999	0.253	1.448	144.368	0.9986	0.675	1.446	144.413	0.9987	0.568
18	 2	1.245	145.435	1.0000	0.187	1.249	145.127	0.9999	0.221	1.347	143.630	0.9965	1.315	1.348	143.582	0.9966	1.357
18	 3	1.175	145.745	1.0000	0.165	1.175	145.745	1.0000	0.165	1.272	143.035	0.9996	0.949	1.273	143.020	0.9996	0.974
18	 4	1.145	144.585	0.9999	0.250	1.145	144.634	0.9998	0.382	1.228	142.253	0.9977	0.830	1.228	142.208	0.9977	0.825
18	 5	1.120	142.745	0.9999	0.191	1.121	142.703	0.9997	0.412	1.181	141.525	0.9974	0.855	1.178	141.647	0.9975	0.873
18	 6	1.070	143.125	0.9999	0.230	1.071	143.037	0.9999	0.221	1.131	141.020	0.9992	0.556	1.130	141.053	0.9992	0.566
18	 7	1.033	143.095	0.9998	0.318	1.037	142.823	0.9998	0.338	1.090	140.628	0.9979	0.607	1.092	140.516	0.9979	0.637
19	 0	1.373	188.770	0.9997	0.521	1.378	188.370	0.9996	0.582	1.692	176.293	1.0000	1.841	1.693	176.268	1.0000	1.849
19	 1	1.214	186.320	1.0000	0.150	1.215	186.204	1.0000	0.126	1.429	177.244	0.9988	1.437	1.427	177.229	0.9988	1.422
19	 2	1.217	179.490	0.9988	0.956	1.221	179.231	0.9988	0.964	1.338	175.893	0.9965	1.521	1.338	175.888	0.9965	1.514
19	 3	1.145	180.155	0.9990	0.791	1.145	180.130	0.9990	0.813	1.267	175.245	0.9995	1.027	1.267	175.211	0.9995	1.074
19	 4	1.146	176.875	0.9991	0.763	1.146	176.877	0.9984	1.017	1.216	175.107	0.9978	1.431	1.217	175.083	0.9978	1.582
19	 5	1.128	174.635	0.9996	0.478	1.129	174.557	0.9996	0.506	1.168	174.450	0.9973	1.740	1.168	174.404	0.9974	1.848
19	 6	1.088	174.230	0.9998	0.307	1.095	173.688	0.9998	0.362	1.120	173.906	0.9992	0.874	1.120	173.835	0.9991	1.074
19	 7	1.077	172.020	0.9996	0.455	1.084	171.564	0.9994	0.588	1.078	173.286	0.9979	1.283	1.080	173.219	0.9978	1.421
20	 0	1.444	189.175	1.0000	0.038	1.444	189.211	1.0000	0.098	1.754	178.267	1.0000	0.893	1.760	177.976	1.0000	0.782
20	 1	1.261	188.225	0.9997	0.470	1.261	188.202	0.9998	0.412	1.462	180.096	0.9987	1.470	1.464	179.970	0.9987	1.228
20	 2	1.196	186.155	0.9998	0.377	1.194	186.341	0.9998	0.365	1.370	178.643	0.9964	1.243	1.369	178.669	0.9967	1.263
20	 3	1.171	183.065	0.9998	0.400	1.177	182.554	0.9997	0.417	1.295	178.101	0.9995	1.043	1.293	178.132	0.9995	0.934
20	 4	1.156	180.560	0.9991	0.788	1.156	180.560	0.9991	0.788	1.245	177.475	0.9977	1.056	1.246	177.374	0.9976	1.103
20	 5	1.127	179.020	0.9968	1.433	1.125	179.120	0.9966	1.476	1.192	176.819	0.9974	1.730	1.191	176.820	0.9974	1.709
20	 6	1.108	176.970	0.9995	0.550	1.107	177.065	0.9994	0.583	1.141	176.422	0.9992	1.169	1.140	176.442	0.9992	1.175
20	 7	1.072	176.560	0.9994	0.607	1.073	176.552	0.9994	0.605	1.092	176.164	0.9979	1.370	1.091	176.161	0.9979	1.429
21	 0	1.472	180.465	0.9998	0.465	1.468	180.722	0.9998	0.513	1.782	169.489	1.0000	1.040	1.781	169.385	1.0000	1.118
21	 1	1.280	179.800	0.9998	0.380	1.276	180.092	0.9999	0.316	1.492	171.104	0.9988	1.671	1.492	171.099	0.9988	1.683
21	 2	1.241	174.995	0.9996	0.588	1.239	175.233	0.9996	0.537	1.385	169.606	0.9966	1.128	1.388	169.478	0.9967	1.042
