INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 4	 4	2.530	2.486	2.344	2.309
 4	 5	2.604	2.542	2.421	2.366
 4	 6	2.551	2.451	2.391	2.296
 4	 7	2.567	2.511	2.402	2.348
 5	 0	3.034	2.624	2.464	2.131
 5	 1	2.836	2.683	2.443	2.313
 5	 2	2.841	2.789	2.479	2.429
 5	 3	2.651	2.610	2.331	2.295
 5	 4	2.893	2.790	2.576	2.488
 5	 5	3.030	2.976	2.694	2.638
 5	 6	2.973	2.909	2.662	2.609
 5	 7	2.844	2.820	2.617	2.591
 6	 0	3.418	2.840	2.736	2.274
 6	 1	3.191	3.184	2.702	2.699
 6	 2	3.075	2.979	2.660	2.583
 6	 3	3.115	3.005	2.687	2.598
 6	 4	3.134	3.028	2.735	2.644
 6	 5	3.147	3.048	2.859	2.792
 6	 6	3.172	3.050	2.932	2.822
 6	 7	3.203	3.098	2.981	2.887
 7	 0	3.712	3.334	3.009	2.714
 7	 1	3.305	2.922	2.869	2.533
 7	 2	3.091	2.837	2.747	2.510
 7	 3	3.115	2.910	2.776	2.611
 7	 4	3.180	2.955	2.890	2.684
 7	 5	3.325	2.944	3.161	2.784
 7	 6	3.191	3.050	3.065	2.923
 7	 7	3.047	2.850	2.940	2.731
 8	 0	3.461	3.274	2.910	2.756
 8	 1	3.280	2.910	2.860	2.523
 8	 2	3.142	2.836	2.881	2.594
 8	 3	3.364	3.001	3.018	2.708
 8	 4	3.557	3.227	3.250	2.962
 8	 5	3.697	3.285	3.526	3.159
 8	 6	4.001	4.022	3.882	3.908
 8	 7	4.125	3.792	3.967	3.636
 9	 0	3.585	3.008	2.855	2.406
 9	 1	3.544	3.250	2.984	2.742
 9	 2	3.220	3.036	2.825	2.665
 9	 3	3.347	3.188	2.994	2.858
 9	 4	3.402	3.197	3.145	2.967
 9	 5	3.779	3.391	3.505	3.138
 9	 6	3.902	3.550	3.710	3.399
 9	 7	4.182	3.741	3.904	3.489
10	 0	2.623	2.613	2.229	2.232
10	 1	2.663	2.532	2.367	2.258
10	 2	2.806	2.737	2.580	2.522
10	 3	3.094	3.036	2.842	2.786
10	 4	3.161	3.021	2.994	2.880
10	 5	3.280	3.200	3.192	3.093
10	 6	3.423	3.293	3.408	3.288
10	 7	3.610	3.429	3.657	3.460
11	 0	2.773	2.491	2.317	2.095
11	 1	2.517	2.433	2.267	2.197
11	 2	2.669	2.557	2.449	2.346
11	 3	2.660	2.567	2.487	2.409
11	 4	2.758	2.678	2.652	2.590
11	 5	3.040	2.934	2.942	2.831
11	 6	3.239	3.095	3.166	3.011
11	 7	3.372	3.200	3.304	3.134
12	 0	2.655	2.454	2.174	2.005
12	 1	2.591	2.508	2.300	2.232
12	 2	2.541	2.476	2.346	2.280
12	 3	2.687	2.612	2.495	2.427
12	 4	2.910	2.790	2.752	2.647
12	 5	3.046	2.923	2.917	2.798
12	 6	3.259	2.990	3.139	2.888
12	 7	3.467	3.241	3.326	3.091
13	 0	2.695	2.473	2.251	2.072
13	 1	2.634	2.488	2.318	2.198
13	 2	2.654	2.614	2.454	2.411
13	 3	2.997	2.846	2.789	2.653
13	 4	3.072	2.940	2.945	2.822
13	 5	3.474	3.291	3.392	3.222
13	 6	3.586	3.296	3.592	3.318
13	 7	3.986	3.682	3.978	3.661
14	 0	2.710	2.454	2.215	2.004
14	 1	2.795	2.740	2.451	2.399
14	 2	2.843	2.680	2.549	2.405
14	 3	3.029	2.856	2.709	2.552
14	 4	3.408	3.198	3.154	2.950
14	 5	3.665	3.412	3.400	3.169
14	 6	3.913	3.513	3.676	3.312
14	 7	4.272	4.272	3.950	3.950
15	 0	2.725	2.547	2.247	2.103
15	 1	2.802	2.705	2.437	2.353
15	 2	2.880	2.758	2.588	2.476
15	 3	3.006	2.933	2.767	2.707
15	 4	3.184	2.955	3.004	2.785
15	 5	3.518	3.165	3.386	3.044
15	 6	3.606	3.231	3.524	3.176
15	 7	3.939	3.942	3.823	3.819
16	 0	2.805	2.579	2.318	2.129
16	 1	2.855	2.755	2.541	2.460
16	 2	2.756	2.672	2.542	2.466
16	 3	2.762	2.659	2.636	2.528
16	 4	2.873	2.844	2.780	2.745
16	 5	2.899	2.808	2.849	2.769
16	 6	3.095	2.959	3.092	2.974
16	 7	3.137	3.060	3.156	3.075
17	 0	3.088	3.086	2.564	2.572
17	 1	3.319	3.084	2.865	2.645
17	 2	3.255	3.255	2.920	2.922
17	 3	3.458	3.458	3.172	3.175
17	 4	3.450	3.455	3.190	3.191
17	 5	3.218	3.173	3.114	3.081
17	 6	3.420	3.419	3.366	3.368
17	 7	3.491	3.422	3.463	3.385
18	 0	2.808	2.556	2.343	2.143
18	 1	2.781	2.722	2.449	2.387
18	 2	2.777	2.654	2.568	2.460
18	 3	2.758	2.710	2.546	2.501
18	 4	2.939	2.854	2.741	2.660
18	 5	3.011	2.895	2.855	2.754
18	 6	3.061	2.962	2.897	2.809
18	 7	3.178	3.088	3.013	2.931
19	 0	3.028	2.568	2.456	2.090
19	 1	2.954	2.757	2.510	2.347
19	 2	2.899	2.712	2.637	2.475
19	 3	2.836	2.678	2.562	2.420
19	 4	2.886	2.736	2.719	2.578
19	 5	2.899	2.775	2.800	2.681
19	 6	3.020	2.910	2.935	2.843
19	 7	3.058	2.784	3.055	2.794
20	 0	2.968	2.968	2.443	2.435
20	 1	3.026	2.903	2.609	2.501
20	 2	3.079	2.915	2.688	2.542
20	 3	3.014	2.919	2.725	2.657
20	 4	2.898	2.860	2.692	2.654
20	 5	3.097	3.027	2.927	2.858
20	 6	3.031	2.976	2.944	2.889
20	 7	3.086	3.020	3.031	2.968
21	 0	3.037	2.626	2.510	2.164
21	 1	2.920	2.718	2.505	2.324
21	 2	2.736	2.560	2.452	2.284
21	 3	3.029	2.908	2.782	2.667
21	 4	2.911	2.743	2.762	2.616
21	 5	2.873	2.762	2.801	2.698
21	 6	3.032	2.876	2.981	2.838
21	 7	3.100	2.916	3.089	2.904
22	 0	3.525	3.453	2.924	2.878
22	 1	3.250	2.944	2.878	2.590
22	 2	3.145	2.862	2.906	2.647
22	 3	3.217	2.922	2.977	2.701
22	 4	3.241	3.009	3.064	2.843
22	 5	3.237	2.985	3.044	2.805
22	 6	3.349	3.070	3.246	2.999
22	 7	3.444	3.173	3.362	3.102
23	 0	3.514	3.394	2.891	2.817
23	 1	3.151	2.770	2.781	2.448
23	 2	3.277	2.920	2.975	2.640
23	 3	3.130	2.902	2.832	2.625
23	 4	3.099	2.975	2.873	2.758
23	 5	3.228	3.072	3.050	2.913
23	 6	3.206	3.031	3.032	2.874
23	 7	3.233	3.048	3.072	2.898
24	 0	3.313	3.244	2.696	2.640
24	 1	3.198	2.832	2.750	2.424
24	 2	2.938	2.702	2.684	2.469
24	 3	2.929	2.714	2.683	2.492
24	 4	3.054	2.869	2.812	2.639
24	 5	2.923	2.776	2.747	2.614
24	 6	2.982	2.874	2.845	2.748
24	 7	2.913	2.856	2.809	2.750
25	 0	3.533	2.840	2.832	2.272
25	 1	3.371	3.034	2.869	2.582
25	 2	3.309	3.130	2.894	2.735
25	 3	3.171	2.997	2.839	2.681
25	 4	3.340	3.162	3.076	2.903
25	 5	3.276	3.146	3.061	2.937
25	 6	3.177	3.095	3.048	2.987
25	 7	3.227	3.083	3.139	3.003
26	 0	2.988	2.700	2.419	2.187
26	 1	2.903	2.709	2.553	2.384
26	 2	2.676	2.553	2.457	2.357
26	 3	2.881	2.762	2.685	2.572
26	 4	2.838	2.753	2.695	2.621
26	 5	2.829	2.758	2.742	2.682
26	 6	2.772	2.700	2.738	2.680
26	 7	2.913	2.789	2.886	2.775
27	 0	2.494	2.307	2.062	1.894
27	 1	2.540	2.449	2.271	2.192
27	 2	2.420	2.331	2.230	2.150
27	 3	2.552	2.421	2.379	2.260
27	 4	2.490	2.430	2.373	2.317
27	 5	2.716	2.659	2.588	2.536
27	 6	2.671	2.641	2.632	2.601
27	 7	2.880	2.823	2.808	2.747
28	 0	2.730	2.580	2.234	2.117
28	 1	2.664	2.563	2.351	2.274
28	 2	2.547	2.509	2.340	2.309
28	 3	2.541	2.506	2.324	2.296
28	 4	2.643	2.622	2.462	2.443
28	 5	2.654	2.616	2.499	2.464
28	 6	2.733	2.707	2.547	2.525
28	 7	2.847	2.787	2.672	2.614
29	 0	2.703	2.455	2.243	2.025
29	 1	2.702	2.540	2.345	2.205
29	 2	2.740	2.649	2.429	2.349
29	 3	2.782	2.652	2.459	2.345
29	 4	2.959	2.879	2.672	2.597
29	 5	2.852	2.747	2.663	2.571
29	 6	2.838	2.741	2.710	2.621
29	 7	2.967	2.875	2.854	2.747
30	 0	3.130	2.853	2.565	2.341
30	 1	2.935	2.893	2.571	2.536
30	 2	2.863	2.852	2.536	2.525
30	 3	2.957	2.899	2.699	2.640
30	 4	3.065	3.020	2.822	2.767
30	 5	3.176	3.145	3.060	3.036
30	 6	3.162	3.174	3.046	3.051
30	 7	3.190	3.116	3.104	3.031
31	 0	2.977	2.820	2.490	2.365
31	 1	3.006	2.915	2.649	2.566
31	 2	2.963	2.894	2.607	2.539
31	 3	3.004	2.898	2.679	2.582
31	 4	2.942	2.890	2.694	2.649
31	 5	3.093	3.054	2.859	2.835
31	 6	3.276	3.195	3.098	3.042
31	 7	3.241	3.204	3.060	2.968
