INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 8	 0	5.220	4.795	4.331	3.987
 8	 1	5.484	5.409	4.701	4.635
 8	 2	6.502	6.481	5.571	5.549
 8	 3	6.023	5.914	5.180	5.082
 8	 4	6.685	6.611	5.785	5.700
 8	 5	7.283	7.033	6.436	6.205
 8	 6	8.746	8.612	7.695	7.603
 8	 7	7.172	7.009	6.228	6.085
 9	 0	5.123	4.756	4.301	3.992
 9	 1	5.912	5.741	5.145	4.978
 9	 2	7.878	7.682	6.850	6.665
 9	 3	7.528	7.211	6.670	6.390
 9	 4	7.579	7.496	6.705	6.642
 9	 5	7.441	7.449	6.561	6.551
 9	 6	7.917	7.793	6.995	6.919
 9	 7	6.226	6.030	5.526	5.377
10	 0	6.351	5.647	5.287	4.717
10	 1	6.678	6.301	5.870	5.541
10	 2	8.349	8.243	7.440	7.349
10	 3	6.564	6.204	5.776	5.458
10	 4	6.764	6.686	5.996	5.906
10	 5	7.005	6.779	6.305	6.112
10	 6	7.327	7.198	6.653	6.505
10	 7	7.328	7.241	6.600	6.533
11	 0	6.432	5.671	5.186	4.542
11	 1	7.133	6.589	6.023	5.588
11	 2	6.482	6.413	5.581	5.517
11	 3	6.563	6.367	5.675	5.496
11	 4	6.732	6.513	5.910	5.756
11	 5	7.038	6.845	6.249	6.088
11	 6	6.778	6.710	6.116	6.073
11	 7	6.907	6.787	6.167	6.039
12	 0	8.735	7.498	7.033	6.022
12	 1	8.197	7.664	7.036	6.580
12	 2	9.078	8.986	7.667	7.603
12	 3	8.064	7.508	6.992	6.511
12	 4	7.705	7.670	6.700	6.669
12	 5	7.391	7.256	6.492	6.361
12	 6	7.545	7.528	6.585	6.589
12	 7	7.011	6.923	6.179	6.118
13	 0	7.951	6.846	6.496	5.568
13	 1	8.989	8.276	7.935	7.281
13	 2	8.109	8.018	7.190	7.096
13	 3	8.360	7.834	7.547	7.089
13	 4	7.420	7.375	6.859	6.822
13	 5	7.241	7.291	6.595	6.593
13	 6	7.921	7.877	7.260	7.248
13	 7	7.803	7.585	7.111	6.918
14	 0	9.482	7.918	7.909	6.576
14	 1	10.570	9.578	9.266	8.410
14	 2	10.607	10.411	9.404	9.268
14	 3	7.208	6.989	6.331	6.147
14	 4	8.350	8.280	7.407	7.342
14	 5	8.635	8.365	7.888	7.665
14	 6	7.641	7.439	6.938	6.805
14	 7	7.716	7.574	6.887	6.738
15	 0	10.710	8.622	8.641	6.965
15	 1	12.754	11.653	10.833	9.876
15	 2	10.818	10.653	9.300	9.165
15	 3	7.923	7.390	6.804	6.347
15	 4	7.432	7.348	6.282	6.192
15	 5	8.148	7.825	7.275	6.954
15	 6	7.476	7.391	6.610	6.543
15	 7	8.110	7.942	7.076	6.910
16	 0	12.402	10.012	10.313	8.319
16	 1	8.268	7.481	7.274	6.581
16	 2	7.141	6.834	6.136	5.879
16	 3	6.370	6.155	5.585	5.392
16	 4	6.390	6.340	5.701	5.656
16	 5	6.774	6.665	6.009	5.925
16	 6	5.678	5.693	5.105	5.103
16	 7	6.636	6.557	6.032	5.988
17	 0	8.495	6.944	6.971	5.693
17	 1	8.142	7.369	6.992	6.279
17	 2	6.020	5.933	5.307	5.233
17	 3	7.422	7.037	6.442	6.139
17	 4	6.452	6.326	5.830	5.716
17	 5	6.524	6.460	5.840	5.769
17	 6	6.505	6.467	6.034	5.990
17	 7	6.701	6.622	6.273	6.199
18	 0	7.612	6.409	6.342	5.323
18	 1	5.143	4.695	4.531	4.141
18	 2	7.375	7.326	6.366	6.325
18	 3	6.959	6.565	6.164	5.839
18	 4	6.222	6.142	5.573	5.511
18	 5	6.827	6.716	6.104	6.001
18	 6	6.127	6.031	5.565	5.485
18	 7	6.472	6.416	5.887	5.832
19	 0	6.700	5.522	5.646	4.651
19	 1	5.846	5.303	5.128	4.645
19	 2	5.366	5.184	4.708	4.581
19	 3	6.009	5.724	5.263	5.026
19	 4	5.341	5.289	4.763	4.717
19	 5	5.789	5.705	5.244	5.168
19	 6	5.028	4.983	4.646	4.611
19	 7	6.058	5.909	5.567	5.426
20	 0	8.341	6.982	6.841	5.734
20	 1	7.308	6.866	6.107	5.731
20	 2	7.575	7.544	6.364	6.337
20	 3	8.266	7.945	6.825	6.570
20	 4	7.709	7.640	6.424	6.364
20	 5	7.784	7.628	6.789	6.666
20	 6	7.088	6.945	6.180	6.097
20	 7	6.487	6.332	5.685	5.547
21	 0	6.246	5.289	5.145	4.365
21	 1	5.975	5.619	5.182	4.885
21	 2	5.704	5.533	4.916	4.779
21	 3	5.746	5.512	5.013	4.798
21	 4	7.072	7.061	6.180	6.190
21	 5	6.954	6.811	6.167	6.032
21	 6	5.876	5.868	5.279	5.273
21	 7	6.938	6.885	6.279	6.213
22	 0	5.391	4.876	4.491	4.082
22	 1	5.485	5.074	4.790	4.437
22	 2	5.607	5.620	4.825	4.824
22	 3	5.974	5.765	5.275	5.104
22	 4	6.269	6.167	5.555	5.502
22	 5	6.575	6.481	5.954	5.884
22	 6	6.986	6.924	6.314	6.278
22	 7	6.965	6.903	6.293	6.232
23	 0	4.746	4.325	4.020	3.648
23	 1	5.235	5.051	4.527	4.373
23	 2	6.504	6.396	5.627	5.549
23	 3	6.186	5.949	5.402	5.183
23	 4	6.131	6.032	5.407	5.331
23	 5	7.113	6.975	6.273	6.169
23	 6	6.602	6.430	5.909	5.720
23	 7	7.902	7.879	7.083	7.060
24	 0	5.024	4.658	4.082	3.783
24	 1	5.284	5.022	4.577	4.349
24	 2	5.817	5.726	4.926	4.839
24	 3	6.022	5.896	5.203	5.072
24	 4	6.920	6.834	5.931	5.883
24	 5	6.611	6.565	5.736	5.672
24	 6	6.669	6.571	5.787	5.680
24	 7	8.226	8.121	7.340	7.247
25	 0	5.523	4.899	4.543	4.027
25	 1	6.105	5.799	5.285	5.049
25	 2	6.552	6.499	5.665	5.622
25	 3	6.741	6.583	5.914	5.781
25	 4	8.156	8.005	7.160	7.062
25	 5	7.222	7.004	6.320	6.126
25	 6	6.917	6.895	6.207	6.186
25	 7	7.813	7.760	6.978	6.922
26	 0	7.069	6.179	5.649	4.976
26	 1	7.604	7.018	6.334	5.841
26	 2	7.473	7.362	6.303	6.211
26	 3	7.679	7.412	6.512	6.280
26	 4	6.775	6.735	5.825	5.785
26	 5	7.096	7.096	6.148	6.147
26	 6	7.628	7.628	6.649	6.648
26	 7	7.725	7.671	6.933	6.886
27	 0	7.707	6.643	6.184	5.346
27	 1	8.652	7.857	7.365	6.713
27	 2	7.941	7.911	6.857	6.828
27	 3	7.266	7.136	6.353	6.248
27	 4	8.172	8.095	7.188	7.091
27	 5	7.205	7.062	6.550	6.442
27	 6	7.652	7.562	6.992	6.931
27	 7	8.314	8.180	7.653	7.552
28	 0	9.696	7.879	7.863	6.368
28	 1	8.653	8.014	7.298	6.763
28	 2	7.542	7.446	6.314	6.238
28	 3	7.603	7.224	6.412	6.096
28	 4	7.919	7.831	6.751	6.678
28	 5	7.913	7.852	6.929	6.868
28	 6	6.766	6.737	6.035	6.010
28	 7	7.769	7.684	6.881	6.819
29	 0	10.021	7.934	8.493	6.743
29	 1	8.880	8.242	7.549	7.009
29	 2	7.378	7.139	6.329	6.127
29	 3	8.443	8.171	7.321	7.077
29	 4	6.962	6.866	6.074	6.004
29	 5	8.179	8.010	7.266	7.105
29	 6	6.747	6.686	5.966	5.910
29	 7	6.861	6.861	6.120	6.136
30	 0	12.095	9.649	10.048	8.052
30	 1	10.380	9.442	8.942	8.131
30	 2	6.883	6.772	5.989	5.893
30	 3	7.538	7.317	6.580	6.383
30	 4	7.246	7.049	6.311	6.140
30	 5	8.349	8.185	7.301	7.157
30	 6	8.374	8.340	7.522	7.478
30	 7	8.795	8.621	7.944	7.792
31	 0	12.598	10.276	10.616	8.629
31	 1	8.383	7.676	7.310	6.662
31	 2	7.700	7.516	6.806	6.652
31	 3	7.807	7.522	6.815	6.559
31	 4	7.193	7.054	6.340	6.224
31	 5	8.440	8.219	7.400	7.185
31	 6	6.548	6.495	5.941	5.925
31	 7	7.800	7.690	7.066	6.971
