ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 164.48	 1.573	165.0	  0	 164.48	 1.573	 100
 0	 0	   20	 178.03	 1.778	178.0	  1	 178.08	 1.712	 100
 0	 0	   30	 192.67	 2.170	193.0	  4	 192.66	 1.902	 100
 0	 0	   40	 206.91	 2.089	207.5	  0	 206.91	 2.089	 100
 0	 0	   50	 221.12	 1.940	221.0	  1	 221.07	 1.886	 100
 0	 0	   60	 235.56	 1.871	236.0	  2	 235.56	 1.718	 100
 0	 0	   70	 250.52	 1.925	250.0	  2	 250.38	 1.659	 100
 0	 0	   80	 264.98	 1.758	265.0	  2	 265.08	 1.622	 100
 0	 0	   90	 278.59	 1.826	278.0	  3	 278.56	 1.646	 100
 0	 0	  100	 291.73	 1.808	292.0	  0	 291.73	 1.808	 100
 0	 0	  200	 412.98	 2.542	413.0	  6	 413.16	 1.991	 100
 0	 0	  300	 510.43	 2.757	510.0	  1	 510.53	 2.600	 100
 0	 0	  400	 590.33	 1.837	590.0	  1	 590.28	 1.785	 100
 0	 0	  500	 655.10	 1.867	655.0	  1	 655.15	 1.803	 100
 0	 0	  600	 708.82	 2.148	709.0	  3	 708.88	 1.970	 100
 0	 0	  700	 753.87	 1.998	754.0	  4	 753.97	 1.768	 100
 0	 0	  800	 792.31	 2.092	793.0	  5	 792.56	 1.832	 100
 0	 0	  900	 826.16	 1.958	826.0	  3	 826.22	 1.775	 100
 0	 0	 1000	 855.04	 2.132	855.0	  0	 855.04	 2.132	 100
 0	 0	 1200	 903.93	 2.212	904.0	  0	 903.93	 2.212	 100
 0	 0	 1400	 943.61	 1.964	943.0	  1	 943.57	 1.923	 100
 0	 0	 1600	 977.99	 2.200	978.0	  4	 978.09	 1.995	 100
 0	 0	 1800	1006.75	 2.426	1006.5	  0	1006.75	 2.426	 100
 0	 0	 2000	1032.69	 1.884	1033.0	  2	1032.79	 1.778	 100
 0	 0	 4000	1195.38	 3.393	1196.0	  4	1195.83	 2.574	 100
 0	 0	 6000	1293.31	 2.770	1293.0	 13	1293.31	 1.876	 100
 0	 0	 8000	1365.44	 2.955	1365.0	  2	1365.63	 2.653	 100
 0	 0	10000	1425.44	 2.690	1426.0	  0	1425.44	 2.690	 100
 0	 0	12000	1476.62	 2.981	1477.0	  1	1476.71	 2.865	 100
 0	 0	14000	1522.22	 2.809	1522.0	  0	1522.22	 2.809	 100
 0	 0	16000	1564.38	 2.534	1564.0	  0	1564.38	 2.534	 100
 0	 0	18000	1603.15	 2.657	1603.0	  0	1603.15	 2.657	 100
 0	 0	20000	1639.46	 2.879	1640.0	  2	1639.63	 2.638	 100
 0	 0	22000	1673.69	 2.168	1674.0	  4	1673.91	 1.920	 100
 0	 0	24000	1705.77	 2.093	1706.0	  5	1706.02	 1.828	 100
 0	 0	26000	1736.39	 2.510	1737.0	  0	1736.39	 2.510	 100
 0	 0	28000	1765.88	 2.475	1766.0	  0	1765.88	 2.475	 100
 0	 0	30000	1794.18	 2.698	1795.0	 13	1794.94	 1.925	 100
 0	 0	32000	1821.09	 2.483	1821.0	  0	1821.09	 2.483	 100
 0	 0	34000	1846.52	 2.148	1847.0	  0	1846.52	 2.148	 100
 0	 0	36000	1870.89	 2.251	1871.0	  0	1870.89	 2.251	 100
 0	 0	38000	1893.90	 2.106	1894.0	  3	1894.07	 1.883	 100
 0	 0	40000	1914.14	 1.758	1914.0	  1	1914.20	 1.654	 100
 0	 0	42000	1932.96	 1.797	1933.0	  2	1932.98	 1.592	 100
 0	 0	44000	1950.73	 1.746	1951.0	  1	1950.78	 1.688	 100
 0	 0	46000	1967.31	 1.751	1967.0	  3	1967.27	 1.551	 100
 0	 0	48000	1982.58	 1.671	1982.5	  0	1982.58	 1.671	 100
 0	 0	50000	1996.23	 1.262	1996.0	  0	1996.23	 1.262	 100
 0	 0	52000	2007.95	 1.373	2008.0	  0	2007.95	 1.373	 100
 0	 0	54000	2016.84	 1.285	2017.0	  0	2016.84	 1.285	 100
 0	 0	56000	2024.14	 0.804	2024.0	  0	2024.14	 0.804	 100
 0	 0	58000	2029.25	 0.557	2029.0	 34	2029.00	 0.000	 100
 0	 0	60000	2033.45	 0.672	2034.0	 48	2034.00	 0.000	 100
 0	 0	62000	2036.51	 0.541	2037.0	 47	2037.00	 0.000	 100
 0	 0	64000	2038.28	 0.494	2038.0	 32	2038.00	 0.000	 100
 0	 1	   10	 173.86	 2.899	173.0	  1	 173.78	 2.794	 100
 0	 1	   20	 175.29	 1.526	175.0	  0	 175.29	 1.526	 100
 0	 1	   30	 187.36	 1.453	187.0	  0	 187.36	 1.453	 100
 0	 1	   40	 199.54	 1.560	200.0	  0	 199.54	 1.560	 100
 0	 1	   50	 212.06	 1.516	212.0	  1	 212.11	 1.435	 100
 0	 1	   60	 224.28	 1.730	224.0	  0	 224.28	 1.730	 100
 0	 1	   70	 236.80	 1.758	237.0	  0	 236.80	 1.758	 100
 0	 1	   80	 249.37	 1.581	250.0	  1	 249.41	 1.525	 100
 0	 1	   90	 262.39	 1.675	262.0	  0	 262.39	 1.675	 100
 0	 1	  100	 273.96	 1.645	274.0	  1	 273.91	 1.572	 100
 0	 1	  200	 383.80	 2.621	384.0	  8	 384.38	 1.596	 100
 0	 1	  300	 478.00	 2.079	478.0	  4	 478.28	 1.567	 100
 0	 1	  400	 557.92	 1.968	558.0	  2	 558.05	 1.755	 100
 0	 1	  500	 622.43	 1.777	622.0	  1	 622.38	 1.724	 100
 0	 1	  600	 676.35	 1.696	676.0	  2	 676.37	 1.515	 100
 0	 1	  700	 720.69	 1.813	721.0	  2	 720.80	 1.668	 100
 0	 1	  800	 758.30	 1.806	758.0	  1	 758.25	 1.752	 100
 0	 1	  900	 790.96	 1.510	791.0	  0	 790.96	 1.510	 100
 0	 1	 1000	 819.06	 1.427	819.0	  0	 819.06	 1.427	 100
 0	 1	 1200	 866.30	 1.878	866.0	  1	 866.35	 1.809	 100
 0	 1	 1400	 905.09	 1.712	905.0	  0	 905.09	 1.712	 100
 0	 1	 1600	 937.34	 1.849	937.0	  1	 937.39	 1.778	 100
 0	 1	 1800	 965.63	 1.916	965.0	  2	 965.54	 1.829	 100
 0	 1	 2000	 989.79	 1.719	990.0	  0	 989.79	 1.719	 100
 0	 1	 4000	1146.64	 3.132	1147.0	  4	1147.05	 2.395	 100
 0	 1	 6000	1240.37	 2.604	1241.0	  7	1240.73	 1.957	 100
 0	 1	 8000	1310.16	 2.616	1310.0	  0	1310.16	 2.616	 100
 0	 1	10000	1367.11	 2.605	1367.0	  0	1367.11	 2.605	 100
 0	 1	12000	1416.32	 2.318	1417.0	  0	1416.32	 2.318	 100
 0	 1	14000	1460.38	 2.420	1461.0	  6	1460.78	 1.850	 100
 0	 1	16000	1500.38	 2.436	1501.0	  0	1500.38	 2.436	 100
 0	 1	18000	1538.44	 2.603	1539.0	 13	1538.94	 1.876	 100
 0	 1	20000	1573.51	 2.661	1574.0	  0	1573.51	 2.661	 100
 0	 1	22000	1606.82	 2.488	1607.0	  0	1606.82	 2.488	 100
 0	 1	24000	1638.10	 2.072	1638.0	  3	1638.07	 1.844	 100
 0	 1	26000	1668.03	 2.249	1669.0	  6	1668.38	 1.803	 100
 0	 1	28000	1696.81	 2.356	1697.0	  0	1696.81	 2.356	 100
 0	 1	30000	1724.38	 1.825	1725.0	  4	1724.57	 1.588	 100
 0	 1	32000	1751.34	 2.379	1751.0	  1	1751.43	 2.195	 100
