INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
21	 0	3.312	3.297	2.678	2.671
21	 1	3.176	3.141	2.668	2.632
21	 2	3.252	3.227	2.781	2.758
21	 3	3.252	3.238	2.740	2.731
21	 4	3.186	3.137	2.724	2.693
21	 5	3.220	3.161	2.764	2.727
21	 6	3.371	3.300	2.890	2.828
21	 7	3.461	3.427	2.972	2.945
22	 0	3.183	3.161	2.608	2.587
22	 1	3.025	2.994	2.648	2.622
22	 2	3.001	2.979	2.576	2.543
22	 3	3.075	3.020	2.639	2.592
22	 4	2.995	2.938	2.592	2.539
22	 5	3.056	3.011	2.686	2.648
22	 6	3.226	3.139	2.833	2.761
22	 7	3.191	3.094	2.815	2.734
23	 0	3.145	3.135	2.611	2.605
23	 1	3.242	3.198	2.761	2.728
23	 2	3.199	3.170	2.768	2.750
23	 3	3.084	3.080	2.583	2.589
23	 4	3.090	3.080	2.622	2.611
23	 5	3.086	3.090	2.686	2.681
23	 6	3.205	3.188	2.809	2.795
23	 7	3.313	3.300	2.927	2.923
24	 0	3.864	3.721	3.004	2.885
24	 1	3.444	3.327	2.919	2.829
24	 2	3.365	3.322	2.841	2.802
24	 3	3.323	3.242	2.868	2.777
24	 4	3.155	3.110	2.727	2.669
24	 5	3.133	3.116	2.715	2.708
24	 6	3.288	3.222	2.871	2.816
24	 7	3.299	3.264	2.904	2.874
25	 0	3.613	3.551	2.860	2.812
25	 1	3.373	3.376	2.828	2.826
25	 2	3.153	3.153	2.668	2.674
25	 3	3.174	3.118	2.702	2.666
25	 4	3.191	3.171	2.731	2.721
25	 5	3.298	3.265	2.812	2.776
25	 6	3.403	3.350	2.945	2.902
25	 7	3.388	3.302	2.949	2.887
26	 0	2.995	2.882	2.432	2.331
26	 1	2.879	2.841	2.453	2.424
26	 2	2.840	2.730	2.420	2.325
26	 3	2.671	2.519	2.297	2.167
26	 4	2.798	2.684	2.424	2.322
26	 5	2.886	2.796	2.571	2.493
26	 6	2.757	2.633	2.427	2.318
26	 7	2.956	2.812	2.573	2.457
27	 0	3.299	3.248	2.564	2.529
27	 1	2.850	2.787	2.492	2.443
27	 2	2.899	2.744	2.552	2.440
27	 3	3.051	3.000	2.601	2.558
27	 4	2.836	2.770	2.533	2.475
27	 5	3.031	2.960	2.624	2.562
27	 6	2.844	2.714	2.531	2.420
27	 7	3.026	2.864	2.749	2.604
28	 0	2.926	2.869	2.331	2.292
28	 1	2.713	2.658	2.323	2.273
28	 2	2.669	2.590	2.242	2.179
28	 3	2.658	2.585	2.280	2.197
28	 4	2.721	2.709	2.308	2.298
28	 5	2.772	2.745	2.397	2.375
28	 6	3.034	2.990	2.597	2.556
28	 7	3.006	2.983	2.553	2.523
29	 0	3.093	2.952	2.461	2.355
29	 1	2.882	2.743	2.436	2.316
29	 2	2.828	2.633	2.430	2.260
29	 3	2.856	2.672	2.515	2.355
29	 4	2.871	2.787	2.513	2.436
29	 5	2.738	2.528	2.444	2.259
29	 6	2.839	2.707	2.585	2.467
29	 7	2.932	2.837	2.610	2.520
30	 0	2.998	2.867	2.497	2.390
30	 1	2.817	2.710	2.471	2.381
30	 2	2.722	2.608	2.403	2.299
30	 3	2.722	2.638	2.403	2.332
30	 4	2.803	2.669	2.490	2.371
30	 5	2.839	2.701	2.507	2.387
30	 6	2.783	2.571	2.467	2.278
30	 7	3.070	2.954	2.729	2.634
31	 0	3.074	3.047	2.537	2.511
31	 1	3.040	3.032	2.578	2.578
31	 2	2.999	2.976	2.528	2.494
31	 3	3.022	2.995	2.576	2.560
31	 4	3.111	3.114	2.735	2.736
31	 5	3.169	3.169	2.772	2.776
31	 6	3.251	3.244	2.900	2.899
31	 7	3.287	3.295	2.967	2.955
