Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.0000	0.2917	  0	0.2917	0.0000
0.4583	0.4583	0.4792	0.4583	0.4583	0.4792	0.4583	0.4792	0.4792	0.4792	0.4792	0.4583	0.4583	0.4792	0.4792	0.4792	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4655	0.0101	0.4583	 11	0.4583	0.0000
0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6250	0.6250	0.6250	0.6458	0.6250	0.6458	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6250	0.6458	0.6458	0.6667	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6250	0.6387	0.0114	0.6458	 13	0.6458	0.0000
0.8125	0.8125	0.8125	0.8125	0.8125	0.8333	0.8125	0.8125	0.8125	0.8125	0.8333	0.8125	0.8125	0.8125	0.8125	0.8125	0.8333	0.8333	0.8333	0.8125	0.8125	0.7917	0.8125	0.8125	0.8333	0.8333	0.8125	0.8125	0.8125	0.8125	0.8125	0.7917	0.8158	0.0107	0.8125	  9	0.8125	0.0000
1.0000	1.0000	1.0000	0.9792	1.0000	1.0000	1.0000	1.0208	0.9792	1.0208	1.0208	0.9792	1.0208	1.0208	1.0208	1.0208	0.9792	1.0000	1.0000	1.0000	0.9792	0.9792	1.0000	1.0000	1.0208	0.9792	1.0000	1.0000	1.0000	1.0000	0.9792	0.9792	0.9993	0.0154	1.0000	  0	0.9993	0.0154
1.2708	1.2708	1.2708	1.2500	1.2917	1.2708	1.2708	1.2708	1.2708	1.2708	1.2708	1.2708	1.3125	1.2708	1.3125	1.2708	1.2708	1.2708	1.2708	1.2708	1.2708	1.2500	1.2500	1.2708	1.2708	1.2708	1.2708	1.2292	1.2708	1.2292	1.2292	1.2500	1.2676	0.0184	1.2708	 10	1.2708	0.0000
1.5000	1.5000	1.5000	1.5208	1.5208	1.5208	1.5000	1.5417	1.5208	1.5208	1.5000	1.5000	1.5000	1.5833	1.5208	1.5000	1.6042	1.5417	1.5208	1.5208	1.5000	1.5208	1.5000	1.5000	1.5208	1.5000	1.5208	1.5000	1.5417	1.5000	1.5000	1.5000	1.5169	0.0245	1.5104	  2	1.5118	0.0141
1.7917	1.7917	1.7917	1.7708	1.8125	1.8125	1.7708	1.8125	1.8333	1.7917	1.7917	1.7917	1.8125	1.8125	1.8333	1.8333	1.8125	1.7708	1.7917	1.7708	1.7708	1.7708	1.7917	1.7917	1.7708	1.8125	1.7708	1.7917	1.8333	1.8125	1.7917	1.7292	1.7949	0.0237	1.7917	  0	1.7949	0.0237
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.0000	0.2917	  0	0.2917	0.0000
0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4792	0.4792	0.4583	0.4583	0.4792	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4622	0.0083	0.4583	  6	0.4583	0.0000
0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6458	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6458	0.6458	0.6250	0.6458	0.6250	0.6250	0.6458	0.6250	0.6250	0.6458	0.6250	0.6250	0.6250	0.6458	0.6250	0.6250	0.6322	0.0101	0.6250	 11	0.6250	0.0000
0.7708	0.7917	0.8125	0.8125	0.7917	0.8125	0.7917	0.8125	0.8125	0.7917	0.8125	0.7917	0.8125	0.8125	0.7917	0.8125	0.8333	0.7917	0.8125	0.8125	0.7708	0.7917	0.8125	0.7917	0.7917	0.7917	0.7917	0.8125	0.8125	0.8125	0.7917	0.7917	0.8014	0.0140	0.8021	  0	0.8014	0.0140
0.9792	1.0000	1.0000	0.9792	0.9792	1.0000	0.9583	1.0208	0.9583	1.0208	0.9583	0.9583	0.9792	0.9792	1.0208	0.9792	0.9583	1.0000	0.9792	0.9792	0.9792	0.9792	1.0000	0.9792	1.0208	0.9375	0.9583	1.0000	0.9583	0.9792	0.9583	0.9583	0.9811	0.0220	0.9792	  0	0.9811	0.0220
1.2500	1.2708	1.2292	1.2500	1.2917	1.2292	1.2500	1.2292	1.2708	1.2292	1.2083	1.2500	1.2917	1.2292	1.2500	1.2708	1.2708	1.2292	1.2708	1.2500	1.2708	1.2500	1.2083	1.2708	1.2083	1.2708	1.2500	1.2083	1.2500	1.2292	1.2292	1.2292	1.2467	0.0237	1.2500	  0	1.2467	0.0237
1.4792	1.5000	1.5000	1.5000	1.5208	1.4583	1.4792	1.4583	1.5000	1.5000	1.5000	1.4583	1.5000	1.5000	1.4792	1.5000	1.5208	1.5208	1.5000	1.5000	1.5000	1.5000	1.5000	1.5625	1.5000	1.5000	1.5000	1.5000	1.5208	1.5000	1.5000	1.4583	1.4974	0.0210	1.5000	 12	1.5000	0.0000
1.7917	1.7708	1.7917	1.7500	1.7500	1.7500	1.7292	1.7708	1.7292	1.7708	1.7083	1.7917	1.7292	1.8125	1.8333	1.7500	1.7708	1.7708	1.7292	1.7708	1.7083	1.7708	1.7708	1.7917	1.7292	1.7292	1.7292	1.7500	1.7708	1.7708	1.7292	1.7083	1.7572	0.0307	1.7604	  0	1.7572	0.0307
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
783.13	862.31	778.59	808.48	820.47	823.58	791.26	773.81	806.05	799.79	829.85	789.18	823.31	831.73	770.40	814.70	795.03	808.55	867.96	730.42	766.25	814.42	750.56	758.16	805.98	828.37	779.36	829.46	832.75	784.92	773.21	791.96	800.75	30.806	802.88	  0	800.75	30.806
749.51	833.55	750.24	779.02	790.43	793.99	766.33	746.77	778.80	773.83	804.59	760.95	795.46	807.22	744.39	787.79	768.90	781.61	836.72	704.04	741.57	787.06	724.49	732.05	778.57	800.05	750.69	802.73	804.55	755.99	745.06	763.00	773.12	30.358	776.20	  0	773.12	30.358
735.02	819.72	737.46	764.58	775.64	779.97	753.28	735.34	765.28	761.12	790.80	746.81	782.29	794.17	730.98	774.13	754.74	768.78	820.91	691.85	729.66	772.88	711.50	719.86	764.85	787.06	737.19	788.49	790.98	742.45	729.80	748.08	759.55	29.939	762.85	  0	759.55	29.939
726.45	810.43	728.57	756.57	765.92	771.20	746.44	728.17	757.83	754.01	783.93	738.40	775.05	787.36	723.94	766.85	747.09	760.29	811.04	683.67	722.39	763.71	703.94	712.42	756.69	778.97	729.08	780.60	783.46	733.98	722.02	740.09	751.58	29.735	755.29	  0	751.58	29.735
720.90	804.53	723.48	750.41	759.13	764.61	741.45	722.78	752.41	747.68	778.57	732.19	769.78	782.28	719.27	761.56	741.39	754.86	804.18	678.66	717.47	758.05	698.85	707.68	751.65	773.53	723.95	775.81	778.10	728.38	716.14	734.17	746.06	29.513	749.04	  0	746.06	29.513
714.93	797.74	717.48	744.66	752.29	758.67	736.50	717.32	747.18	742.53	773.18	726.39	764.06	777.32	714.43	756.38	736.07	749.42	796.76	673.72	712.74	752.42	693.59	702.73	746.35	768.64	718.01	770.36	772.59	723.15	710.93	728.90	740.55	29.229	743.60	  0	740.55	29.229
711.12	793.76	713.96	740.57	747.77	754.24	733.04	714.16	743.87	738.95	769.96	722.46	760.82	773.31	710.64	752.23	731.69	745.94	791.54	670.02	709.19	748.47	689.93	699.60	742.36	764.41	713.77	765.99	769.49	719.29	706.95	725.27	736.71	29.073	739.76	  0	736.71	29.073
707.60	789.92	710.88	736.70	743.96	750.59	730.16	711.85	740.80	735.89	766.72	719.00	757.26	770.89	708.31	749.01	728.49	743.14	787.34	667.80	706.56	744.88	686.92	696.52	738.82	761.25	710.63	763.01	765.81	716.19	703.50	722.08	733.51	28.826	736.30	  0	733.51	28.826
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
783.33	862.31	778.65	808.48	820.34	823.58	791.32	773.81	806.05	799.79	829.85	789.46	823.31	831.73	770.21	814.70	795.10	808.56	867.96	730.31	766.48	814.42	750.56	758.01	805.93	828.37	779.43	829.46	832.70	784.92	773.14	791.96	800.76	30.806	802.86	  0	800.76	30.806
749.64	833.37	750.30	779.07	790.43	793.99	766.33	746.74	778.80	773.78	804.39	761.00	795.65	807.22	744.39	787.57	768.84	781.61	836.72	704.09	741.52	786.96	724.45	732.16	778.57	800.15	750.75	802.77	804.55	756.09	745.01	762.95	773.12	30.334	776.17	  0	773.12	30.334
735.02	819.72	737.36	764.58	775.64	779.91	753.24	735.34	765.54	761.23	790.82	746.71	782.17	794.16	730.90	774.13	754.74	768.78	820.91	691.85	729.61	772.88	711.50	719.86	764.88	787.06	737.19	788.45	790.98	742.45	729.77	748.08	759.55	29.945	762.90	  0	759.55	29.945
726.50	810.43	728.57	756.57	765.92	771.20	746.33	728.10	757.83	754.01	783.77	738.39	775.10	787.42	724.15	766.85	747.08	760.29	811.04	683.67	722.34	763.71	703.94	712.38	756.69	779.07	729.08	780.60	783.42	733.98	722.02	740.14	751.58	29.733	755.29	  0	751.58	29.733
720.90	804.53	723.48	750.41	759.13	764.61	741.34	722.78	752.41	747.74	778.57	732.18	769.78	782.28	719.27	761.48	741.44	754.86	804.18	678.70	717.57	758.05	698.85	707.53	751.60	773.53	723.95	775.81	778.10	728.38	716.14	734.17	746.05	29.512	749.08	  0	746.05	29.512
714.93	797.69	717.48	744.66	752.29	758.67	736.50	717.32	747.11	742.62	773.23	726.54	764.12	777.37	714.38	756.39	736.07	749.42	796.76	673.73	712.68	752.42	693.65	702.64	746.30	768.55	718.01	770.36	772.59	723.15	710.93	728.90	740.55	29.229	743.64	  0	740.55	29.229
711.12	793.76	713.96	740.57	747.77	754.24	733.04	714.16	743.92	738.96	769.91	722.41	760.72	773.51	710.64	752.23	731.69	745.94	791.67	670.02	709.24	748.43	689.93	699.60	742.31	764.37	713.77	765.99	769.45	719.25	706.95	725.27	736.71	29.082	739.77	  0	736.71	29.082
707.55	789.92	710.88	736.70	743.96	750.63	730.16	711.90	740.80	735.89	766.70	718.98	757.45	770.79	708.39	749.09	728.49	743.14	787.34	667.80	706.56	744.88	686.92	696.52	738.82	761.25	710.63	763.01	765.81	716.19	703.50	722.03	733.52	28.828	736.30	  0	733.52	28.828
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
783.00	862.00	778.00	808.50	821.00	823.00	791.00	774.00	806.00	800.00	830.00	789.00	823.00	832.00	770.00	815.00	795.00	809.00	868.00	730.00	766.00	814.50	750.00	758.00	806.00	829.00	779.00	829.50	833.00	785.00	773.00	792.00	800.70	30.948	803.00	  0	800.70	30.948
749.50	834.00	750.00	779.00	790.00	794.00	766.00	747.00	779.00	774.00	804.50	761.00	795.00	807.00	744.00	788.00	769.00	781.00	837.00	704.00	742.00	787.00	725.00	732.00	778.00	800.00	751.00	802.00	805.00	756.00	745.00	763.00	773.09	30.335	776.00	  0	773.09	30.335
735.00	820.00	737.50	765.00	776.00	780.00	754.00	735.00	765.00	761.00	791.00	747.00	782.00	794.00	731.00	774.00	755.00	769.00	821.00	692.00	730.00	773.00	712.00	720.00	765.00	787.00	737.00	789.00	791.00	742.00	730.00	748.00	759.64	29.935	763.00	  0	759.64	29.935
726.00	810.00	729.00	757.00	766.00	771.00	746.00	728.00	758.00	754.00	784.00	738.00	775.00	788.00	724.00	767.00	747.00	760.00	811.00	684.00	722.00	764.00	704.00	712.00	757.00	779.00	729.00	781.00	784.00	734.00	722.00	740.00	751.59	29.789	755.50	  0	751.59	29.789
721.00	805.00	724.00	750.00	759.00	765.00	741.00	723.00	752.00	748.00	778.00	732.00	770.00	782.00	719.50	762.00	741.00	755.00	804.00	678.00	717.50	758.00	699.00	708.00	752.00	773.00	724.00	776.00	778.00	729.00	716.00	734.00	746.06	29.506	749.00	  0	746.06	29.506
715.00	798.00	717.00	745.00	753.00	758.00	737.00	717.00	747.00	742.00	773.00	726.50	764.50	777.00	714.00	757.00	736.00	749.00	797.00	674.00	713.00	753.00	693.00	703.00	746.00	769.00	718.00	770.00	773.00	723.00	711.00	729.00	740.56	29.293	743.50	  0	740.56	29.293
711.00	794.00	714.00	741.00	748.00	754.00	733.00	714.00	744.00	739.00	770.00	722.00	761.00	773.00	710.00	752.00	732.00	746.00	791.50	670.00	709.00	749.00	690.00	699.50	742.00	765.00	714.00	766.00	770.00	720.00	707.00	725.00	736.75	29.141	740.00	  0	736.75	29.141
708.00	790.00	711.00	737.00	744.00	750.00	730.00	712.00	741.00	736.00	766.00	719.00	757.00	771.00	708.50	749.00	729.00	743.00	787.00	668.00	706.00	745.00	687.00	697.00	739.00	761.00	710.00	763.00	766.00	716.00	703.00	722.00	733.48	28.765	736.50	  0	733.48	28.765
