Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
1.5417	1.5000	1.5417	1.5208	1.4792	1.5000	1.4792	1.5000	1.4792	1.5000	1.5208	1.5000	1.5000	1.5000	1.5208	1.5000	1.5208	1.5208	1.4583	1.5208	1.4792	1.5000	1.5417	1.5000	1.4792	1.5000	1.4583	1.5208	1.5208	1.5208	1.4583	1.4792	1.5020	0.0233	1.5000	  0	1.5020	0.0233
1.7708	1.7500	1.7500	1.7708	1.7500	1.7917	1.7292	1.7500	1.7500	1.7500	1.7500	1.7917	1.7500	1.7500	1.7708	1.7500	1.7917	1.7917	1.7708	1.8333	1.7500	1.7500	1.7500	1.7500	1.7292	1.7500	1.7917	1.7500	1.7500	1.7500	1.7500	1.7292	1.7598	0.0224	1.7500	 13	1.7500	0.0000
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2708	0.2917	0.2917	0.2917	0.2708	0.2708	0.2917	0.2917	0.2917	0.2708	0.2917	0.2708	0.2917	0.2917	0.2708	0.2708	0.2708	0.2917	0.2917	0.2708	0.2708	0.2917	0.2708	0.2708	0.2917	0.2917	0.2708	0.2708	0.2917	0.2708	0.2917	0.2819	0.0106	0.2917	 15	0.2917	0.0000
0.4583	0.4375	0.4583	0.4583	0.4583	0.4375	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4375	0.4375	0.4583	0.4583	0.4375	0.4583	0.4375	0.4583	0.4375	0.4375	0.4375	0.4375	0.4583	0.4583	0.4583	0.4375	0.4375	0.4583	0.4505	0.0102	0.4583	 12	0.4583	0.0000
0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6042	0.6042	0.6042	0.6250	0.6250	0.6042	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6042	0.6250	0.6042	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6250	0.6042	0.6250	0.6250	0.6204	0.0088	0.6250	  7	0.6250	0.0000
0.7708	0.8125	0.7917	0.8125	0.8125	0.7708	0.7708	0.7917	0.8125	0.7708	0.7917	0.7917	0.7708	0.7708	0.7708	0.8125	0.7917	0.7917	0.7917	0.7917	0.7917	0.7917	0.8125	0.7708	0.7708	0.7708	0.7917	0.7708	0.7708	0.7917	0.7708	0.7500	0.7858	0.0169	0.7917	  0	0.7858	0.0169
0.9583	0.9375	0.9375	0.9583	0.9583	0.9375	0.9583	0.9583	0.9583	0.9583	0.9792	0.9583	0.9583	0.9583	0.9583	0.9583	0.9583	1.0000	0.9583	0.9583	0.9375	0.9583	0.9583	0.9375	0.9583	0.9583	0.9583	0.9583	0.9583	0.9375	0.9375	0.9375	0.9551	0.0131	0.9583	 10	0.9583	0.0000
1.2083	1.2292	1.1875	1.2500	1.1875	1.2083	1.1875	1.2708	1.2500	1.2292	1.1875	1.2500	1.2292	1.2083	1.2500	1.2500	1.2292	1.2292	1.2083	1.2083	1.1667	1.2292	1.1875	1.1875	1.2083	1.2083	1.1875	1.1875	1.2083	1.2083	1.2292	1.2083	1.2148	0.0251	1.2083	  0	1.2148	0.0251
1.5000	1.4583	1.4375	1.4792	1.4583	1.5000	1.4792	1.4583	1.4375	1.4583	1.4375	1.5000	1.4583	1.5000	1.5208	1.4583	1.4792	1.5000	1.4583	1.4375	1.4792	1.5208	1.5417	1.4583	1.4375	1.4583	1.4583	1.4583	1.4583	1.5000	1.4375	1.4792	1.4720	0.0278	1.4583	  0	1.4720	0.0278
1.7083	1.7500	1.7500	1.7083	1.6875	1.7292	1.7292	1.7083	1.7292	1.7500	1.7083	1.7292	1.6875	1.7292	1.7500	1.7292	1.7083	1.7292	1.7083	1.7708	1.6875	1.7292	1.7500	1.6458	1.7292	1.7500	1.6875	1.7292	1.7083	1.6875	1.7500	1.6875	1.7201	0.0269	1.7292	  0	1.7201	0.0269
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
714.13	658.45	697.79	727.16	757.86	649.00	682.16	741.01	706.89	724.53	710.78	672.73	666.32	738.08	739.81	646.20	685.64	747.28	722.59	662.74	623.08	686.12	706.05	735.16	696.47	690.11	591.72	724.19	662.10	697.95	701.48	715.96	696.30	37.927	699.71	  0	696.30	37.927
687.31	635.40	674.06	702.74	731.22	627.78	658.22	715.13	683.18	701.38	687.67	651.34	645.84	715.16	715.82	625.09	664.74	724.34	699.36	639.46	603.57	665.03	682.52	709.18	671.96	666.49	571.59	700.52	639.19	673.13	676.90	691.44	673.02	36.615	675.48	  0	673.02	36.615
674.34	624.86	662.50	690.35	718.37	617.43	645.78	701.48	672.18	689.08	676.76	639.95	635.29	702.83	702.57	615.62	654.11	713.12	687.88	627.90	595.05	654.70	671.51	696.55	660.56	655.17	562.91	688.88	627.91	661.26	664.97	678.80	661.58	35.653	663.74	  0	661.58	35.653
666.48	617.51	654.71	682.82	709.78	611.27	637.17	694.01	664.97	681.24	669.71	633.05	628.90	695.44	695.17	609.26	647.73	705.61	680.62	620.20	589.00	647.87	664.40	688.53	653.08	648.18	556.50	681.86	620.15	653.94	657.19	670.61	654.28	35.285	655.95	  0	654.28	35.285
660.58	613.38	650.27	677.17	704.21	607.02	632.62	688.53	659.95	676.08	665.59	627.68	624.19	690.08	690.06	605.33	643.58	699.56	675.69	615.93	585.17	643.73	659.23	682.55	648.72	643.55	552.77	677.00	615.81	649.13	651.97	665.68	649.46	34.780	651.12	  0	649.46	34.780
655.49	609.45	645.49	672.49	698.26	603.13	627.18	683.89	655.35	671.13	661.04	623.59	620.10	685.34	684.32	601.40	637.87	695.02	670.84	611.61	581.46	638.83	654.47	677.03	644.60	638.43	549.20	672.13	610.97	644.25	647.38	660.56	644.76	34.378	646.43	  0	644.76	34.378
652.18	606.88	642.12	668.08	693.86	600.65	623.57	679.19	651.44	667.64	658.47	620.18	616.85	681.63	681.17	598.20	635.13	691.30	667.23	608.09	579.15	635.57	651.63	673.31	640.99	635.51	546.96	669.01	607.75	640.82	644.22	657.31	641.44	33.996	643.17	  0	641.44	33.996
649.18	604.03	638.98	664.91	690.66	598.34	620.52	675.89	648.20	664.57	656.12	617.28	614.49	678.15	678.05	595.82	632.74	688.41	664.24	604.85	577.24	632.88	648.74	669.50	637.82	632.66	543.88	666.44	604.95	637.74	641.54	654.35	638.54	33.816	640.26	  0	638.54	33.816
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
714.07	658.51	697.69	727.22	757.81	648.95	682.16	741.22	706.89	724.56	710.78	672.73	666.52	738.08	739.81	646.20	685.80	747.37	722.46	662.74	623.08	686.17	705.90	735.16	696.47	689.99	591.67	724.24	662.10	697.85	701.48	715.95	696.30	37.932	699.66	  0	696.30	37.932
687.36	635.45	674.01	702.75	731.22	627.88	658.17	715.18	683.18	701.46	687.67	651.63	645.85	715.21	715.82	625.18	664.69	724.25	699.58	639.46	603.57	664.98	682.60	709.26	671.96	666.58	571.59	700.63	639.19	673.15	677.00	691.34	673.06	36.613	675.50	  0	673.06	36.613
674.34	624.86	662.50	690.30	718.37	617.41	645.78	701.57	672.18	689.13	676.71	639.95	635.29	702.83	702.57	615.62	654.11	713.17	687.83	628.01	595.05	654.70	671.46	696.55	660.51	655.17	562.86	688.89	627.91	661.30	664.97	678.80	661.58	35.659	663.74	  0	661.58	35.659
666.48	617.51	654.71	682.77	709.78	611.27	637.23	694.01	664.92	681.24	669.73	633.00	628.79	695.44	695.12	609.26	647.73	705.61	680.52	620.20	589.00	647.87	664.36	688.48	653.08	648.18	556.35	681.86	620.21	653.94	657.16	670.61	654.26	35.291	655.93	  0	654.26	35.291
660.58	613.38	650.32	677.17	704.21	607.02	632.62	688.53	659.89	676.01	665.54	627.64	624.19	690.00	689.93	605.33	643.52	699.63	675.63	615.93	585.17	643.68	659.28	682.55	648.67	643.55	552.77	677.00	615.81	649.13	651.92	665.68	649.45	34.772	651.12	  0	649.45	34.772
655.49	609.41	645.51	672.49	698.26	603.13	627.18	683.89	655.35	671.13	661.09	623.59	620.10	685.32	684.39	601.35	637.86	695.02	670.86	611.56	581.46	638.83	654.56	676.98	644.55	638.43	549.25	672.13	610.97	644.25	647.38	660.56	644.76	34.381	646.44	  0	644.76	34.381
652.18	606.88	642.12	668.08	693.86	600.65	623.57	679.19	651.49	667.60	658.47	620.18	616.75	681.54	681.17	598.20	635.08	691.29	667.23	608.09	579.15	635.57	651.63	673.31	640.99	635.51	546.96	669.06	607.75	640.77	644.22	657.27	641.43	33.995	643.17	  0	641.43	33.995
649.18	604.03	638.98	664.91	690.66	598.34	620.47	675.89	648.29	664.59	656.12	617.28	614.49	678.09	678.05	595.72	632.72	688.41	664.24	604.80	577.24	632.83	648.74	669.48	637.77	632.66	543.88	666.44	604.95	637.80	641.25	654.40	638.52	33.821	640.12	  0	638.52	33.821
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
714.00	658.00	698.00	727.00	758.00	649.00	682.00	741.00	707.00	725.00	710.00	673.00	666.00	738.00	740.00	646.00	685.00	747.00	722.00	663.00	623.00	686.00	706.00	735.00	696.00	690.00	592.00	724.00	662.00	698.00	701.00	716.00	696.19	37.909	699.50	  0	696.19	37.909
687.00	635.00	674.00	703.00	731.00	628.00	658.00	715.00	683.00	701.50	688.00	651.00	646.00	715.00	715.00	625.00	665.00	725.00	699.00	640.00	603.00	665.00	682.00	709.00	672.00	666.00	571.50	701.00	639.00	673.00	677.00	692.00	672.97	36.652	675.50	  0	672.97	36.652
674.00	625.00	662.00	690.00	718.00	618.00	646.00	701.00	672.00	689.00	677.00	640.00	635.00	703.00	702.50	616.00	654.00	713.00	688.00	628.00	595.00	654.00	672.00	697.00	661.00	656.00	563.00	689.00	628.00	661.00	665.00	679.00	661.61	35.579	663.50	  0	661.61	35.579
666.00	618.00	654.50	683.00	710.00	611.00	637.00	694.00	665.00	681.00	670.00	633.00	629.00	695.00	695.00	610.00	648.00	706.00	681.00	620.00	589.00	648.00	665.00	689.00	653.00	648.00	557.00	682.00	620.00	654.00	657.00	670.00	654.33	35.243	655.75	  0	654.33	35.243
661.00	613.00	650.00	677.00	704.00	607.00	633.00	689.00	660.00	676.00	666.00	628.00	624.00	690.00	690.00	605.00	644.00	700.00	676.00	616.00	585.00	644.00	659.00	682.00	649.00	644.00	553.00	677.00	616.00	649.00	652.00	666.00	649.53	34.794	651.00	  0	649.53	34.794
656.00	610.00	645.00	673.00	698.00	603.00	627.00	684.00	655.50	672.00	661.00	623.50	620.00	685.00	685.00	602.00	638.00	695.00	671.00	612.00	581.00	639.00	654.00	677.00	645.00	638.00	549.00	672.00	611.00	644.00	648.00	661.00	644.84	34.429	646.50	  0	644.84	34.429
652.00	607.00	642.00	668.00	694.00	601.00	624.00	679.00	651.00	668.00	658.00	621.00	617.00	682.00	681.50	598.00	635.00	691.00	667.00	608.00	579.00	636.00	652.00	673.00	641.00	635.00	547.00	669.00	608.00	641.00	644.00	658.00	641.48	33.966	643.00	  0	641.48	33.966
649.00	604.00	639.00	665.00	690.00	598.00	621.00	676.00	648.00	665.00	656.00	617.00	614.00	678.00	678.00	596.00	633.00	688.00	664.00	605.00	577.00	633.00	649.00	669.00	638.00	633.00	544.00	666.00	605.00	637.00	641.50	654.00	638.45	33.741	640.25	  0	638.45	33.741
