# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	14	22	30	39	48	61	72	86
1	14	22	31	39	48	61	72	86
2	14	23	31	39	48	61	72	86
3	14	22	30	39	47	60	73	85
4	14	22	31	39	48	62	73	87
5	14	23	31	40	48	61	73	87
6	14	22	30	39	48	61	72	85
7	14	23	30	39	49	61	74	87
8	14	23	30	39	47	61	73	88
9	14	23	30	39	49	61	73	86
10	14	23	31	40	49	61	72	86
11	14	22	30	39	47	61	72	86
12	14	22	31	39	49	63	72	87
13	14	23	30	39	49	61	76	87
14	14	23	31	39	49	63	73	88
15	14	23	31	39	49	61	72	88
16	14	22	31	40	47	61	77	87
17	14	22	31	40	48	61	74	85
18	14	23	31	40	48	61	73	86
19	14	22	31	39	48	61	73	85
20	14	22	30	39	47	61	72	85
21	14	22	30	38	47	60	73	85
22	14	22	31	39	48	60	72	86
23	14	23	31	39	48	61	72	86
24	14	22	32	40	49	61	73	85
25	14	22	31	40	47	61	72	87
26	14	22	31	39	48	61	73	85
27	14	22	31	39	48	59	72	86
28	14	22	31	39	48	61	74	88
29	14	22	31	39	48	59	72	87
30	14	22	30	39	47	59	72	86
31	14	22	30	38	47	60	72	83
