ch	pt	fine_thr	a_fit	b_fit
 2	 0	 0	220.808	0.329
 2	 0	 1	219.702	0.331
 2	 0	 2	218.769	0.290
 2	 0	 3	217.609	0.308
 2	 0	 4	216.707	0.337
 2	 0	 5	215.579	0.324
 2	 0	 6	214.653	0.308
 2	 0	 7	213.523	0.310
 2	 1	 0	220.817	0.268
 2	 1	 1	219.680	0.264
 2	 1	 2	218.722	0.272
 2	 1	 3	217.631	0.267
 2	 1	 4	216.694	0.283
 2	 1	 5	215.591	0.288
 2	 1	 6	214.614	0.286
 2	 1	 7	213.500	0.276
 2	 2	 0	220.867	0.239
 2	 2	 1	219.666	0.258
 2	 2	 2	218.753	0.263
 2	 2	 3	217.611	0.243
 2	 2	 4	216.681	0.277
 2	 2	 5	215.585	0.259
 2	 2	 6	214.621	0.275
 2	 2	 7	213.494	0.260
 2	 3	 0	220.835	0.231
 2	 3	 1	219.680	0.237
 2	 3	 2	218.675	0.246
 2	 3	 3	217.642	0.256
 2	 3	 4	216.632	0.276
 2	 3	 5	215.589	0.271
 2	 3	 6	214.674	0.234
 2	 3	 7	213.514	0.250
 2	 4	 0	220.814	0.267
 2	 4	 1	219.640	0.233
 2	 4	 2	218.652	0.246
 2	 4	 3	217.657	0.229
 2	 4	 4	216.688	0.274
 2	 4	 5	215.590	0.245
 2	 4	 6	214.662	0.250
 2	 4	 7	213.492	0.237
 2	 5	 0	220.790	0.275
 2	 5	 1	219.639	0.265
 2	 5	 2	218.660	0.256
 2	 5	 3	217.653	0.254
 2	 5	 4	216.683	0.272
 2	 5	 5	215.586	0.248
 2	 5	 6	214.623	0.263
 2	 5	 7	213.447	0.248
 2	 6	 0	220.826	0.288
 2	 6	 1	219.695	0.262
 2	 6	 2	218.682	0.249
 2	 6	 3	217.581	0.258
 2	 6	 4	216.746	0.219
 2	 6	 5	215.582	0.272
 2	 6	 6	214.612	0.275
 2	 6	 7	213.483	0.259
 2	 7	 0	220.815	0.267
 2	 7	 1	219.692	0.241
 2	 7	 2	218.686	0.250
 2	 7	 3	217.641	0.242
 2	 7	 4	216.664	0.270
 2	 7	 5	215.568	0.282
 2	 7	 6	214.663	0.231
 2	 7	 7	213.509	0.255
 3	 0	 0	220.302	0.340
 3	 0	 1	219.174	0.321
 3	 0	 2	218.243	0.344
 3	 0	 3	217.161	0.334
 3	 0	 4	216.212	0.327
 3	 0	 5	215.109	0.374
 3	 0	 6	214.090	0.349
 3	 0	 7	213.040	0.358
 3	 1	 0	220.278	0.329
 3	 1	 1	219.194	0.293
 3	 1	 2	218.268	0.298
 3	 1	 3	217.150	0.276
 3	 1	 4	216.226	0.282
 3	 1	 5	215.123	0.308
 3	 1	 6	214.152	0.295
 3	 1	 7	213.036	0.330
 3	 2	 0	220.266	0.285
 3	 2	 1	219.142	0.236
 3	 2	 2	218.214	0.255
 3	 2	 3	217.163	0.240
 3	 2	 4	216.244	0.285
 3	 2	 5	215.107	0.313
 3	 2	 6	214.124	0.254
 3	 2	 7	213.039	0.295
 3	 3	 0	220.266	0.285
 3	 3	 1	219.144	0.236
 3	 3	 2	218.202	0.224
 3	 3	 3	217.132	0.248
 3	 3	 4	216.250	0.283
 3	 3	 5	215.103	0.291
 3	 3	 6	214.144	0.312
 3	 3	 7	213.091	0.272
 3	 4	 0	220.255	0.271
 3	 4	 1	219.172	0.271
 3	 4	 2	218.270	0.297
 3	 4	 3	217.183	0.265
 3	 4	 4	216.185	0.240
 3	 4	 5	215.082	0.258
 3	 4	 6	214.147	0.247
 3	 4	 7	213.046	0.279
 3	 5	 0	220.199	0.262
 3	 5	 1	219.166	0.273
 3	 5	 2	218.251	0.262
 3	 5	 3	217.220	0.295
 3	 5	 4	216.207	0.276
 3	 5	 5	215.101	0.291
 3	 5	 6	214.121	0.255
 3	 5	 7	213.058	0.276
 3	 6	 0	220.227	0.269
 3	 6	 1	219.199	0.292
 3	 6	 2	218.217	0.274
 3	 6	 3	217.171	0.269
 3	 6	 4	216.167	0.272
 3	 6	 5	215.084	0.257
 3	 6	 6	214.117	0.256
 3	 6	 7	213.043	0.293
 3	 7	 0	220.296	0.266
 3	 7	 1	219.213	0.274
 3	 7	 2	218.243	0.265
 3	 7	 3	217.183	0.265
 3	 7	 4	216.152	0.250
 3	 7	 5	215.079	0.298
 3	 7	 6	214.145	0.297
 3	 7	 7	213.083	0.270
 4	 0	 0	219.515	0.384
 4	 0	 1	218.308	0.359
 4	 0	 2	217.366	0.345
 4	 0	 3	216.169	0.430
 4	 0	 4	215.197	0.423
 4	 0	 5	214.055	0.407
 4	 0	 6	213.096	0.433
 4	 0	 7	211.913	0.382
 4	 1	 0	219.499	0.321
 4	 1	 1	218.237	0.296
 4	 1	 2	217.298	0.348
 4	 1	 3	216.127	0.347
 4	 1	 4	215.203	0.331
 4	 1	 5	214.017	0.341
 4	 1	 6	213.095	0.350
 4	 1	 7	211.840	0.335
 4	 2	 0	219.483	0.311
 4	 2	 1	218.266	0.330
 4	 2	 2	217.255	0.309
 4	 2	 3	216.136	0.315
 4	 2	 4	215.225	0.328
 4	 2	 5	214.060	0.338
 4	 2	 6	213.068	0.282
 4	 2	 7	211.877	0.356
 4	 3	 0	219.549	0.287
 4	 3	 1	218.273	0.326
 4	 3	 2	217.256	0.315
 4	 3	 3	216.121	0.331
 4	 3	 4	215.208	0.340
 4	 3	 5	214.176	0.300
 4	 3	 6	213.056	0.325
 4	 3	 7	211.969	0.265
 4	 4	 0	219.559	0.336
 4	 4	 1	218.242	0.294
 4	 4	 2	217.251	0.291
 4	 4	 3	216.090	0.341
 4	 4	 4	215.155	0.274
 4	 4	 5	214.039	0.308
 4	 4	 6	213.023	0.283
 4	 4	 7	211.986	0.351
 4	 5	 0	219.511	0.311
 4	 5	 1	218.273	0.290
 4	 5	 2	217.271	0.308
 4	 5	 3	216.135	0.283
 4	 5	 4	215.161	0.316
 4	 5	 5	214.013	0.303
 4	 5	 6	213.001	0.285
 4	 5	 7	211.951	0.262
 4	 6	 0	219.391	0.290
 4	 6	 1	218.236	0.267
 4	 6	 2	217.297	0.297
 4	 6	 3	216.070	0.272
 4	 6	 4	215.234	0.289
 4	 6	 5	214.039	0.275
 4	 6	 6	213.007	0.284
 4	 6	 7	212.027	0.266
 4	 7	 0	219.374	0.292
 4	 7	 1	218.274	0.302
 4	 7	 2	217.250	0.283
 4	 7	 3	216.151	0.320
 4	 7	 4	215.203	0.258
 4	 7	 5	214.091	0.262
 4	 7	 6	213.128	0.259
 4	 7	 7	211.897	0.337
 5	 0	 0	223.067	0.355
 5	 0	 1	221.976	0.377
 5	 0	 2	221.033	0.369
 5	 0	 3	219.855	0.351
 5	 0	 4	218.903	0.339
 5	 0	 5	217.894	0.331
 5	 0	 6	216.886	0.355
 5	 0	 7	215.840	0.377
 5	 1	 0	223.073	0.300
 5	 1	 1	221.944	0.262
 5	 1	 2	221.030	0.310
 5	 1	 3	219.897	0.293
 5	 1	 4	218.896	0.316
 5	 1	 5	217.846	0.344
 5	 1	 6	216.926	0.300
 5	 1	 7	215.795	0.323
 5	 2	 0	223.090	0.262
 5	 2	 1	221.976	0.269
 5	 2	 2	221.003	0.308
 5	 2	 3	219.890	0.263
 5	 2	 4	218.881	0.243
 5	 2	 5	217.859	0.278
 5	 2	 6	216.905	0.294
 5	 2	 7	215.828	0.289
 5	 3	 0	223.103	0.259
 5	 3	 1	221.974	0.269
 5	 3	 2	221.065	0.304
 5	 3	 3	219.900	0.265
 5	 3	 4	218.926	0.254
 5	 3	 5	217.882	0.248
 5	 3	 6	216.917	0.264
 5	 3	 7	215.859	0.282
 5	 4	 0	223.121	0.255
 5	 4	 1	222.012	0.270
 5	 4	 2	221.070	0.255
 5	 4	 3	219.875	0.259
 5	 4	 4	218.948	0.307
 5	 4	 5	217.872	0.246
 5	 4	 6	216.865	0.251
 5	 4	 7	215.830	0.273
 5	 5	 0	223.131	0.283
 5	 5	 1	222.040	0.267
 5	 5	 2	221.052	0.280
 5	 5	 3	219.889	0.290
 5	 5	 4	218.982	0.286
 5	 5	 5	217.838	0.237
 5	 5	 6	216.910	0.262
 5	 5	 7	215.864	0.239
 5	 6	 0	223.135	0.251
 5	 6	 1	222.048	0.265
 5	 6	 2	221.113	0.291
 5	 6	 3	219.895	0.264
 5	 6	 4	218.934	0.277
 5	 6	 5	217.849	0.240
 5	 6	 6	216.972	0.275
 5	 6	 7	215.859	0.238
 5	 7	 0	223.157	0.246
 5	 7	 1	222.084	0.296
 5	 7	 2	221.040	0.282
 5	 7	 3	219.889	0.263
 5	 7	 4	218.967	0.284
 5	 7	 5	217.881	0.248
 5	 7	 6	216.998	0.277
 5	 7	 7	215.906	0.249
 6	 0	 0	231.869	0.424
 6	 0	 1	230.792	0.435
 6	 0	 2	229.716	0.387
 6	 0	 3	228.628	0.400
 6	 0	 4	227.736	0.415
 6	 0	 5	226.600	0.396
 6	 0	 6	225.634	0.426
 6	 0	 7	224.510	0.408
 6	 1	 0	231.878	0.359
 6	 1	 1	230.746	0.367
 6	 1	 2	229.788	0.358
 6	 1	 3	228.581	0.339
 6	 1	 4	227.724	0.369
 6	 1	 5	226.644	0.350
 6	 1	 6	225.602	0.344
 6	 1	 7	224.459	0.374
 6	 2	 0	231.852	0.341
 6	 2	 1	230.785	0.320
 6	 2	 2	229.732	0.320
 6	 2	 3	228.649	0.337
 6	 2	 4	227.699	0.333
 6	 2	 5	226.621	0.322
 6	 2	 6	225.606	0.360
 6	 2	 7	224.499	0.328
 6	 3	 0	231.874	0.257
 6	 3	 1	230.765	0.329
 6	 3	 2	229.728	0.313
 6	 3	 3	228.618	0.307
 6	 3	 4	227.713	0.311
 6	 3	 5	226.606	0.314
 6	 3	 6	225.629	0.303
 6	 3	 7	224.510	0.317
 6	 4	 0	231.883	0.287
 6	 4	 1	230.751	0.333
 6	 4	 2	229.726	0.289
 6	 4	 3	228.647	0.278
 6	 4	 4	227.740	0.323
 6	 4	 5	226.603	0.315
 6	 4	 6	225.647	0.302
 6	 4	 7	224.480	0.327
 6	 5	 0	231.906	0.294
 6	 5	 1	230.753	0.293
 6	 5	 2	229.742	0.302
 6	 5	 3	228.694	0.299
 6	 5	 4	227.704	0.328
 6	 5	 5	226.629	0.321
 6	 5	 6	225.625	0.324
 6	 5	 7	224.471	0.318
 6	 6	 0	231.858	0.312
 6	 6	 1	230.743	0.296
 6	 6	 2	229.742	0.295
 6	 6	 3	228.667	0.300
 6	 6	 4	227.694	0.312
 6	 6	 5	226.613	0.298
 6	 6	 6	225.613	0.295
 6	 6	 7	224.510	0.285
 6	 7	 0	231.882	0.321
 6	 7	 1	230.734	0.285
 6	 7	 2	229.753	0.293
 6	 7	 3	228.698	0.300
 6	 7	 4	227.770	0.299
 6	 7	 5	226.630	0.313
 6	 7	 6	225.608	0.310
 6	 7	 7	224.500	0.313
 7	 0	 0	220.802	0.515
 7	 0	 1	219.684	0.471
 7	 0	 2	218.792	0.440
 7	 0	 3	217.655	0.469
 7	 0	 4	216.693	0.478
 7	 0	 5	215.520	0.475
 7	 0	 6	214.622	0.469
 7	 0	 7	213.341	0.460
 7	 1	 0	220.833	0.432
 7	 1	 1	219.624	0.395
 7	 1	 2	218.737	0.373
 7	 1	 3	217.617	0.382
 7	 1	 4	216.701	0.401
 7	 1	 5	215.505	0.412
 7	 1	 6	214.510	0.407
 7	 1	 7	213.379	0.389
 7	 2	 0	220.793	0.382
 7	 2	 1	219.638	0.369
 7	 2	 2	218.730	0.344
 7	 2	 3	217.612	0.381
 7	 2	 4	216.666	0.378
 7	 2	 5	215.516	0.415
 7	 2	 6	214.520	0.398
 7	 2	 7	213.379	0.380
 7	 3	 0	220.775	0.343
 7	 3	 1	219.621	0.355
 7	 3	 2	218.727	0.339
 7	 3	 3	217.597	0.346
 7	 3	 4	216.648	0.368
 7	 3	 5	215.448	0.370
 7	 3	 6	214.569	0.372
 7	 3	 7	213.350	0.343
 7	 4	 0	220.860	0.363
 7	 4	 1	219.636	0.351
 7	 4	 2	218.781	0.346
 7	 4	 3	217.579	0.346
 7	 4	 4	216.663	0.361
 7	 4	 5	215.542	0.365
 7	 4	 6	214.561	0.341
 7	 4	 7	213.349	0.338
 7	 5	 0	220.776	0.322
 7	 5	 1	219.638	0.347
 7	 5	 2	218.719	0.327
 7	 5	 3	217.631	0.328
 7	 5	 4	216.625	0.340
 7	 5	 5	215.545	0.339
 7	 5	 6	214.475	0.327
 7	 5	 7	213.375	0.330
 7	 6	 0	220.822	0.353
 7	 6	 1	219.654	0.325
 7	 6	 2	218.729	0.308
 7	 6	 3	217.592	0.324
 7	 6	 4	216.623	0.331
 7	 6	 5	215.530	0.328
 7	 6	 6	214.525	0.319
 7	 6	 7	213.368	0.298
 7	 7	 0	220.738	0.332
 7	 7	 1	219.665	0.324
 7	 7	 2	218.715	0.333
 7	 7	 3	217.661	0.325
 7	 7	 4	216.668	0.355
 7	 7	 5	215.503	0.334
 7	 7	 6	214.504	0.314
 7	 7	 7	213.381	0.319
 8	 0	 0	224.004	0.492
 8	 0	 1	222.919	0.507
 8	 0	 2	221.882	0.499
 8	 0	 3	220.813	0.498
 8	 0	 4	219.770	0.458
 8	 0	 5	218.754	0.465
 8	 0	 6	217.793	0.427
 8	 0	 7	216.689	0.439
 8	 1	 0	223.988	0.415
 8	 1	 1	222.926	0.441
 8	 1	 2	221.876	0.459
 8	 1	 3	220.808	0.382
 8	 1	 4	219.788	0.385
 8	 1	 5	218.713	0.394
 8	 1	 6	217.743	0.383
 8	 1	 7	216.725	0.397
 8	 2	 0	224.024	0.410
 8	 2	 1	222.870	0.375
 8	 2	 2	221.923	0.366
 8	 2	 3	220.809	0.413
 8	 2	 4	219.783	0.400
 8	 2	 5	218.718	0.396
 8	 2	 6	217.761	0.367
 8	 2	 7	216.678	0.366
 8	 3	 0	223.944	0.407
 8	 3	 1	222.917	0.378
 8	 3	 2	221.944	0.423
 8	 3	 3	220.741	0.412
 8	 3	 4	219.798	0.364
 8	 3	 5	218.706	0.379
 8	 3	 6	217.763	0.382
 8	 3	 7	216.672	0.384
 8	 4	 0	223.987	0.387
 8	 4	 1	222.859	0.397
 8	 4	 2	221.913	0.359
 8	 4	 3	220.782	0.385
 8	 4	 4	219.794	0.371
 8	 4	 5	218.725	0.376
 8	 4	 6	217.792	0.365
 8	 4	 7	216.706	0.406
 8	 5	 0	224.046	0.411
 8	 5	 1	222.887	0.394
 8	 5	 2	221.908	0.389
 8	 5	 3	220.787	0.418
 8	 5	 4	219.775	0.381
 8	 5	 5	218.727	0.381
 8	 5	 6	217.769	0.396
 8	 5	 7	216.673	0.411
 8	 6	 0	223.957	0.385
 8	 6	 1	222.863	0.417
 8	 6	 2	221.895	0.420
 8	 6	 3	220.820	0.423
 8	 6	 4	219.825	0.397
 8	 6	 5	218.704	0.394
 8	 6	 6	217.819	0.395
 8	 6	 7	216.659	0.405
 8	 7	 0	223.965	0.443
 8	 7	 1	222.926	0.452
 8	 7	 2	221.900	0.450
 8	 7	 3	220.777	0.426
 8	 7	 4	219.807	0.398
 8	 7	 5	218.717	0.446
 8	 7	 6	217.793	0.411
 8	 7	 7	216.697	0.429
 9	 0	 0	221.347	0.402
 9	 0	 1	220.191	0.440
 9	 0	 2	219.227	0.414
 9	 0	 3	218.109	0.424
 9	 0	 4	217.137	0.446
 9	 0	 5	215.960	0.418
 9	 0	 6	214.936	0.449
 9	 0	 7	213.768	0.434
 9	 1	 0	221.334	0.385
 9	 1	 1	220.183	0.376
 9	 1	 2	219.241	0.373
 9	 1	 3	218.121	0.387
 9	 1	 4	217.065	0.385
 9	 1	 5	215.988	0.384
 9	 1	 6	214.936	0.402
 9	 1	 7	213.786	0.362
 9	 2	 0	221.308	0.353
 9	 2	 1	220.205	0.347
 9	 2	 2	219.227	0.347
 9	 2	 3	218.101	0.327
 9	 2	 4	217.089	0.319
 9	 2	 5	215.975	0.358
 9	 2	 6	214.900	0.380
 9	 2	 7	213.724	0.356
 9	 3	 0	221.320	0.356
 9	 3	 1	220.170	0.357
 9	 3	 2	219.236	0.343
 9	 3	 3	218.064	0.324
 9	 3	 4	217.132	0.355
 9	 3	 5	215.952	0.355
 9	 3	 6	214.950	0.368
 9	 3	 7	213.790	0.314
 9	 4	 0	221.347	0.342
 9	 4	 1	220.187	0.355
 9	 4	 2	219.181	0.333
 9	 4	 3	218.122	0.322
 9	 4	 4	217.071	0.329
 9	 4	 5	215.988	0.347
 9	 4	 6	214.925	0.338
 9	 4	 7	213.752	0.355
 9	 5	 0	221.360	0.361
 9	 5	 1	220.179	0.369
 9	 5	 2	219.208	0.365
 9	 5	 3	218.046	0.380
 9	 5	 4	217.121	0.376
 9	 5	 5	215.971	0.366
 9	 5	 6	214.959	0.377
 9	 5	 7	213.765	0.348
 9	 6	 0	221.341	0.391
 9	 6	 1	220.155	0.423
 9	 6	 2	219.205	0.402
 9	 6	 3	218.124	0.370
 9	 6	 4	217.137	0.396
 9	 6	 5	215.968	0.398
 9	 6	 6	214.967	0.398
 9	 6	 7	213.829	0.362
 9	 7	 0	221.394	0.417
 9	 7	 1	220.200	0.394
 9	 7	 2	219.204	0.419
 9	 7	 3	218.095	0.409
 9	 7	 4	217.177	0.422
 9	 7	 5	215.939	0.418
 9	 7	 6	214.974	0.400
 9	 7	 7	213.796	0.348
10	 0	 0	216.654	0.371
10	 0	 1	215.512	0.368
10	 0	 2	214.572	0.370
10	 0	 3	213.464	0.351
10	 0	 4	212.524	0.362
10	 0	 5	211.448	0.389
10	 0	 6	210.363	0.378
10	 0	 7	209.229	0.383
10	 1	 0	216.652	0.338
10	 1	 1	215.541	0.323
10	 1	 2	214.547	0.330
10	 1	 3	213.444	0.289
10	 1	 4	212.531	0.324
10	 1	 5	211.402	0.344
10	 1	 6	210.395	0.332
10	 1	 7	209.284	0.338
10	 2	 0	216.653	0.301
10	 2	 1	215.562	0.289
10	 2	 2	214.552	0.311
10	 2	 3	213.445	0.297
10	 2	 4	212.537	0.320
10	 2	 5	211.368	0.314
10	 2	 6	210.409	0.317
10	 2	 7	209.271	0.344
10	 3	 0	216.708	0.326
10	 3	 1	215.529	0.319
10	 3	 2	214.564	0.328
10	 3	 3	213.408	0.305
10	 3	 4	212.544	0.321
10	 3	 5	211.461	0.308
10	 3	 6	210.382	0.336
10	 3	 7	209.258	0.314
10	 4	 0	216.681	0.328
10	 4	 1	215.538	0.335
10	 4	 2	214.529	0.348
10	 4	 3	213.487	0.340
10	 4	 4	212.555	0.347
10	 4	 5	211.406	0.328
10	 4	 6	210.354	0.351
10	 4	 7	209.300	0.357
10	 5	 0	216.693	0.341
10	 5	 1	215.550	0.352
10	 5	 2	214.559	0.334
10	 5	 3	213.492	0.332
10	 5	 4	212.580	0.325
10	 5	 5	211.411	0.371
10	 5	 6	210.408	0.349
10	 5	 7	209.224	0.334
10	 6	 0	216.695	0.378
10	 6	 1	215.601	0.372
10	 6	 2	214.612	0.400
10	 6	 3	213.492	0.353
10	 6	 4	212.586	0.358
10	 6	 5	211.434	0.360
10	 6	 6	210.428	0.376
10	 6	 7	209.263	0.379
10	 7	 0	216.692	0.401
10	 7	 1	215.639	0.384
10	 7	 2	214.598	0.418
10	 7	 3	213.474	0.378
10	 7	 4	212.617	0.386
10	 7	 5	211.471	0.411
10	 7	 6	210.434	0.393
10	 7	 7	209.289	0.381
11	 0	 0	230.001	0.393
11	 0	 1	228.892	0.326
11	 0	 2	227.856	0.364
11	 0	 3	226.678	0.361
11	 0	 4	225.740	0.360
11	 0	 5	224.502	0.363
11	 0	 6	223.580	0.335
11	 0	 7	222.407	0.365
11	 1	 0	229.963	0.327
11	 1	 1	228.865	0.303
11	 1	 2	227.804	0.346
11	 1	 3	226.688	0.313
11	 1	 4	225.677	0.316
11	 1	 5	224.541	0.333
11	 1	 6	223.477	0.316
11	 1	 7	222.377	0.318
11	 2	 0	229.940	0.310
11	 2	 1	228.889	0.311
11	 2	 2	227.832	0.290
11	 2	 3	226.711	0.336
11	 2	 4	225.648	0.312
11	 2	 5	224.566	0.344
11	 2	 6	223.575	0.317
11	 2	 7	222.407	0.308
11	 3	 0	229.985	0.275
11	 3	 1	228.807	0.328
11	 3	 2	227.830	0.344
11	 3	 3	226.686	0.331
11	 3	 4	225.681	0.288
11	 3	 5	224.524	0.303
11	 3	 6	223.519	0.304
11	 3	 7	222.457	0.316
11	 4	 0	229.938	0.303
11	 4	 1	228.872	0.329
11	 4	 2	227.847	0.345
11	 4	 3	226.690	0.346
11	 4	 4	225.726	0.326
11	 4	 5	224.534	0.332
11	 4	 6	223.552	0.323
11	 4	 7	222.396	0.321
11	 5	 0	229.987	0.370
11	 5	 1	228.873	0.340
11	 5	 2	227.860	0.300
11	 5	 3	226.749	0.357
11	 5	 4	225.710	0.339
11	 5	 5	224.525	0.351
11	 5	 6	223.579	0.324
11	 5	 7	222.377	0.356
11	 6	 0	230.024	0.368
11	 6	 1	228.887	0.355
11	 6	 2	227.860	0.342
11	 6	 3	226.712	0.357
11	 6	 4	225.727	0.364
11	 6	 5	224.581	0.390
11	 6	 6	223.548	0.360
11	 6	 7	222.408	0.368
11	 7	 0	229.957	0.370
11	 7	 1	228.862	0.388
11	 7	 2	227.836	0.376
11	 7	 3	226.743	0.421
11	 7	 4	225.706	0.406
11	 7	 5	224.581	0.383
11	 7	 6	223.605	0.366
11	 7	 7	222.481	0.391
12	 0	 0	226.744	0.347
12	 0	 1	225.636	0.336
12	 0	 2	224.611	0.330
12	 0	 3	223.500	0.299
12	 0	 4	222.468	0.322
12	 0	 5	221.377	0.323
12	 0	 6	220.374	0.330
12	 0	 7	219.378	0.312
12	 1	 0	226.736	0.300
12	 1	 1	225.627	0.299
12	 1	 2	224.613	0.298
12	 1	 3	223.512	0.286
12	 1	 4	222.509	0.300
12	 1	 5	221.375	0.291
12	 1	 6	220.397	0.307
12	 1	 7	219.316	0.284
12	 2	 0	226.759	0.295
12	 2	 1	225.537	0.315
12	 2	 2	224.577	0.318
12	 2	 3	223.540	0.308
12	 2	 4	222.511	0.297
12	 2	 5	221.389	0.288
12	 2	 6	220.367	0.280
12	 2	 7	219.297	0.302
12	 3	 0	226.708	0.304
12	 3	 1	225.598	0.315
12	 3	 2	224.595	0.301
12	 3	 3	223.462	0.284
12	 3	 4	222.503	0.308
12	 3	 5	221.329	0.288
12	 3	 6	220.364	0.307
12	 3	 7	219.326	0.280
12	 4	 0	226.734	0.330
12	 4	 1	225.613	0.307
12	 4	 2	224.597	0.317
12	 4	 3	223.473	0.330
12	 4	 4	222.475	0.306
12	 4	 5	221.351	0.319
12	 4	 6	220.393	0.330
12	 4	 7	219.311	0.296
12	 5	 0	226.733	0.334
12	 5	 1	225.614	0.348
12	 5	 2	224.558	0.349
12	 5	 3	223.461	0.361
12	 5	 4	222.458	0.328
12	 5	 5	221.376	0.372
12	 5	 6	220.411	0.350
12	 5	 7	219.349	0.341
12	 6	 0	226.756	0.348
12	 6	 1	225.634	0.388
12	 6	 2	224.633	0.362
12	 6	 3	223.474	0.358
12	 6	 4	222.510	0.381
12	 6	 5	221.392	0.367
12	 6	 6	220.399	0.380
12	 6	 7	219.348	0.377
12	 7	 0	226.757	0.390
12	 7	 1	225.677	0.404
12	 7	 2	224.646	0.393
12	 7	 3	223.511	0.380
12	 7	 4	222.511	0.392
12	 7	 5	221.434	0.403
12	 7	 6	220.452	0.383
12	 7	 7	219.393	0.384
