INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
13	 1	6.589	6.199	5.752	5.440
13	 2	7.464	7.256	6.520	6.345
13	 3	5.991	5.954	5.360	5.291
13	 4	6.028	5.910	5.537	5.431
13	 5	5.388	5.389	5.037	5.014
13	 6	5.961	5.709	5.743	5.540
13	 7	5.960	5.890	5.639	5.552
14	 0	8.067	7.199	6.650	5.950
14	 1	7.229	6.614	6.317	5.785
14	 2	6.962	6.838	6.070	5.983
14	 3	5.995	5.830	5.365	5.213
14	 4	5.955	5.803	5.382	5.263
14	 5	5.303	5.126	4.927	4.761
14	 6	5.138	5.015	4.886	4.804
14	 7	5.320	5.240	5.086	5.023
15	 0	7.111	6.536	5.890	5.419
15	 1	6.684	6.122	5.949	5.477
15	 2	5.724	5.651	5.216	5.170
15	 3	6.034	5.863	5.576	5.437
15	 4	5.534	5.414	5.203	5.093
15	 5	5.214	5.086	4.989	4.868
15	 6	5.102	4.902	4.992	4.816
15	 7	5.423	5.307	5.276	5.194
16	 0	6.994	6.223	5.819	5.170
16	 1	6.400	5.885	5.658	5.214
16	 2	6.240	6.135	5.560	5.496
16	 3	5.569	5.425	5.085	4.956
16	 4	6.667	6.584	6.146	6.075
16	 5	6.051	5.936	5.571	5.512
16	 6	6.400	6.246	5.980	5.848
16	 7	6.518	6.349	6.170	6.007
17	 0	7.316	6.510	6.092	5.433
17	 1	6.053	5.676	5.296	4.945
17	 2	5.611	5.516	5.099	5.003
17	 3	7.259	7.077	6.818	6.644
17	 4	5.855	5.760	5.484	5.404
17	 5	4.882	4.859	4.672	4.649
17	 6	5.299	5.249	5.010	4.957
17	 7	6.485	6.303	6.229	6.041
18	 0	6.069	5.501	5.204	4.702
18	 1	5.059	4.835	4.575	4.378
18	 2	4.917	4.864	4.589	4.567
18	 3	5.477	5.283	5.270	5.093
18	 4	5.376	5.405	5.329	5.341
18	 5	5.913	5.849	5.875	5.811
18	 6	5.786	5.656	5.883	5.755
18	 7	7.494	7.292	7.687	7.482
19	 0	5.108	4.679	4.221	3.859
19	 1	4.930	4.615	4.261	3.979
19	 2	5.970	5.919	5.296	5.248
19	 3	5.799	5.712	5.328	5.246
19	 4	5.402	5.390	4.949	4.936
19	 5	5.312	5.253	5.045	4.994
19	 6	5.171	5.155	4.916	4.901
19	 7	6.656	6.522	6.335	6.186
20	 0	4.957	4.483	4.126	3.737
20	 1	5.593	5.397	4.865	4.682
20	 2	6.068	5.966	5.382	5.310
20	 3	6.673	6.589	5.948	5.859
20	 4	6.187	6.171	5.597	5.578
20	 5	6.440	6.461	5.880	5.897
20	 6	6.261	6.125	5.743	5.636
20	 7	6.357	6.227	5.910	5.805
21	 0	4.679	4.459	3.930	3.754
21	 1	5.280	4.986	4.722	4.443
21	 2	5.524	5.497	5.025	4.997
21	 3	5.613	5.502	5.158	5.072
21	 4	6.292	6.228	5.809	5.761
21	 5	5.957	5.910	5.718	5.696
21	 6	6.080	5.976	5.814	5.706
21	 7	7.588	7.370	7.254	7.028
22	 0	4.273	3.927	3.477	3.197
22	 1	4.953	4.758	4.225	4.041
22	 2	5.907	5.742	5.141	5.001
22	 3	5.545	5.436	4.954	4.864
22	 4	5.389	5.356	4.877	4.861
22	 5	6.343	6.283	5.831	5.768
22	 6	6.331	6.200	5.975	5.851
22	 7	5.590	5.535	5.273	5.227
23	 0	4.244	4.188	3.487	3.443
23	 1	4.521	4.432	3.948	3.873
23	 2	5.300	5.220	4.642	4.580
23	 3	5.717	5.472	5.100	4.903
23	 4	5.854	5.759	5.305	5.234
23	 5	5.809	5.763	5.198	5.145
23	 6	5.857	5.805	5.385	5.311
23	 7	7.168	7.050	6.585	6.457
24	 0	4.262	4.011	3.421	3.230
24	 1	4.655	4.525	4.067	3.949
24	 2	5.208	5.081	4.695	4.595
24	 3	5.260	5.143	4.788	4.675
24	 4	5.374	5.275	4.951	4.882
24	 5	6.395	6.365	6.015	5.989
24	 6	6.087	5.976	5.730	5.608
24	 7	7.475	7.376	7.037	6.945
25	 0	5.681	5.406	4.581	4.373
25	 1	6.029	5.850	5.066	4.920
25	 2	6.527	6.528	5.630	5.637
25	 3	6.906	6.800	6.100	5.996
25	 4	7.227	7.127	6.460	6.372
25	 5	7.210	7.148	6.650	6.595
25	 6	7.318	7.167	6.730	6.603
25	 7	8.011	7.790	7.445	7.236
26	 0	4.993	4.609	4.162	3.849
26	 1	6.119	5.859	5.315	5.100
26	 2	7.418	7.261	6.529	6.373
26	 3	6.240	6.064	5.652	5.503
26	 4	6.519	6.384	5.921	5.813
26	 5	6.285	6.248	5.801	5.784
26	 6	6.719	6.592	6.194	6.069
26	 7	6.989	6.822	6.493	6.346
27	 0	5.734	5.273	4.679	4.308
27	 1	6.122	5.816	5.146	4.900
27	 2	6.148	6.112	5.264	5.249
27	 3	6.855	6.733	6.029	5.920
27	 4	6.276	6.147	5.598	5.478
27	 5	7.363	7.256	6.516	6.434
27	 6	8.292	8.169	7.652	7.532
27	 7	7.439	7.345	6.759	6.669
28	 0	7.610	6.892	6.246	5.640
28	 1	6.557	6.151	5.559	5.247
28	 2	7.619	7.595	6.598	6.550
28	 3	7.100	6.931	6.361	6.200
28	 4	6.648	6.535	6.003	5.909
28	 5	6.742	6.701	6.089	6.065
28	 6	7.888	7.621	7.201	6.959
28	 7	7.388	7.303	6.840	6.746
29	 0	7.337	6.477	6.169	5.432
29	 1	6.373	5.819	5.549	5.085
29	 2	7.229	7.122	6.457	6.359
29	 3	7.605	7.294	6.840	6.570
29	 4	6.288	6.148	5.715	5.587
29	 5	7.525	7.492	6.885	6.851
29	 6	6.564	6.438	6.046	5.938
29	 7	6.699	6.561	6.202	6.070
30	 0	7.634	6.647	6.313	5.503
30	 1	5.795	5.469	4.992	4.714
30	 2	6.848	6.805	6.009	5.964
30	 3	7.061	6.797	6.274	6.051
30	 4	6.774	6.743	6.160	6.144
30	 5	6.116	6.133	5.629	5.646
30	 6	7.204	7.180	6.589	6.560
30	 7	7.339	7.166	6.901	6.767
31	 0	8.433	7.468	7.090	6.279
31	 1	7.363	6.799	6.566	6.050
31	 2	7.185	7.070	6.523	6.405
31	 3	8.274	8.091	7.681	7.522
31	 4	5.990	5.863	5.623	5.527
31	 5	5.989	5.989	5.636	5.639
31	 6	5.854	5.735	5.421	5.317
31	 7	7.217	7.147	6.857	6.784
