# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 101 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
60	10	00	0	194
60	10	00	1	190
60	10	00	2	179
60	10	00	3	128
60	10	00	4	170
60	10	00	5	195
60	10	00	6	178
60	10	00	7	180
60	10	00	8	185
60	10	00	9	180
60	10	00	10	174
60	10	00	11	153
60	10	00	12	178
60	10	00	13	189
60	10	00	14	189
60	10	00	15	173
60	10	00	16	182
60	10	00	17	185
60	10	00	18	173
60	10	00	19	207
60	10	00	20	168
60	10	00	21	173
60	10	00	22	196
60	10	00	23	180
60	10	00	24	221
60	10	00	25	235
60	10	00	26	193
60	10	00	27	201
60	10	00	28	174
60	10	00	29	216
60	10	00	30	203
60	10	10	31	168
60	10	00	0	194
60	10	00	1	188
60	10	00	2	176
60	10	00	3	132
60	10	00	4	172
60	10	00	5	196
60	10	00	6	173
60	10	00	7	180
60	10	00	8	182
60	10	00	9	180
60	10	00	10	173
60	10	00	11	150
60	10	00	12	178
60	10	00	13	188
60	10	00	14	188
60	10	00	15	174
60	10	00	16	184
60	10	00	17	187
60	10	00	18	176
60	10	00	19	210
60	10	00	20	169
60	10	00	21	173
60	10	00	22	200
60	10	00	23	179
60	10	00	24	222
60	10	00	25	236
60	10	00	26	193
60	10	00	27	200
60	10	00	28	173
60	10	00	29	214
60	10	00	30	200
60	10	10	31	165
60	10	00	0	192
60	10	00	1	189
60	10	00	2	175
60	10	00	3	131
60	10	00	4	168
60	10	00	5	196
60	10	00	6	173
60	10	00	7	179
60	10	00	8	184
60	10	00	9	178
60	10	00	10	173
60	10	00	11	152
60	10	00	12	178
60	10	00	13	187
60	10	00	14	189
60	10	00	15	175
60	10	00	16	186
60	10	00	17	189
60	10	00	18	179
60	10	00	19	209
60	10	00	20	170
60	10	00	21	172
60	10	00	22	197
60	10	00	23	181
60	10	00	24	220
60	10	00	25	233
60	10	00	26	193
60	10	00	27	198
60	10	00	28	171
60	10	00	29	219
60	10	00	30	202
60	10	10	31	162
60	10	00	0	189
60	10	00	1	187
60	10	00	2	177
60	10	00	3	129
60	10	00	4	168
60	10	00	5	191
60	10	00	6	170
60	10	00	7	179
60	10	00	8	184
60	10	00	9	180
60	10	00	10	173
60	10	00	11	148
60	10	00	12	178
60	10	00	13	187
60	10	00	14	186
60	10	00	15	178
60	10	00	16	182
60	10	00	17	184
60	10	00	18	171
60	10	00	19	206
60	10	00	20	166
60	10	00	21	172
60	10	00	22	194
60	10	00	23	178
60	10	00	24	219
60	10	00	25	232
60	10	00	26	192
60	10	00	27	197
60	10	00	28	174
60	10	00	29	216
60	10	00	30	198
60	10	10	31	164
60	10	00	0	189
