ch	pt	fine_thr	a_fit	b_fit
 2	 5	 6	214.396	0.512
 2	 5	 7	213.271	0.480
 2	 6	 0	220.451	0.264
 2	 6	 1	219.381	0.505
 2	 6	 2	218.410	0.456
 2	 6	 3	217.391	0.450
 2	 6	 4	216.431	0.489
 2	 6	 5	215.298	0.529
 2	 6	 6	214.369	0.454
 2	 6	 7	213.308	0.452
 2	 7	 0	220.450	0.275
 2	 7	 1	219.411	0.472
 2	 7	 2	218.401	0.447
 2	 7	 3	217.363	0.467
 2	 7	 4	216.405	0.446
 2	 7	 5	215.297	0.464
 2	 7	 6	214.313	0.472
 2	 7	 7	213.320	0.466
 3	 0	 0	222.333	0.378
 3	 0	 1	221.287	0.357
 3	 0	 2	220.244	0.497
 3	 0	 3	219.194	0.512
 3	 0	 4	218.315	0.508
 3	 0	 5	217.264	0.470
 3	 0	 6	216.302	0.490
 3	 0	 7	215.256	0.514
 3	 1	 0	222.336	0.327
 3	 1	 1	221.286	0.325
 3	 1	 2	220.273	0.526
 3	 1	 3	219.205	0.570
 3	 1	 4	218.333	0.484
 3	 1	 5	217.231	0.518
 3	 1	 6	216.259	0.518
 3	 1	 7	215.183	0.568
 3	 2	 0	222.323	0.295
 3	 2	 1	221.234	0.318
 3	 2	 2	220.246	0.552
 3	 2	 3	219.199	0.623
 3	 2	 4	218.290	0.514
 3	 2	 5	217.240	0.537
 3	 2	 6	216.283	0.552
 3	 2	 7	215.155	0.588
 3	 3	 0	222.259	0.280
 3	 3	 1	221.199	0.279
 3	 3	 2	220.243	0.596
 3	 3	 3	219.139	0.659
 3	 3	 4	218.261	0.553
 3	 3	 5	217.211	0.635
 3	 3	 6	216.211	0.588
 3	 3	 7	215.119	0.653
 3	 4	 0	222.301	0.295
 3	 4	 1	221.195	0.320
 3	 4	 2	220.276	0.610
 3	 4	 3	219.137	0.666
 3	 4	 4	218.315	0.584
 3	 4	 5	217.245	0.606
 3	 4	 6	216.271	0.589
 3	 4	 7	215.124	0.679
 3	 5	 0	222.327	0.314
 3	 5	 1	221.188	0.283
 3	 5	 2	220.307	0.625
 3	 5	 3	219.202	0.666
 3	 5	 4	218.281	0.568
 3	 5	 5	217.261	0.633
 3	 5	 6	216.279	0.576
 3	 5	 7	215.076	0.693
 3	 6	 0	222.308	0.307
 3	 6	 1	221.175	0.669
 3	 6	 2	220.286	0.575
 3	 6	 3	219.139	0.656
 3	 6	 4	218.250	0.623
 3	 6	 5	217.227	0.628
 3	 6	 6	216.186	0.630
 3	 6	 7	215.098	0.704
 3	 7	 0	222.316	0.311
 3	 7	 1	221.211	0.549
 3	 7	 2	220.248	0.594
 3	 7	 3	219.109	0.655
 3	 7	 4	218.297	0.571
 3	 7	 5	217.188	0.588
 3	 7	 6	216.264	0.573
 3	 7	 7	215.134	0.601
 4	 0	 0	223.698	0.377
 4	 0	 1	222.593	0.398
 4	 0	 2	221.632	0.535
 4	 0	 3	220.524	0.533
 4	 0	 4	219.672	0.538
 4	 0	 5	218.630	0.519
 4	 0	 6	217.734	0.528
 4	 0	 7	216.595	0.507
 4	 1	 0	223.694	0.331
 4	 1	 1	222.635	0.312
 4	 1	 2	221.594	0.578
 4	 1	 3	220.525	0.552
 4	 1	 4	219.671	0.597
 4	 1	 5	218.545	0.597
 4	 1	 6	217.676	0.644
 4	 1	 7	216.601	0.580
 4	 2	 0	223.688	0.317
 4	 2	 1	222.620	0.327
 4	 2	 2	221.591	0.643
 4	 2	 3	220.515	0.606
 4	 2	 4	219.650	0.650
 4	 2	 5	218.573	0.562
 4	 2	 6	217.617	0.589
 4	 2	 7	216.528	0.620
 4	 3	 0	223.674	0.311
 4	 3	 1	222.576	0.296
 4	 3	 2	221.568	0.669
 4	 3	 3	220.501	0.663
 4	 3	 4	219.623	0.701
 4	 3	 5	218.550	0.641
 4	 3	 6	217.604	0.637
 4	 3	 7	216.571	0.691
 4	 4	 0	223.679	0.309
 4	 4	 1	222.578	0.305
 4	 4	 2	221.544	0.737
 4	 4	 3	220.472	0.647
 4	 4	 4	219.562	0.699
 4	 4	 5	218.500	0.644
 4	 4	 6	217.598	0.663
 4	 4	 7	216.574	0.705
 4	 5	 0	223.714	0.302
 4	 5	 1	222.571	0.313
 4	 5	 2	221.512	0.748
 4	 5	 3	220.516	0.701
 4	 5	 4	219.617	0.715
 4	 5	 5	218.486	0.592
 4	 5	 6	217.652	0.731
 4	 5	 7	216.517	0.681
 4	 6	 0	223.683	0.298
 4	 6	 1	222.510	0.749
 4	 6	 2	221.552	0.715
 4	 6	 3	220.450	0.655
 4	 6	 4	219.619	0.735
 4	 6	 5	218.539	0.662
 4	 6	 6	217.590	0.648
 4	 6	 7	216.532	0.691
 4	 7	 0	223.703	0.292
 4	 7	 1	222.556	0.747
 4	 7	 2	221.578	0.643
 4	 7	 3	220.512	0.660
 4	 7	 4	219.632	0.701
 4	 7	 5	218.556	0.592
 4	 7	 6	217.604	0.720
 4	 7	 7	216.538	0.667
 5	 0	 0	229.499	0.384
 5	 0	 1	228.462	0.392
 5	 0	 2	227.540	0.595
 5	 0	 3	226.315	0.664
 5	 0	 4	225.472	0.587
 5	 0	 5	224.346	0.649
 5	 0	 6	223.432	0.605
 5	 0	 7	222.338	0.597
 5	 1	 0	229.523	0.325
 5	 1	 1	228.440	0.340
 5	 1	 2	227.499	0.576
 5	 1	 3	226.340	0.684
 5	 1	 4	225.418	0.615
 5	 1	 5	224.326	0.682
 5	 1	 6	223.429	0.554
 5	 1	 7	222.283	0.691
 5	 2	 0	229.478	0.329
 5	 2	 1	228.443	0.352
 5	 2	 2	227.452	0.704
 5	 2	 3	226.361	0.736
 5	 2	 4	225.395	0.710
 5	 2	 5	224.255	0.846
 5	 2	 6	223.386	0.699
 5	 2	 7	222.291	0.722
 5	 3	 0	229.489	0.318
 5	 3	 1	228.442	0.333
 5	 3	 2	227.448	0.767
 5	 3	 3	226.304	0.764
 5	 3	 4	225.375	0.793
 5	 3	 5	224.293	0.880
 5	 3	 6	223.370	0.815
 5	 3	 7	222.264	0.812
 5	 4	 0	229.447	0.307
 5	 4	 1	228.464	0.335
 5	 4	 2	227.394	0.791
 5	 4	 3	226.314	0.773
 5	 4	 4	225.351	0.771
 5	 4	 5	224.234	0.812
 5	 4	 6	223.301	0.834
 5	 4	 7	222.255	0.831
 5	 5	 0	229.513	0.305
 5	 5	 1	228.408	0.322
 5	 5	 2	227.317	0.811
 5	 5	 3	226.257	0.839
 5	 5	 4	225.324	0.801
 5	 5	 5	224.195	0.881
 5	 5	 6	223.328	0.784
 5	 5	 7	222.208	0.855
 5	 6	 0	229.462	0.307
 5	 6	 1	228.281	0.888
 5	 6	 2	227.331	0.844
 5	 6	 3	226.185	0.856
 5	 6	 4	225.322	0.843
 5	 6	 5	224.252	0.833
 5	 6	 6	223.356	0.808
 5	 6	 7	222.205	0.829
 5	 7	 0	229.459	0.331
 5	 7	 1	228.327	0.780
 5	 7	 2	227.293	0.786
 5	 7	 3	226.221	0.850
 5	 7	 4	225.272	0.841
 5	 7	 5	224.235	0.869
 5	 7	 6	223.372	0.748
 5	 7	 7	222.222	0.811
 6	 0	 0	215.226	0.443
 6	 0	 1	214.155	0.427
 6	 0	 2	213.205	0.672
 6	 0	 3	211.850	0.798
 6	 0	 4	210.938	0.807
 6	 0	 5	209.852	0.790
 6	 0	 6	208.872	0.783
 6	 0	 7	207.749	0.720
 6	 1	 0	215.208	0.404
 6	 1	 1	214.115	0.367
 6	 1	 2	213.114	0.844
 6	 1	 3	211.836	0.782
 6	 1	 4	210.938	0.828
 6	 1	 5	209.817	0.841
 6	 1	 6	208.816	0.809
 6	 1	 7	207.718	0.804
 6	 2	 0	215.229	0.346
 6	 2	 1	214.061	0.359
 6	 2	 2	213.168	0.920
 6	 2	 3	211.853	0.915
 6	 2	 4	210.865	0.938
 6	 2	 5	209.769	0.906
 6	 2	 6	208.821	0.880
 6	 2	 7	207.709	0.969
 6	 3	 0	215.166	0.359
 6	 3	 1	214.045	0.333
 6	 3	 2	213.073	1.032
 6	 3	 3	211.773	0.919
 6	 3	 4	210.897	0.940
 6	 3	 5	209.772	1.004
 6	 3	 6	208.817	0.958
 6	 3	 7	207.687	0.940
 6	 4	 0	215.216	0.337
 6	 4	 1	214.068	0.269
 6	 4	 2	213.081	1.039
 6	 4	 3	211.838	0.970
 6	 4	 4	210.881	1.057
 6	 4	 5	209.728	1.052
 6	 4	 6	208.780	1.018
 6	 4	 7	207.730	1.072
 6	 5	 0	215.243	0.361
 6	 5	 1	214.074	0.338
 6	 5	 2	213.073	1.029
 6	 5	 3	211.773	1.022
 6	 5	 4	210.896	0.999
 6	 5	 5	209.779	1.131
 6	 5	 6	208.811	1.103
 6	 5	 7	207.690	1.034
 6	 6	 0	215.186	0.344
 6	 6	 1	214.011	1.048
 6	 6	 2	213.095	1.024
 6	 6	 3	211.776	1.025
 6	 6	 4	210.878	1.123
 6	 6	 5	209.747	1.017
 6	 6	 6	208.772	1.039
 6	 6	 7	207.696	0.998
 6	 7	 0	215.198	0.333
 6	 7	 1	213.960	1.033
 6	 7	 2	212.977	0.996
 6	 7	 3	211.785	0.988
 6	 7	 4	210.847	1.059
 6	 7	 5	209.800	1.038
 6	 7	 6	208.776	0.984
 6	 7	 7	207.911	0.997
 7	 0	 0	215.229	0.482
 7	 0	 1	214.135	0.447
 7	 0	 2	213.235	0.776
 7	 0	 3	212.094	0.862
 7	 0	 4	211.200	0.843
 7	 0	 5	210.087	0.846
 7	 0	 6	209.036	0.857
 7	 0	 7	208.007	0.824
 7	 1	 0	215.169	0.373
 7	 1	 1	214.097	0.380
 7	 1	 2	213.100	0.903
 7	 1	 3	212.022	0.901
 7	 1	 4	211.110	0.925
 7	 1	 5	210.012	0.920
 7	 1	 6	209.048	0.891
 7	 1	 7	207.950	0.901
 7	 2	 0	215.186	0.375
 7	 2	 1	214.090	0.347
 7	 2	 2	213.143	0.981
 7	 2	 3	212.043	0.975
 7	 2	 4	211.097	0.992
 7	 2	 5	209.979	0.993
 7	 2	 6	209.113	0.898
 7	 2	 7	207.951	1.061
 7	 3	 0	215.163	0.375
 7	 3	 1	214.089	0.322
 7	 3	 2	213.034	1.109
 7	 3	 3	211.988	1.028
 7	 3	 4	211.095	1.000
 7	 3	 5	209.971	1.070
 7	 3	 6	208.996	1.030
 7	 3	 7	207.940	1.090
 7	 4	 0	215.140	0.336
 7	 4	 1	214.062	0.346
 7	 4	 2	213.058	1.129
 7	 4	 3	212.014	1.053
 7	 4	 4	211.056	1.117
 7	 4	 5	209.955	1.188
 7	 4	 6	209.133	1.099
 7	 4	 7	207.952	1.166
 7	 5	 0	215.086	0.383
 7	 5	 1	214.017	0.349
 7	 5	 2	213.041	1.126
 7	 5	 3	211.977	1.130
 7	 5	 4	211.053	1.094
 7	 5	 5	209.963	1.229
 7	 5	 6	208.950	1.156
 7	 5	 7	207.932	1.135
 7	 6	 0	215.121	0.359
 7	 6	 1	214.058	1.126
 7	 6	 2	213.023	1.096
 7	 6	 3	211.951	1.159
 7	 6	 4	210.994	1.183
 7	 6	 5	209.909	1.142
 7	 6	 6	208.958	1.145
 7	 6	 7	207.861	1.090
 7	 7	 0	215.118	0.343
 7	 7	 1	213.961	1.071
 7	 7	 2	213.103	1.101
 7	 7	 3	211.951	1.123
 7	 7	 4	211.018	1.173
 7	 7	 5	209.949	1.113
 7	 7	 6	209.022	1.107
 7	 7	 7	207.930	1.104
 8	 0	 0	231.305	0.426
 8	 0	 1	230.113	0.488
 8	 0	 2	229.209	0.877
 8	 0	 3	228.045	0.876
 8	 0	 4	227.150	0.820
 8	 0	 5	226.036	0.879
 8	 0	 6	225.022	0.860
 8	 0	 7	223.855	0.858
 8	 1	 0	231.219	0.384
 8	 1	 1	230.060	0.355
 8	 1	 2	229.152	0.945
 8	 1	 3	228.052	1.077
 8	 1	 4	227.051	1.008
 8	 1	 5	225.947	0.958
 8	 1	 6	224.913	1.016
 8	 1	 7	223.774	0.992
 8	 2	 0	231.235	0.387
 8	 2	 1	230.070	0.368
 8	 2	 2	229.065	1.195
 8	 2	 3	227.913	1.097
 8	 2	 4	227.066	1.108
 8	 2	 5	225.770	1.073
 8	 2	 6	224.816	1.168
 8	 2	 7	223.737	1.121
 8	 3	 0	231.205	0.391
 8	 3	 1	229.999	0.388
 8	 3	 2	229.078	1.269
 8	 3	 3	227.859	1.296
 8	 3	 4	226.958	1.200
 8	 3	 5	225.788	1.222
 8	 3	 6	224.805	1.224
 8	 3	 7	223.735	1.244
 8	 4	 0	231.170	0.431
 8	 4	 1	230.063	0.402
 8	 4	 2	228.963	1.344
 8	 4	 3	227.833	1.298
 8	 4	 4	226.892	1.249
 8	 4	 5	225.759	1.299
 8	 4	 6	224.737	1.399
 8	 4	 7	223.682	1.214
 8	 5	 0	231.177	0.444
 8	 5	 1	230.056	0.431
 8	 5	 2	228.912	1.383
 8	 5	 3	227.781	1.261
 8	 5	 4	226.831	1.423
 8	 5	 5	225.674	1.322
 8	 5	 6	224.782	1.358
 8	 5	 7	223.569	1.394
 8	 6	 0	231.177	0.432
 8	 6	 1	229.849	1.338
 8	 6	 2	228.900	1.310
 8	 6	 3	227.792	1.361
 8	 6	 4	226.822	1.454
 8	 6	 5	225.669	1.327
 8	 6	 6	224.743	1.356
 8	 6	 7	223.576	1.387
 8	 7	 0	231.143	0.469
 8	 7	 1	229.812	1.350
 8	 7	 2	228.879	1.359
 8	 7	 3	227.677	1.307
 8	 7	 4	226.832	1.351
 8	 7	 5	225.644	1.262
 8	 7	 6	224.695	1.274
 8	 7	 7	223.558	1.341
 9	 0	 0	220.232	0.438
 9	 0	 1	219.063	0.464
 9	 0	 2	218.165	0.795
 9	 0	 3	217.064	0.820
 9	 0	 4	216.128	0.935
 9	 0	 5	215.012	0.885
 9	 0	 6	214.032	0.887
 9	 0	 7	212.928	0.814
 9	 1	 0	220.175	0.366
 9	 1	 1	219.036	0.423
 9	 1	 2	218.177	0.906
 9	 1	 3	217.096	0.982
 9	 1	 4	216.097	1.004
 9	 1	 5	214.946	0.983
 9	 1	 6	213.999	1.007
 9	 1	 7	212.861	0.979
 9	 2	 0	220.191	0.409
 9	 2	 1	219.017	0.396
 9	 2	 2	218.093	1.113
 9	 2	 3	217.058	1.098
 9	 2	 4	216.049	1.133
 9	 2	 5	214.858	1.173
 9	 2	 6	213.988	1.119
 9	 2	 7	212.895	1.095
 9	 3	 0	220.143	0.408
 9	 3	 1	218.962	0.384
 9	 3	 2	218.183	1.222
 9	 3	 3	217.021	1.174
 9	 3	 4	216.051	1.156
 9	 3	 5	214.993	1.117
 9	 3	 6	213.986	1.177
 9	 3	 7	212.933	1.154
 9	 4	 0	220.152	0.440
 9	 4	 1	219.026	0.369
 9	 4	 2	218.177	1.254
 9	 4	 3	217.028	1.231
 9	 4	 4	216.107	1.331
 9	 4	 5	214.923	1.188
 9	 4	 6	213.991	1.147
 9	 4	 7	212.865	1.186
 9	 5	 0	220.128	0.464
 9	 5	 1	218.984	0.434
 9	 5	 2	218.104	1.217
 9	 5	 3	216.979	1.201
 9	 5	 4	216.075	1.284
 9	 5	 5	214.884	1.315
 9	 5	 6	213.989	1.265
 9	 5	 7	212.855	1.279
 9	 6	 0	220.128	0.506
 9	 6	 1	218.993	1.243
 9	 6	 2	218.176	1.153
 9	 6	 3	217.063	1.215
 9	 6	 4	216.078	1.254
 9	 6	 5	214.960	1.297
 9	 6	 6	213.992	1.238
 9	 6	 7	212.865	1.239
 9	 7	 0	220.125	0.536
 9	 7	 1	219.019	1.211
 9	 7	 2	218.108	1.212
 9	 7	 3	216.950	1.192
 9	 7	 4	216.116	1.203
 9	 7	 5	214.935	1.276
 9	 7	 6	213.982	1.234
 9	 7	 7	212.807	1.154
10	 0	 0	227.114	0.325
10	 0	 1	225.962	0.358
10	 0	 2	225.107	0.629
10	 0	 3	223.850	0.597
10	 0	 4	222.966	0.667
10	 0	 5	221.778	0.548
10	 0	 6	220.886	0.629
10	 0	 7	219.731	0.502
10	 1	 0	227.127	0.286
10	 1	 1	225.987	0.280
10	 1	 2	225.064	0.757
10	 1	 3	223.828	0.696
10	 1	 4	222.917	0.719
10	 1	 5	221.716	0.550
10	 1	 6	220.891	0.674
10	 1	 7	219.678	0.566
10	 2	 0	227.097	0.314
10	 2	 1	225.958	0.276
10	 2	 2	225.085	0.739
10	 2	 3	223.882	0.729
10	 2	 4	222.931	0.742
10	 2	 5	221.709	0.696
10	 2	 6	220.868	0.747
10	 2	 7	219.760	0.619
10	 3	 0	227.116	0.290
10	 3	 1	225.944	0.272
10	 3	 2	225.042	0.802
10	 3	 3	223.834	0.733
10	 3	 4	222.933	0.697
10	 3	 5	221.807	0.715
10	 3	 6	220.859	0.808
10	 3	 7	219.751	0.590
10	 4	 0	227.081	0.300
10	 4	 1	225.943	0.324
10	 4	 2	225.031	0.814
10	 4	 3	223.868	0.757
10	 4	 4	222.951	0.817
10	 4	 5	221.822	0.768
10	 4	 6	220.825	0.692
10	 4	 7	219.704	0.644
10	 5	 0	227.071	0.255
10	 5	 1	225.931	0.336
10	 5	 2	225.037	0.802
10	 5	 3	223.820	0.740
10	 5	 4	222.920	0.785
10	 5	 5	221.754	0.696
10	 5	 6	220.844	0.765
10	 5	 7	219.685	0.664
10	 6	 0	227.081	0.326
10	 6	 1	225.930	0.820
10	 6	 2	224.974	0.772
10	 6	 3	223.805	0.686
10	 6	 4	222.862	0.792
10	 6	 5	221.786	0.777
10	 6	 6	220.884	0.757
10	 6	 7	219.649	0.670
10	 7	 0	227.062	0.356
10	 7	 1	225.965	0.830
10	 7	 2	225.002	0.770
10	 7	 3	223.882	0.722
10	 7	 4	222.891	0.747
10	 7	 5	221.823	0.689
10	 7	 6	220.859	0.699
10	 7	 7	219.729	0.644
11	 0	 0	222.987	0.354
11	 0	 1	221.913	0.379
11	 0	 2	220.953	0.685
11	 0	 3	219.784	0.608
11	 0	 4	218.846	0.633
11	 0	 5	217.811	0.583
11	 0	 6	216.883	0.633
11	 0	 7	215.756	0.595
11	 1	 0	222.962	0.318
11	 1	 1	221.828	0.322
11	 1	 2	220.866	0.721
11	 1	 3	219.727	0.606
11	 1	 4	218.827	0.721
11	 1	 5	217.787	0.684
11	 1	 6	216.855	0.674
11	 1	 7	215.758	0.705
11	 2	 0	222.966	0.273
11	 2	 1	221.851	0.310
11	 2	 2	220.792	0.766
11	 2	 3	219.750	0.754
11	 2	 4	218.786	0.712
11	 2	 5	217.745	0.716
11	 2	 6	216.846	0.734
11	 2	 7	215.718	0.691
11	 3	 0	222.920	0.353
11	 3	 1	221.805	0.304
11	 3	 2	220.867	0.851
11	 3	 3	219.735	0.719
11	 3	 4	218.800	0.784
11	 3	 5	217.786	0.804
11	 3	 6	216.824	0.811
11	 3	 7	215.673	0.730
11	 4	 0	222.957	0.361
11	 4	 1	221.816	0.325
11	 4	 2	220.823	0.879
11	 4	 3	219.743	0.825
11	 4	 4	218.792	0.767
11	 4	 5	217.744	0.769
11	 4	 6	216.803	0.775
11	 4	 7	215.714	0.877
11	 5	 0	222.880	0.359
11	 5	 1	221.798	0.363
11	 5	 2	220.790	0.836
11	 5	 3	219.746	0.799
11	 5	 4	218.772	0.797
11	 5	 5	217.753	0.792
11	 5	 6	216.791	0.829
11	 5	 7	215.680	0.847
11	 6	 0	222.897	0.361
11	 6	 1	221.750	0.865
11	 6	 2	220.855	0.825
11	 6	 3	219.710	0.805
11	 6	 4	218.831	0.867
11	 6	 5	217.782	0.834
11	 6	 6	216.765	0.829
11	 6	 7	215.667	0.832
11	 7	 0	222.914	0.386
11	 7	 1	221.725	0.768
11	 7	 2	220.803	0.855
11	 7	 3	219.657	0.831
11	 7	 4	218.770	0.821
11	 7	 5	217.696	0.743
11	 7	 6	216.775	0.763
11	 7	 7	215.656	0.772
12	 0	 0	222.414	0.383
12	 0	 1	221.355	0.369
12	 0	 2	220.411	0.527
12	 0	 3	219.267	0.556
12	 0	 4	218.423	0.532
12	 0	 5	217.340	0.548
12	 0	 6	216.458	0.553
12	 0	 7	215.269	0.585
12	 1	 0	222.381	0.337
12	 1	 1	221.315	0.343
12	 1	 2	220.320	0.605
12	 1	 3	219.299	0.598
12	 1	 4	218.380	0.582
12	 1	 5	217.326	0.584
12	 1	 6	216.392	0.536
12	 1	 7	215.245	0.650
12	 2	 0	222.337	0.323
12	 2	 1	221.285	0.326
12	 2	 2	220.300	0.675
12	 2	 3	219.291	0.747
12	 2	 4	218.362	0.642
12	 2	 5	217.324	0.678
12	 2	 6	216.365	0.636
12	 2	 7	215.217	0.717
12	 3	 0	222.340	0.345
12	 3	 1	221.237	0.333
12	 3	 2	220.318	0.738
12	 3	 3	219.197	0.760
12	 3	 4	218.351	0.686
12	 3	 5	217.313	0.739
12	 3	 6	216.320	0.701
12	 3	 7	215.203	0.775
12	 4	 0	222.378	0.348
12	 4	 1	221.251	0.345
12	 4	 2	220.334	0.800
12	 4	 3	219.176	0.838
12	 4	 4	218.361	0.708
12	 4	 5	217.290	0.767
12	 4	 6	216.298	0.775
12	 4	 7	215.210	0.897
12	 5	 0	222.365	0.409
12	 5	 1	221.237	0.389
12	 5	 2	220.259	0.861
12	 5	 3	219.180	0.860
12	 5	 4	218.322	0.784
12	 5	 5	217.338	0.742
12	 5	 6	216.331	0.800
12	 5	 7	215.176	0.854
12	 6	 0	222.308	0.395
12	 6	 1	221.234	0.851
12	 6	 2	220.265	0.843
12	 6	 3	219.182	0.820
12	 6	 4	218.315	0.853
12	 6	 5	217.311	0.838
12	 6	 6	216.215	0.856
12	 6	 7	215.184	0.856
12	 7	 0	222.363	0.445
12	 7	 1	221.259	0.788
12	 7	 2	220.250	0.795
12	 7	 3	219.142	0.832
12	 7	 4	218.297	0.771
12	 7	 5	217.297	0.698
12	 7	 6	216.232	0.787
12	 7	 7	215.139	0.798
