INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
21	 0	2.680	2.525	2.215	2.081
21	 1	2.550	2.505	2.188	2.143
21	 2	2.373	2.261	2.127	2.018
21	 3	2.596	2.496	2.384	2.289
21	 4	2.478	2.306	2.351	2.199
21	 5	2.504	2.441	2.440	2.384
21	 6	2.618	2.514	2.573	2.480
21	 7	2.735	2.603	2.725	2.592
22	 0	2.925	2.841	2.427	2.368
22	 1	2.750	2.712	2.435	2.385
22	 2	2.679	2.654	2.476	2.455
22	 3	2.715	2.648	2.513	2.448
22	 4	2.697	2.644	2.550	2.498
22	 5	2.724	2.687	2.562	2.525
22	 6	2.768	2.690	2.683	2.628
22	 7	2.994	2.890	2.923	2.826
23	 0	2.870	2.672	2.362	2.217
23	 1	2.633	2.400	2.323	2.122
23	 2	2.712	2.607	2.462	2.357
23	 3	2.582	2.509	2.335	2.270
23	 4	2.547	2.498	2.361	2.316
23	 5	2.660	2.631	2.513	2.494
23	 6	2.586	2.519	2.445	2.388
23	 7	2.726	2.652	2.591	2.521
24	 0	2.737	2.672	2.228	2.174
24	 1	2.703	2.661	2.324	2.278
24	 2	2.422	2.378	2.213	2.173
24	 3	2.486	2.424	2.277	2.226
24	 4	2.574	2.583	2.370	2.376
24	 5	2.460	2.434	2.312	2.293
24	 6	2.498	2.485	2.383	2.376
24	 7	2.540	2.503	2.450	2.410
25	 0	2.950	2.946	2.364	2.356
25	 1	2.978	2.867	2.534	2.439
25	 2	2.873	2.832	2.513	2.475
25	 3	2.707	2.677	2.423	2.395
25	 4	2.822	2.811	2.599	2.582
25	 5	2.858	2.849	2.670	2.660
25	 6	2.752	2.710	2.640	2.615
25	 7	2.869	2.813	2.790	2.739
26	 0	2.640	2.607	2.138	2.111
26	 1	2.500	2.447	2.199	2.153
26	 2	2.336	2.307	2.145	2.130
26	 3	2.519	2.467	2.347	2.297
26	 4	2.472	2.381	2.348	2.267
26	 5	2.481	2.370	2.404	2.305
26	 6	2.390	2.350	2.361	2.333
26	 7	2.601	2.494	2.577	2.481
27	 0	2.240	2.197	1.852	1.803
27	 1	2.316	2.269	2.070	2.031
27	 2	2.181	2.122	2.011	1.957
27	 3	2.313	2.253	2.156	2.103
27	 4	2.147	2.110	2.047	2.012
27	 5	2.388	2.363	2.275	2.254
27	 6	2.411	2.359	2.375	2.323
27	 7	2.493	2.454	2.430	2.388
28	 0	2.527	2.520	2.068	2.068
28	 1	2.393	2.340	2.112	2.076
28	 2	2.374	2.292	2.181	2.110
28	 3	2.296	2.250	2.100	2.061
28	 4	2.387	2.310	2.223	2.152
28	 5	2.327	2.289	2.191	2.156
28	 6	2.432	2.385	2.266	2.224
28	 7	2.589	2.527	2.429	2.370
29	 0	2.598	2.544	2.156	2.099
29	 1	2.542	2.510	2.206	2.179
29	 2	2.529	2.505	2.242	2.221
29	 3	2.559	2.520	2.261	2.229
29	 4	2.617	2.593	2.363	2.340
29	 5	2.477	2.351	2.313	2.200
29	 6	2.706	2.674	2.584	2.557
29	 7	2.650	2.614	2.549	2.498
30	 0	2.965	2.930	2.431	2.404
30	 1	2.739	2.711	2.400	2.377
30	 2	2.724	2.711	2.413	2.400
30	 3	2.736	2.714	2.497	2.472
30	 4	2.766	2.765	2.547	2.533
30	 5	2.889	2.885	2.784	2.785
30	 6	2.891	2.902	2.785	2.790
30	 7	2.956	2.941	2.877	2.861
31	 0	2.912	2.881	2.436	2.416
31	 1	2.783	2.766	2.453	2.435
31	 2	2.809	2.800	2.472	2.457
31	 3	2.723	2.700	2.428	2.406
31	 4	2.633	2.609	2.411	2.392
31	 5	2.802	2.789	2.590	2.589
31	 6	2.971	2.941	2.810	2.800
31	 7	3.005	2.976	2.838	2.757
