# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	14	22	31	39	47	61	74	85
1	14	22	30	39	48	60	73	84
2	14	22	30	39	48	62	75	85
3	14	22	31	38	49	61	74	85
4	14	22	31	39	48	61	74	89
5	14	22	31	38	46	60	72	85
6	14	22	30	40	47	61	73	86
7	14	22	30	38	47	61	74	89
8	14	22	30	39	47	62	72	85
9	14	22	31	40	47	62	72	87
10	14	22	30	40	47	62	72	87
11	14	22	30	39	48	60	74	87
12	14	22	31	39	48	60	73	87
13	14	22	30	39	47	62	73	87
14	14	22	31	40	49	60	76	87
15	14	22	30	40	46	62	73	87
16	14	22	31	39	49	60	74	88
17	14	22	31	40	47	60	75	86
18	14	22	31	40	49	60	74	86
19	14	22	31	38	47	60	73	87
20	14	22	31	39	47	60	73	85
21	14	22	31	38	47	60	74	86
22	14	22	30	39	48	60	73	86
23	14	22	31	40	49	61	74	88
24	14	22	31	40	47	60	74	85
25	14	22	31	40	48	61	73	86
26	14	22	30	40	47	60	74	89
27	14	22	30	38	46	60	74	86
28	14	22	31	40	49	60	72	85
29	14	22	30	38	48	58	71	87
30	14	22	31	40	48	60	73	84
31	14	23	31	38	46	61	74	86
