ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 199.67	 1.758	200.0	  0	 199.67	 1.758	 100
 0	 0	   20	 210.86	 1.608	211.0	  2	 210.86	 1.457	 100
 0	 0	   30	 222.68	 1.922	222.5	  0	 222.68	 1.922	 100
 0	 0	   40	 233.95	 1.591	234.0	  0	 233.95	 1.591	 100
 0	 0	   50	 245.60	 1.735	245.0	  2	 245.51	 1.632	 100
 0	 0	   60	 256.87	 1.568	257.0	  0	 256.87	 1.568	 100
 0	 0	   70	 267.83	 1.658	268.0	  1	 267.89	 1.558	 100
 0	 0	   80	 277.62	 1.674	277.0	  0	 277.62	 1.674	 100
 0	 0	   90	 288.99	 1.714	289.0	  0	 288.99	 1.714	 100
 0	 0	  100	 298.86	 1.557	299.0	  1	 298.91	 1.485	 100
 0	 0	  200	 390.15	 1.839	390.0	  3	 390.21	 1.639	 100
 0	 0	  300	 462.95	 2.062	463.0	  0	 462.95	 2.062	 100
 0	 0	  400	 524.47	 2.101	525.0	  4	 524.59	 1.780	 100
 0	 0	  500	 573.35	 2.062	573.0	  4	 573.26	 1.790	 100
 0	 0	  600	 614.82	 1.951	615.0	  4	 614.93	 1.681	 100
 0	 0	  700	 651.23	 2.112	651.0	  5	 651.08	 1.849	 100
 0	 0	  800	 682.39	 1.825	682.0	  1	 682.34	 1.774	 100
 0	 0	  900	 709.67	 1.949	710.0	  3	 709.85	 1.698	 100
 0	 0	 1000	 733.54	 1.755	733.0	  3	 733.51	 1.562	 100
 0	 0	 1200	 775.19	 1.998	775.0	  2	 775.33	 1.769	 100
 0	 0	 1400	 810.12	 1.794	810.0	  3	 810.07	 1.522	 100
 0	 0	 1600	 840.76	 1.913	841.0	  1	 840.81	 1.861	 100
 0	 0	 1800	 866.61	 2.025	866.0	  0	 866.61	 2.025	 100
 0	 0	 2000	 890.93	 2.041	891.0	  1	 890.98	 1.990	 100
 0	 0	 4000	1043.72	 3.049	1044.0	 11	1044.20	 1.816	 100
 0	 0	 6000	1138.79	 3.166	1140.0	  4	1139.13	 2.758	 100
 0	 0	 8000	1209.51	 2.363	1210.0	  0	1209.51	 2.363	 100
 0	 0	10000	1268.57	 2.147	1269.0	  3	1268.52	 1.953	 100
 0	 0	12000	1319.41	 2.896	1320.0	  1	1319.49	 2.783	 100
 0	 0	14000	1364.50	 2.281	1365.0	  5	1364.79	 1.940	 100
 0	 0	16000	1405.78	 2.669	1406.0	  0	1405.78	 2.669	 100
 0	 0	18000	1443.99	 2.568	1444.0	  0	1443.99	 2.568	 100
 0	 0	20000	1480.70	 2.435	1481.0	  8	1481.08	 1.859	 100
 0	 0	22000	1515.40	 2.305	1515.0	  0	1515.40	 2.305	 100
 0	 0	24000	1549.53	 2.801	1550.0	  3	1549.77	 2.464	 100
 0	 0	26000	1580.33	 2.146	1581.0	  0	1580.33	 2.146	 100
 0	 0	28000	1611.06	 2.707	1611.0	  0	1611.06	 2.707	 100
 0	 0	30000	1640.77	 2.616	1641.0	  0	1640.77	 2.616	 100
 0	 0	32000	1668.56	 2.668	1669.0	  0	1668.56	 2.668	 100
 0	 0	34000	1696.66	 2.656	1697.0	  0	1696.66	 2.656	 100
 0	 0	36000	1722.40	 2.361	1722.0	  6	1722.54	 1.955	 100
 0	 0	38000	1748.58	 2.336	1749.0	  7	1748.84	 1.969	 100
