ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 182.56	 1.849	182.0	  0	 182.56	 1.849	 100
 0	 0	   20	 194.86	 1.498	195.0	  1	 194.92	 1.383	 100
 0	 0	   30	 205.77	 1.769	206.0	  0	 205.77	 1.769	 100
 0	 0	   40	 216.83	 1.764	217.0	  0	 216.83	 1.764	 100
 0	 0	   50	 228.58	 1.701	229.0	  0	 228.58	 1.701	 100
 0	 0	   60	 239.52	 1.883	240.0	  0	 239.52	 1.883	 100
 0	 0	   70	 250.31	 1.668	250.0	  1	 250.36	 1.587	 100
 0	 0	   80	 261.55	 1.617	261.0	  0	 261.55	 1.617	 100
 0	 0	   90	 271.54	 1.648	272.0	  0	 271.54	 1.648	 100
 0	 0	  100	 281.26	 1.790	281.0	  2	 281.16	 1.673	 100
 0	 0	  200	 370.10	 2.285	370.0	  3	 370.34	 1.842	 100
 0	 0	  300	 443.31	 2.304	443.0	  2	 443.46	 2.072	 100
 0	 0	  400	 502.34	 1.945	502.0	  2	 502.35	 1.828	 100
 0	 0	  500	 552.91	 1.980	553.0	  1	 552.97	 1.898	 100
 0	 0	  600	 594.85	 1.690	595.0	  1	 594.91	 1.591	 100
 0	 0	  700	 630.39	 1.974	630.0	  1	 630.44	 1.907	 100
 0	 0	  800	 661.39	 1.530	661.0	  0	 661.39	 1.530	 100
 0	 0	  900	 688.92	 2.043	689.0	  2	 688.92	 1.876	 100
 0	 0	 1000	 713.38	 1.716	713.5	 21	 713.43	 0.957	 100
 0	 0	 1200	 755.26	 1.921	755.0	  1	 755.21	 1.870	 100
 0	 0	 1400	 789.91	 1.865	790.0	  1	 789.97	 1.775	 100
 0	 0	 1600	 820.58	 2.056	821.0	  4	 820.68	 1.821	 100
 0	 0	 1800	 847.44	 1.991	847.5	  0	 847.44	 1.991	 100
 0	 0	 2000	 870.50	 1.904	870.0	  1	 870.45	 1.859	 100
 0	 0	 4000	1027.13	 3.329	1028.0	  6	1027.70	 2.501	 100
 0	 0	 6000	1122.69	 2.977	1123.0	  1	1122.78	 2.859	 100
 0	 0	 8000	1193.81	 2.545	1194.0	  0	1193.81	 2.545	 100
 0	 0	10000	1253.32	 2.578	1253.0	  0	1253.32	 2.578	 100
 0	 0	12000	1304.05	 2.595	1304.0	  0	1304.05	 2.595	 100
 0	 0	14000	1349.64	 2.769	1350.0	  1	1349.74	 2.605	 100
 0	 0	16000	1391.35	 2.672	1391.0	  0	1391.35	 2.672	 100
 0	 0	18000	1430.35	 2.426	1430.0	  6	1430.29	 2.051	 100
 0	 0	20000	1466.37	 2.223	1466.5	  0	1466.37	 2.223	 100
 0	 0	22000	1501.28	 2.539	1502.0	 10	1501.50	 1.927	 100
 0	 0	24000	1534.69	 2.740	1534.0	 10	1534.28	 2.342	 100
 0	 0	26000	1567.25	 2.371	1567.0	  0	1567.25	 2.371	 100
 0	 0	28000	1597.51	 2.245	1597.0	  0	1597.51	 2.245	 100
 0	 0	30000	1627.46	 2.316	1627.0	  0	1627.46	 2.316	 100
 0	 0	32000	1655.94	 2.550	1656.0	  0	1655.94	 2.550	 100
 0	 0	34000	1683.78	 2.259	1684.0	  0	1683.78	 2.259	 100
 0	 0	36000	1710.00	 2.188	1710.0	  1	1709.95	 2.140	 100
 0	 0	38000	1736.22	 2.456	1737.0	  0	1736.22	 2.456	 100
 0	 0	40000	1761.49	 2.139	1762.0	  4	1761.68	 1.971	 100
 0	 0	42000	1785.34	 2.021	1785.0	  0	1785.34	 2.021	 100
 0	 0	44000	1809.63	 2.381	1810.0	  8	1809.97	 1.901	 100
 0	 0	46000	1832.54	 2.153	1833.0	  7	1832.90	 1.745	 100
 0	 0	48000	1854.30	 2.376	1854.0	  8	1853.99	 1.919	 100
 0	 0	50000	1875.90	 1.920	1876.0	  3	1875.95	 1.740	 100
 0	 0	52000	1895.32	 1.953	1895.0	  0	1895.32	 1.953	 100
 0	 0	54000	1912.92	 1.612	1913.0	  0	1912.92	 1.612	 100
 0	 0	56000	1930.36	 1.487	1930.0	  0	1930.36	 1.487	 100
 0	 0	58000	1947.25	 1.629	1947.0	  0	1947.25	 1.629	 100
 0	 0	60000	1962.29	 1.380	1962.0	  0	1962.29	 1.380	 100
 0	 0	62000	1975.94	 1.462	1976.0	  0	1975.94	 1.462	 100
 0	 0	64000	1988.46	 1.226	1989.0	  0	1988.46	 1.226	 100
 0	 1	   10	 195.77	 5.365	194.5	  0	 195.77	 5.365	 100
 0	 1	   20	 191.98	 1.589	192.0	  0	 191.98	 1.589	 100
 0	 1	   30	 201.94	 1.171	202.0	  0	 201.94	 1.171	 100
 0	 1	   40	 211.65	 1.381	212.0	  0	 211.65	 1.381	 100
 0	 1	   50	 221.42	 1.519	221.0	  1	 221.37	 1.454	 100
 0	 1	   60	 231.48	 1.554	232.0	  0	 231.48	 1.554	 100
 0	 1	   70	 241.56	 1.459	242.0	  0	 241.56	 1.459	 100
 0	 1	   80	 251.15	 1.520	251.0	  1	 251.10	 1.446	 100
 0	 1	   90	 261.14	 1.263	261.0	  0	 261.14	 1.263	 100
 0	 1	  100	 270.15	 1.366	270.0	  0	 270.15	 1.366	 100
 0	 1	  200	 353.67	 1.770	354.0	  2	 353.83	 1.400	 100
 0	 1	  300	 424.63	 1.779	425.0	  2	 424.76	 1.560	 100
 0	 1	  400	 482.48	 1.605	482.0	  1	 482.54	 1.514	 100
 0	 1	  500	 531.91	 1.545	532.0	  2	 532.01	 1.388	 100
 0	 1	  600	 572.21	 1.713	572.0	  1	 572.26	 1.639	 100
 0	 1	  700	 606.76	 1.765	607.0	  3	 606.92	 1.539	 100
 0	 1	  800	 637.05	 1.629	637.0	  2	 636.95	 1.481	 100
 0	 1	  900	 663.47	 1.514	664.0	  0	 663.47	 1.514	 100
 0	 1	 1000	 686.78	 1.580	686.5	 16	 686.51	 1.024	 100
 0	 1	 1200	 727.03	 1.702	727.0	  0	 727.03	 1.702	 100
 0	 1	 1400	 760.97	 1.930	761.0	  0	 760.97	 1.930	 100
 0	 1	 1600	 790.45	 1.610	791.0	  0	 790.45	 1.610	 100
 0	 1	 1800	 815.61	 1.831	815.0	  2	 815.52	 1.736	 100
 0	 1	 2000	 838.59	 1.965	838.0	  3	 838.56	 1.803	 100
 0	 1	 4000	 987.38	 2.863	988.0	 14	 988.21	 1.624	 100
 0	 1	 6000	1078.96	 2.582	1079.0	  0	1078.96	 2.582	 100
 0	 1	 8000	1147.81	 2.317	1148.0	  9	1147.76	 1.766	 100
 0	 1	10000	1204.34	 2.051	1205.0	  5	1204.61	 1.709	 100
 0	 1	12000	1253.15	 2.409	1253.0	  4	1253.30	 2.098	 100
 0	 1	14000	1297.43	 1.996	1297.5	  0	1297.43	 1.996	 100
 0	 1	16000	1336.62	 2.150	1337.0	  0	1336.62	 2.150	 100
 0	 1	18000	1374.17	 2.283	1374.0	  3	1374.11	 2.121	 100
 0	 1	20000	1408.92	 2.368	1409.0	  0	1408.92	 2.368	 100
 0	 1	22000	1442.94	 2.210	1443.0	  0	1442.94	 2.210	 100
 0	 1	24000	1473.98	 2.278	1474.0	  0	1473.98	 2.278	 100
 0	 1	26000	1504.52	 2.249	1505.0	  0	1504.52	 2.249	 100
 0	 1	28000	1533.69	 2.834	1533.0	 18	1532.87	 1.661	 100
 0	 1	30000	1563.13	 1.921	1563.0	  2	1563.23	 1.792	 100
 0	 1	32000	1591.11	 2.251	1591.0	  0	1591.11	 2.251	 100
 0	 1	34000	1618.27	 2.432	1618.0	  0	1618.27	 2.432	 100
 0	 1	36000	1644.09	 1.865	1644.0	  1	1644.04	 1.807	 100
 0	 1	38000	1670.29	 2.235	1670.0	  0	1670.29	 2.235	 100
 0	 1	40000	1694.83	 1.875	1695.0	  3	1694.88	 1.691	 100
 0	 1	42000	1718.71	 1.760	1719.0	  2	1718.81	 1.641	 100
 0	 1	44000	1742.49	 2.115	1742.0	  2	1742.40	 2.034	 100
 0	 1	46000	1765.56	 1.707	1765.0	  0	1765.56	 1.707	 100
 0	 1	48000	1787.39	 1.953	1787.0	  2	1787.39	 1.809	 100
 0	 1	50000	1809.89	 2.108	1810.0	  2	1809.89	 2.005	 100
 0	 1	52000	1831.48	 1.883	1832.0	  2	1831.58	 1.758	 100
 0	 1	54000	1850.93	 1.725	1851.0	  3	1850.88	 1.509	 100
 0	 1	56000	1871.86	 1.820	1872.0	  0	1871.86	 1.820	 100
 0	 1	58000	1890.31	 1.710	1890.0	  1	1890.36	 1.632	 100
 0	 1	60000	1907.20	 1.449	1907.0	  0	1907.20	 1.449	 100
 0	 1	62000	1923.47	 1.521	1923.5	  0	1923.47	 1.521	 100
 0	 1	64000	1939.41	 1.443	1939.0	  0	1939.41	 1.443	 100
