# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	14	22	30	39	48	59	74	85
1	14	22	30	39	46	59	72	84
2	14	22	30	39	47	59	74	84
3	14	22	31	39	46	60	73	85
4	14	22	30	39	46	58	71	84
5	13	22	31	39	47	61	72	86
6	14	22	30	39	46	61	71	83
7	14	22	30	39	46	61	72	84
8	14	22	30	39	46	60	71	84
9	14	22	30	38	46	58	72	84
10	14	22	30	39	48	59	73	84
11	14	22	30	39	46	60	72	86
12	13	22	30	39	46	59	72	84
13	14	22	30	39	47	61	72	84
14	14	22	30	39	47	60	73	85
15	13	22	30	39	46	60	72	84
16	14	22	31	39	46	61	73	86
17	14	22	31	39	47	61	73	86
18	14	22	30	38	46	61	70	85
19	14	22	30	39	46	58	73	88
20	14	22	30	38	46	60	71	84
21	14	22	30	38	47	59	72	84
22	14	22	30	39	46	60	74	84
23	14	22	30	37	46	57	72	84
24	14	22	30	39	46	59	71	83
25	14	22	30	39	46	58	72	84
26	14	22	30	38	46	61	70	86
27	14	22	31	38	48	59	73	84
28	14	22	30	39	46	59	73	84
29	14	22	30	38	47	61	73	84
30	14	22	30	38	46	58	70	84
31	14	22	30	38	47	58	71	83
