INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
17	 1	2.490	2.434	2.178	2.121
17	 2	2.343	2.225	2.129	2.018
17	 3	2.528	2.446	2.374	2.296
17	 4	2.536	2.503	2.375	2.349
17	 5	2.480	2.426	2.374	2.321
17	 6	2.540	2.519	2.402	2.379
17	 7	2.687	2.637	2.581	2.528
18	 0	2.312	2.288	1.982	1.956
18	 1	2.175	2.120	1.967	1.920
18	 2	2.170	2.131	2.025	2.001
18	 3	2.208	2.185	2.124	2.107
18	 4	2.295	2.262	2.275	2.235
18	 5	2.464	2.436	2.448	2.421
18	 6	2.361	2.296	2.401	2.336
18	 7	2.680	2.616	2.749	2.684
19	 0	2.330	2.341	1.926	1.930
19	 1	2.282	2.265	1.973	1.953
19	 2	2.354	2.346	2.088	2.080
19	 3	2.399	2.403	2.205	2.207
19	 4	2.385	2.392	2.185	2.190
19	 5	2.381	2.377	2.261	2.260
19	 6	2.390	2.377	2.272	2.260
19	 7	2.606	2.599	2.480	2.465
20	 0	2.629	2.542	2.188	2.119
20	 1	2.604	2.600	2.265	2.256
20	 2	2.557	2.553	2.268	2.272
20	 3	2.710	2.671	2.416	2.375
20	 4	2.800	2.806	2.533	2.536
20	 5	2.701	2.681	2.466	2.447
20	 6	2.782	2.743	2.552	2.524
20	 7	2.763	2.714	2.569	2.530
21	 0	2.677	2.493	2.249	2.099
21	 1	2.660	2.655	2.379	2.366
21	 2	2.603	2.466	2.368	2.242
21	 3	2.601	2.400	2.390	2.213
21	 4	2.641	2.540	2.438	2.349
21	 5	2.590	2.481	2.486	2.391
21	 6	2.675	2.530	2.559	2.415
21	 7	2.803	2.753	2.679	2.625
22	 0	2.477	2.479	2.016	2.018
22	 1	2.452	2.435	2.092	2.068
22	 2	2.556	2.519	2.225	2.193
22	 3	2.414	2.403	2.156	2.150
22	 4	2.371	2.351	2.146	2.134
22	 5	2.561	2.477	2.355	2.274
22	 6	2.622	2.599	2.475	2.453
22	 7	2.534	2.465	2.391	2.328
23	 0	3.076	2.967	2.528	2.439
23	 1	2.807	2.805	2.452	2.451
23	 2	2.836	2.799	2.484	2.456
23	 3	2.887	2.876	2.575	2.578
23	 4	2.835	2.806	2.569	2.550
23	 5	2.889	2.868	2.586	2.561
23	 6	2.910	2.910	2.675	2.662
23	 7	3.007	2.990	2.763	2.739
24	 0	2.935	2.881	2.356	2.320
24	 1	2.556	2.491	2.233	2.175
24	 2	2.540	2.427	2.290	2.194
24	 3	2.585	2.483	2.353	2.257
24	 4	2.434	2.376	2.242	2.199
24	 5	2.660	2.632	2.502	2.476
24	 6	2.594	2.485	2.442	2.331
24	 7	2.777	2.711	2.615	2.553
25	 0	3.217	3.217	2.594	2.602
25	 1	3.165	3.147	2.659	2.646
25	 2	3.064	3.047	2.644	2.631
25	 3	3.014	2.996	2.663	2.642
25	 4	3.006	2.989	2.687	2.672
25	 5	3.067	3.040	2.829	2.805
25	 6	3.035	3.034	2.791	2.795
25	 7	3.037	2.977	2.822	2.765
26	 0	2.541	2.477	2.118	2.069
26	 1	2.619	2.610	2.275	2.271
26	 2	2.729	2.698	2.402	2.368
26	 3	2.486	2.452	2.252	2.226
26	 4	2.516	2.459	2.286	2.239
26	 5	2.674	2.641	2.468	2.444
26	 6	2.720	2.710	2.507	2.495
26	 7	2.806	2.803	2.607	2.607
27	 0	2.813	2.733	2.296	2.233
27	 1	2.771	2.724	2.329	2.295
27	 2	2.573	2.523	2.203	2.167
27	 3	2.673	2.596	2.351	2.282
27	 4	2.705	2.630	2.413	2.343
27	 5	2.785	2.694	2.465	2.389
27	 6	2.770	2.711	2.557	2.500
27	 7	2.845	2.832	2.585	2.571
28	 0	2.821	2.761	2.315	2.259
28	 1	2.806	2.756	2.379	2.351
28	 2	2.756	2.693	2.386	2.322
28	 3	2.739	2.665	2.454	2.384
28	 4	2.607	2.509	2.354	2.269
28	 5	2.614	2.495	2.361	2.258
28	 6	2.821	2.743	2.576	2.505
28	 7	2.731	2.641	2.528	2.440
29	 0	2.574	2.537	2.164	2.128
29	 1	2.505	2.470	2.181	2.158
29	 2	2.495	2.474	2.228	2.209
29	 3	2.552	2.515	2.295	2.266
29	 4	2.482	2.420	2.256	2.199
29	 5	2.648	2.624	2.423	2.399
29	 6	2.646	2.586	2.437	2.386
29	 7	2.620	2.597	2.426	2.402
30	 0	2.683	2.615	2.219	2.165
30	 1	2.501	2.433	2.154	2.097
30	 2	2.523	2.420	2.214	2.121
30	 3	2.497	2.465	2.219	2.194
30	 4	2.536	2.470	2.306	2.251
30	 5	2.574	2.517	2.369	2.317
30	 6	2.782	2.720	2.545	2.485
30	 7	2.785	2.750	2.619	2.597
31	 0	2.775	2.746	2.333	2.309
31	 1	2.635	2.596	2.350	2.310
31	 2	2.508	2.449	2.277	2.218
31	 3	2.600	2.581	2.413	2.400
31	 4	2.403	2.351	2.256	2.216
31	 5	2.507	2.451	2.360	2.308
31	 6	2.525	2.472	2.338	2.292
31	 7	2.669	2.648	2.536	2.513
