INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
14	 5	3.825	3.564	3.334	3.088
14	 6	4.218	3.969	3.744	3.513
14	 7	4.619	4.560	4.132	4.125
15	 0	3.435	3.433	2.768	2.776
15	 1	3.170	3.127	2.780	2.748
15	 2	3.464	3.371	3.065	2.977
15	 3	3.665	3.587	3.211	3.154
15	 4	3.899	3.704	3.465	3.324
15	 5	4.322	4.362	3.788	3.786
15	 6	4.594	4.610	3.954	3.967
15	 7	4.843	4.848	4.313	4.322
16	 0	3.357	3.181	2.743	2.597
16	 1	3.268	3.167	2.785	2.707
16	 2	3.239	3.168	2.783	2.707
16	 3	3.224	3.166	2.790	2.738
16	 4	3.256	3.239	2.856	2.846
16	 5	3.378	3.348	2.965	2.942
16	 6	3.513	3.488	3.052	3.014
16	 7	3.632	3.620	3.181	3.155
17	 0	2.889	2.823	2.434	2.384
17	 1	2.855	2.834	2.516	2.501
17	 2	2.762	2.729	2.473	2.444
17	 3	2.783	2.772	2.504	2.506
17	 4	2.896	2.844	2.568	2.525
17	 5	3.032	3.005	2.702	2.667
17	 6	3.198	3.138	2.815	2.770
17	 7	3.235	3.186	2.915	2.872
18	 0	3.354	3.139	2.725	2.555
18	 1	3.420	3.311	2.891	2.794
18	 2	3.397	3.286	2.895	2.807
18	 3	3.346	3.286	2.912	2.865
18	 4	3.415	3.331	2.976	2.899
18	 5	3.492	3.347	3.098	2.971
18	 6	3.604	3.505	3.200	3.101
18	 7	3.785	3.657	3.394	3.281
19	 0	2.098	2.079	1.766	1.756
19	 1	2.255	2.223	1.948	1.923
19	 2	2.195	2.187	1.914	1.906
19	 3	2.258	2.256	2.020	2.022
19	 4	2.435	2.444	2.190	2.188
19	 5	2.517	2.509	2.243	2.228
19	 6	2.628	2.622	2.380	2.372
19	 7	2.800	2.765	2.560	2.552
20	 0	3.348	2.852	2.743	2.350
20	 1	3.267	2.905	2.824	2.515
20	 2	3.072	2.911	2.748	2.607
20	 3	3.305	3.054	2.949	2.730
20	 4	3.153	2.952	2.821	2.634
20	 5	3.261	3.114	2.939	2.803
20	 6	3.345	3.165	3.041	2.888
20	 7	3.370	3.163	3.102	2.901
21	 0	3.527	3.228	2.846	2.615
21	 1	3.211	3.106	2.730	2.659
21	 2	3.276	3.153	2.825	2.723
21	 3	3.381	3.260	2.859	2.766
21	 4	3.467	3.355	2.957	2.854
21	 5	3.614	3.512	3.085	2.982
21	 6	3.638	3.572	3.145	3.089
21	 7	3.846	3.689	3.346	3.216
22	 0	3.974	3.459	3.271	2.834
22	 1	3.698	3.510	3.205	3.039
22	 2	3.435	3.368	3.093	3.043
22	 3	3.570	3.476	3.112	3.057
22	 4	3.632	3.557	3.140	3.080
22	 5	3.606	3.385	3.246	3.041
22	 6	3.530	3.405	3.110	3.003
22	 7	3.612	3.453	3.206	3.079
23	 0	4.374	3.642	3.476	2.884
23	 1	4.023	3.749	3.328	3.073
23	 2	3.728	3.608	3.168	3.050
23	 3	3.740	3.621	3.084	2.987
23	 4	3.673	3.551	3.098	2.997
23	 5	3.605	3.468	3.134	3.024
23	 6	3.641	3.594	3.112	3.087
23	 7	3.805	3.656	3.285	3.160
24	 0	4.425	4.277	3.546	3.425
24	 1	4.001	3.279	3.343	2.754
24	 2	3.699	3.327	3.107	2.794
24	 3	3.639	3.405	3.009	2.815
24	 4	3.588	3.416	3.008	2.871
24	 5	3.649	3.438	3.080	2.890
24	 6	3.629	3.544	3.063	2.967
24	 7	3.466	3.376	2.952	2.879
25	 0	3.838	3.764	3.097	3.016
25	 1	3.432	2.982	2.964	2.564
25	 2	3.368	3.082	2.875	2.628
25	 3	3.340	3.186	2.850	2.725
25	 4	3.283	3.160	2.851	2.738
25	 5	3.243	3.150	2.860	2.775
25	 6	3.393	3.196	3.005	2.835
25	 7	3.472	3.314	3.115	2.973
26	 0	3.377	3.337	2.775	2.742
26	 1	3.476	3.282	2.976	2.820
26	 2	3.330	3.261	2.820	2.752
26	 3	3.319	3.205	2.824	2.730
26	 4	3.396	3.290	2.923	2.838
26	 5	3.397	3.334	2.919	2.852
26	 6	3.425	3.391	2.971	2.936
26	 7	3.619	3.570	3.126	3.089
27	 0	3.593	3.315	2.855	2.635
27	 1	3.380	3.232	2.800	2.674
27	 2	3.391	3.250	2.881	2.760
27	 3	3.312	3.189	2.880	2.779
27	 4	3.392	3.321	2.863	2.803
27	 5	3.241	3.206	2.780	2.750
27	 6	3.318	3.259	2.903	2.846
27	 7	3.478	3.382	3.058	3.001
28	 0	3.196	3.003	2.547	2.392
28	 1	2.995	2.968	2.461	2.437
28	 2	2.793	2.779	2.416	2.407
28	 3	2.952	2.910	2.523	2.484
28	 4	2.959	2.898	2.563	2.506
28	 5	2.923	2.911	2.552	2.542
28	 6	2.927	2.884	2.595	2.551
28	 7	3.006	2.946	2.747	2.692
29	 0	3.055	2.972	2.471	2.402
29	 1	3.027	2.971	2.549	2.496
29	 2	3.290	3.241	2.705	2.657
29	 3	3.028	2.998	2.603	2.582
29	 4	3.102	3.089	2.669	2.672
29	 5	3.126	3.051	2.699	2.645
29	 6	3.320	3.246	2.821	2.751
29	 7	3.407	3.377	2.911	2.887
30	 0	2.896	2.800	2.384	2.307
30	 1	2.909	2.870	2.499	2.470
30	 2	2.884	2.850	2.533	2.505
30	 3	2.909	2.881	2.539	2.517
30	 4	3.034	3.001	2.669	2.636
30	 5	2.960	2.965	2.587	2.573
30	 6	3.243	3.228	2.855	2.848
30	 7	3.169	3.118	2.828	2.786
31	 0	3.070	2.973	2.508	2.428
31	 1	3.096	3.065	2.641	2.618
31	 2	2.927	2.910	2.507	2.494
31	 3	2.930	2.930	2.526	2.532
31	 4	3.118	3.060	2.726	2.675
31	 5	3.108	3.087	2.749	2.732
31	 6	3.116	3.059	2.776	2.727
31	 7	3.265	3.184	2.910	2.839
